0.0395	-3.844595354346421e-5
0.0396	-0.00011004667302113405
0.0397	-0.00018219036450457487
0.0398	-0.00025487283603017863
0.0399	-0.00032808961783321086
0.04	-0.00040183597475066795
0.0401	-0.00047610691190535614
0.0402	-0.0005508971795007353
0.0403	-0.0006262012851415476
0.0404	-0.0007020135127010546
0.0405	-0.0007783279043946454
0.0406	-0.0008551383165357914
0.0407	-0.0009324384111912176
0.0408	-0.0010102216705183348
0.0409	-0.0010884814329078034
0.041	-0.0011672109061472498
0.0411	-0.0012464032014286356
0.0412	-0.001326051348286756
0.0413	-0.0014061483487330007
0.0414	-0.0014866871833707435
0.0415	-0.001567660886403613
0.0416	-0.001649062558691732
0.0417	-0.0017308854365221007
0.0418	-0.0018131229346019873
0.0419	-0.0018957687097370035
0.042	-0.0019788167321831193
0.0421	-0.0020622613491715356
0.0422	-0.002146097370781854
0.0423	-0.0022303201654041223
0.0424	-0.0023149257465533615
0.0425	-0.0023999108951314363
0.0426	-0.0024852732748043417
0.0427	-0.002571011571100654
0.0428	-0.0026571256420023052
0.0429	-0.0027436166883096393
0.043	-0.0028304874367720756
0.0431	-0.0029177423585517444
0.0432	-0.0030053878990748753
0.0433	-0.003093432739297195
0.0434	-0.003181888102824959
0.0435	-0.003270768074724699
0.0436	-0.0033600899855689083
0.0437	-0.003449874841893367
0.0438	-0.0035401477864065536
0.0439	-0.0036309386581725688
0.044	-0.0037222826049302816
0.0441	-0.0038142207746376757
0.0442	-0.003906801124812486
0.0443	-0.004000079328163039
0.0444	-0.004094119799667306
0.0445	-0.004188996907787507
0.0446	-0.004284796317237419
0.0447	-0.004381616551702845
0.0448	-0.004479570792850404
0.0449	-0.004578788925276042
0.045	-0.004679419912459233
0.0451	-0.004781634487136033
0.0452	-0.0048856282994044625
0.0453	-0.004991625445851062
0.0454	-0.0050998825885216
0.0455	-0.005210693596096109
0.0456	-0.005324394838176726
0.0457	-0.005441371155422689
0.0458	-0.005562062536042481
0.0459	-0.005686971500184949
0.046	-0.005816671111944217
0.0461	-0.005951813508398931
0.0462	-0.006093138627759195
0.0463	-0.006241482663495896
0.0464	-0.006397785590333203
0.0465	-0.006563096602761782
0.0466	-0.0067385760492397005
0.0467	-0.006925491909687437
0.0468	-0.007125208401824681
0.0469	-0.007339164079281592
0.047	-0.007568836694637573
0.0471	-0.007815693064862956
0.0472	-0.008081123531821579
0.0473	-0.008366363419177947
0.0474	-0.008672407476996857
0.0475	-0.008999926757274682
0.0476	-0.009349199996714228
0.0477	-0.009720071684887827
0.0478	-0.010111945566318795
0.0479	-0.010523816351901822
0.048	-0.01095433508762936
0.0481	-0.011401897604975782
0.0482	-0.011864742448342363
0.0483	-0.01234104527764926
0.0484	-0.01282900008309533
0.0485	-0.013326881780557031
0.0486	-0.013833089117976656
0.0487	-0.014346169565926865
0.0488	-0.014864829590464855
0.0489	-0.01538793414059521
0.049	-0.01591449884205205
0.0491	-0.01644367798089345
0.0492	-0.0169747502991515
0.0493	-0.017507104322991497
0.0494	-0.018040224048969
0.0495	-0.018573675742964237
0.0496	-0.019107095943761705
0.0497	-0.01964018093814493
0.0498	-0.020172677584861215
0.0499	-0.0207043754481765
0.05	-0.021235100073652497
0.0501	-0.021764707308478827
0.0502	-0.022293078517972867
0.0503	-0.022820116539830036
0.0504	-0.023345742338487158
0.0505	-0.023869892163081375
0.0506	-0.024392515192812256
0.0507	-0.024913571553766143
0.0508	-0.025433030677403608
0.0509	-0.025950869897173393
0.051	-0.02646707327614816
0.0511	-0.02698163062035784
0.0512	-0.02749453663926448
0.0513	-0.02800579020102626
0.0514	-0.028515393728948513
0.0515	-0.029023352632196825
0.0516	-0.029529674833215565
0.0517	-0.030034370313704425
0.0518	-0.03053745073123225
0.0519	-0.031038929042539777
0.052	-0.03153881915194207
0.0521	-0.03203713559152582
0.0522	-0.032533893202269244
0.0523	-0.03302910682354964
0.0524	-0.03352279099852967
0.0525	-0.03401495968155186
0.0526	-0.03450562593846868
0.0527	-0.034994801679749304
0.0528	-0.03548249734963223
0.0529	-0.035968721662993995
0.053	-0.03645348133547921
0.0531	-0.03693678078320401
0.0532	-0.037418621883022626
0.0533	-0.0378990036985202
0.0534	-0.0383779222286829
0.0535	-0.03885537017132193
0.0536	-0.03933133667355857
0.0537	-0.03980580714101956
0.0538	-0.040278763004303365
0.0539	-0.040750181551841694
0.054	-0.041220035764230875
0.0541	-0.041688294142310414
0.0542	-0.04215492062285653
0.0543	-0.042619874456510456
0.0544	-0.04308311013982391
0.0545	-0.043544577389804835
0.0546	-0.044004221137006916
0.0547	-0.044461981533109006
0.0548	-0.044917794044608106
0.0549	-0.0453715895208889
0.055	-0.04582329434779894
0.0551	-0.04627283062233217
0.0552	-0.046720116344207904
0.0553	-0.04716506568495226
0.0554	-0.04760758925076789
0.0555	-0.04804759440378578
0.0556	-0.04848498561249913
0.0557	-0.04891966480262588
0.0558	-0.049351531771979686
0.0559	-0.04978048459635612
0.056	-0.0502064200562145
0.0561	-0.05062923406996356
0.0562	-0.051048822147340266
0.0563	-0.05146507981197514
0.0564	-0.051877903049089145
0.0565	-0.0522871887074164
0.0566	-0.052692834928377875
0.0567	-0.053094741504202014
0.0568	-0.0534928102394278
0.0569	-0.05388694528555292
0.057	-0.05427705343133627
0.0571	-0.05466304436840225
0.0572	-0.05504483091601488
0.0573	-0.055422329235339504
0.0574	-0.055795458964389526
0.0575	-0.05616414338411334
0.0576	-0.05652830949142912
0.0577	-0.05688788809433745
0.0578	-0.05724281387417675
0.0579	-0.05759302538267251
0.058	-0.05793846509374225
0.0581	-0.058279079379685794
0.0582	-0.05861481851882405
0.0583	-0.05894563666553744
0.0584	-0.059271491820709135
0.0585	-0.059592345810269315
0.0586	-0.059908164241858665
0.0587	-0.06021891649507083
0.0588	-0.06052457564705835
0.0589	-0.0608251184681923
0.059	-0.061120525379539686
0.0591	-0.061410780397144746
0.0592	-0.06169587111520689
0.0593	-0.06197578864944148
0.0594	-0.062250527591665133
0.0595	-0.06252008596610731
0.0596	-0.06278446516287456
0.0597	-0.0630436698823805
0.0598	-0.06329770806191694
0.0599	-0.06354659079447068
0.06	-0.0637903322467526
0.0601	-0.06402894956294884
0.0602	-0.06426246275541991
0.0603	-0.06449089460321132
0.0604	-0.0647142705275757
0.0605	-0.06493261846818527
0.0606	-0.0651459687567265
0.0607	-0.06535435397527797
0.0608	-0.06555780881765307
0.0609	-0.06575636995450328
0.061	-0.0659500758894619
0.0611	-0.06613896681531596
0.0612	-0.06632308447219565
0.0613	-0.0665024720149674
0.0614	-0.06667717386392155
0.0615	-0.0668472356035377
0.0616	-0.06701270382021422
0.0617	-0.06717362600872451
0.0618	-0.06733005045616537
0.0619	-0.06748202611119315
0.062	-0.06762960252005079
0.0621	-0.06777282970353307
0.0622	-0.06791175808886185
0.0623	-0.0680464384161718
0.0624	-0.06817692167744306
0.0625	-0.06830325904760574
0.0626	-0.06842550181513003
0.0627	-0.06854370134345152
0.0628	-0.06865790900661187
0.0629	-0.06876817616274492
0.063	-0.06887455409735603
0.0631	-0.06897709400181436
0.0632	-0.06907584693047342
0.0633	-0.06917086378528843
0.0634	-0.0692621952812689
0.0635	-0.06934989192945586
0.0636	-0.06943400401585852
0.0637	-0.06951458157572163
0.0638	-0.06959167438879302
0.0639	-0.06966533195721988
0.064	-0.06973560348813027
0.0641	-0.06980253788889669
0.0642	-0.06986618374427318
0.0643	-0.0699265893104347
0.0644	-0.0699838025014644
0.0645	-0.07003787087825328
0.0646	-0.07008884163996372
0.0647	-0.07013676160340479
0.0648	-0.07018167720476635
0.0649	-0.07022363447995267
0.065	-0.07026267906314418
0.0651	-0.07029885616601976
0.0652	-0.07033221057684054
0.0653	-0.07036278665055831
0.0654	-0.07039062828632167
0.0655	-0.07041577894926003
0.0656	-0.07043828161923489
0.0657	-0.07045817882117342
0.0658	-0.07047551259587043
0.0659	-0.07049032450291438
0.066	-0.070502655604755
0.0661	-0.07051254647256698
0.0662	-0.07052003716466371
0.0663	-0.07052516724622604
0.0664	-0.07052797575251485
0.0665	-0.070528501208362
0.0666	-0.07052678162048091
0.0667	-0.07052285446765812
