0.000000000000000000e+00 -1.969112798932896466e-26 0.000000000000000000e+00 0.000000000000000000e+00 -5.102326188647452465e-01 6.159220144032439004e-01
1.500075003750187463e-03 1.147013554321060242e-06 -7.642627780046373125e-04 9.239286445222172480e-04 -5.087339293970614129e-01 6.159208677427697731e-01
3.000150007500374926e-03 4.583559776982814266e-06 -1.526279486846702886e-03 1.847853852212167801e-03 -5.072380092915588223e-01 6.159174336639595682e-01
4.500225011250562172e-03 1.030290635333257450e-05 -2.286054278851145771e-03 2.771772198400667894e-03 -5.057448559794658349e-01 6.159117210020754740e-01
6.000300015000749852e-03 1.829833342053123905e-05 -3.043591302485736550e-03 3.695680271653461243e-03 -5.042544668869122226e-01 6.159037385675532050e-01
7.500375018750937532e-03 2.856313355596972400e-05 -3.798894702353443776e-03 4.619574673734022988e-03 -5.027668394349626979e-01 6.158934951460632856e-01
9.000450022501124345e-03 4.109061176566259098e-05 -4.551968619184862223e-03 5.543452019566457757e-03 -5.012819710396514417e-01 6.158809994985731118e-01
1.050052502625131202e-02 5.587408547261911576e-05 -5.302817189830692432e-03 6.467308937198488691e-03 -4.997998591120155210e-01 6.158662603614075692e-01
1.200060003000149970e-02 7.290688450519170122e-05 -6.051444547254269252e-03 7.391142067764535153e-03 -4.983205010581285843e-01 6.158492864463099847e-01
1.350067503375168738e-02 9.218235108540214385e-05 -6.797854820524141563e-03 8.314948065448884984e-03 -4.968438942791347235e-01 6.158300864405034103e-01
1.500075003750187506e-02 1.136938398172455690e-04 -7.542052134806702737e-03 9.238723597448964334e-03 -4.953700361712819467e-01 6.158086690067507973e-01
1.650082504125206101e-02 1.374347176749724008e-04 -8.284040611358872708e-03 1.016246534393867688e-02 -4.938989241259553742e-01 6.157850427834156148e-01
1.800090004500224869e-02 1.633983639913484654e-04 -9.023824367520826006e-03 1.108616999803186537e-02 -4.924305555297107673e-01 6.157592163845223565e-01
1.950097504875243637e-02 1.915781704458933217e-04 -9.761407516708772714e-03 1.200983426574583381e-02 -4.909649277643077792e-01 6.157311983998164928e-01
2.100105005250262405e-02 2.219675410530969626e-04 -1.049679416840779145e-02 1.293345486596497382e-02 -4.895020382067428177e-01 6.157009973948245340e-01
2.250112505625281173e-02 2.545598921506151162e-04 -1.122998842816470486e-02 1.385702853040448462e-02 -4.880418842292822412e-01 6.156686219109137603e-01
2.400120006000299941e-02 2.893486523874434736e-04 -1.196099439758101235e-02 1.478055200357417109e-02 -4.865844631994952207e-01 6.156340804653522847e-01
2.550127506375318709e-02 3.263272627120702052e-04 -1.268981617430586448e-02 1.570402204274234589e-02 -4.851297724802866029e-01 6.155973815513677838e-01
2.700135006750337477e-02 3.654891763606082835e-04 -1.341645785202909627e-02 1.662743541789980448e-02 -4.836778094299294950e-01 6.155585336382078943e-01
2.850142507125356245e-02 4.068278588449062306e-04 -1.414092352047430050e-02 1.755078891172389549e-02 -4.822285714020979053e-01 6.155175451711981660e-01
3.000150007500375013e-02 4.503367879406386452e-04 -1.486321726539195122e-02 1.847407931954268487e-02 -4.807820557458993838e-01 6.154744245718022366e-01
3.150157507875393781e-02 4.960094536753757504e-04 -1.558334316855258112e-02 1.939730344929921357e-02 -4.793382598059072186e-01 6.154291802376798959e-01
3.300165008250412202e-02 5.438393583166331547e-04 -1.630130530774000219e-02 2.032045812151581088e-02 -4.778971809221929656e-01 6.153818205427462606e-01
3.450172508625431317e-02 5.938200163599009589e-04 -1.701710775674458373e-02 2.124354016925855335e-02 -4.764588164303583118e-01 6.153323538372299506e-01
3.600180009000449738e-02 6.459449545166519920e-04 -1.773075458535655277e-02 2.216654643810173422e-02 -4.750231636615676045e-01 6.152807884477318190e-01
3.750187509375468853e-02 7.002077117023324838e-04 -1.844224985935939351e-02 2.308947378609250978e-02 -4.735902199425796044e-01 6.152271326772827953e-01
3.900195009750487274e-02 7.566018390243291550e-04 -1.915159764052321717e-02 2.401231908371554216e-02 -4.721599825957794039e-01 6.151713948054026160e-01
4.050202510125506389e-02 8.151208997699210205e-04 -1.985880198659828108e-02 2.493507921385781229e-02 -4.707324489392102351e-01 6.151135830881567790e-01
4.200210010500524810e-02 8.757584693942072323e-04 -2.056386695130844183e-02 2.585775107177345697e-02 -4.693076162866052781e-01 6.150537057582151634e-01
4.350217510875543925e-02 9.385081355080198513e-04 -2.126679658434476455e-02 2.678033156504872406e-02 -4.678854819474191351e-01 6.149917710249093172e-01
4.500225011250562346e-02 1.003363497865812767e-03 -2.196759493135908362e-02 2.770281761356700734e-02 -4.664660432268594725e-01 6.149277870742897445e-01
4.650232511625581461e-02 1.070318168353536414e-03 -2.266626603395770212e-02 2.862520614947396125e-02 -4.650492974259183843e-01 6.148617620691836372e-01
4.800240012000599882e-02 1.139365770976488853e-03 -2.336281392969503934e-02 2.954749411714270926e-02 -4.636352418414036447e-01 6.147937041492513854e-01
4.950247512375618303e-02 1.210499941847151999e-03 -2.405724265206742388e-02 3.046967847313914249e-02 -4.622238737659699614e-01 6.147236214310444202e-01
5.100255012750637418e-02 1.283714329173006380e-03 -2.474955623050686601e-02 3.139175618618728764e-02 -4.608151904881501171e-01 6.146515220080610575e-01
5.250262513125655839e-02 1.359002593244327791e-03 -2.543975869037488555e-02 3.231372423713477215e-02 -4.594091892923859999e-01 6.145774139508042300e-01
5.400270013500674954e-02 1.436358406421968121e-03 -2.612785405295643335e-02 3.323557961891836915e-02 -4.580058674590594681e-01 6.145013053068373310e-01
5.550277513875693375e-02 1.515775453125112974e-03 -2.681384633545378163e-02 3.415731933652962210e-02 -4.566052222645233249e-01 6.144232041008407252e-01
5.700285014250712490e-02 1.597247429819027148e-03 -2.749773955098054265e-02 3.507894040698058408e-02 -4.552072509811317946e-01 6.143431183346682589e-01
5.850292514625730911e-02 1.680768045002775614e-03 -2.817953770855566309e-02 3.600043985926959511e-02 -4.538119508772713306e-01 6.142610559874032150e-01
6.000300015000750026e-02 1.766331019196934081e-03 -2.885924481309751904e-02 3.692181473434717753e-02 -4.524193192173912026e-01 6.141770250154139354e-01
6.150307515375768447e-02 1.853930084931273330e-03 -2.953686486541800410e-02 3.784306208508200070e-02 -4.510293532620338053e-01 6.140910333524103315e-01
6.300315015750787562e-02 1.943558986732434870e-03 -3.021240186221673535e-02 3.876417897622692899e-02 -4.496420502678649123e-01 6.140030889094988398e-01
6.450322516125805983e-02 2.035211481111580574e-03 -3.088585979607520043e-02 3.968516248438515998e-02 -4.482574074877043735e-01 6.139131995752385995e-01
6.600330016500824404e-02 2.128881336552031905e-03 -3.155724265545107460e-02 4.060600969797645982e-02 -4.468754221705555918e-01 6.138213732156961866e-01
6.750337516875844213e-02 2.224562333496890500e-03 -3.222655442467248221e-02 4.152671771720344712e-02 -4.454960915616362205e-01 6.137276176745011247e-01
6.900345017250862634e-02 2.322248264336633592e-03 -3.289379908393232077e-02 4.244728365401793935e-02 -4.441194129024076953e-01 6.136319407729011743e-01
7.050352517625881055e-02 2.421932933396707920e-03 -3.355898060928270282e-02 4.336770463208752119e-02 -4.427453834306052660e-01 6.135343503098168449e-01
7.200360018000899476e-02 2.523610156925093929e-03 -3.422210297262936324e-02 4.428797778676198116e-02 -4.413740003802678058e-01 6.134348540618965728e-01
7.350367518375917897e-02 2.627273763079856963e-03 -3.488317014172610808e-02 4.520810026504001877e-02 -4.400052609817673432e-01 6.133334597835711222e-01
7.500375018750937706e-02 2.732917591916686310e-03 -3.554218608016938841e-02 4.612806922553593786e-02 -4.386391624618387053e-01 6.132301752071082079e-01
7.650382519125956127e-02 2.840535495376408232e-03 -3.619915474739281852e-02 4.704788183844640231e-02 -4.372757020436091602e-01 6.131250080426668969e-01
7.800390019500974548e-02 2.950121337272495516e-03 -3.685408009866181916e-02 4.796753528551736534e-02 -4.359148769466275608e-01 6.130179659783515644e-01
7.950397519875992969e-02 3.061668993278551017e-03 -3.750696608506826762e-02 4.888702676001101255e-02 -4.345566843868937656e-01 6.129090566802665174e-01
8.100405020251012778e-02 3.175172350915778183e-03 -3.815781665352516866e-02 4.980635346667278834e-02 -4.332011215768877821e-01 6.127982877925693961e-01
8.250412520626031199e-02 3.290625309540435098e-03 -3.880663574676142952e-02 5.072551262169849862e-02 -4.318481857255990208e-01 6.126856669375253528e-01
8.400420021001049620e-02 3.408021780331276385e-03 -3.945342730331663494e-02 5.164450145270156611e-02 -4.304978740385551061e-01 6.125712017155604538e-01
8.550427521376068041e-02 3.527355686276975599e-03 -4.009819525753586383e-02 5.256331719868025110e-02 -4.291501837178509082e-01 6.124548997053154142e-01
8.700435021751087850e-02 3.648620962163533731e-03 -4.074094353956457526e-02 5.348195710998505242e-02 -4.278051119621774645e-01 6.123367684636989994e-01
8.850442522126106271e-02 3.771811554561668636e-03 -4.138167607534351533e-02 5.440041844828612250e-02 -4.264626559668505124e-01 6.122168155259412048e-01
9.000450022501124692e-02 3.896921421814199260e-03 -4.202039678660368649e-02 5.531869848654079325e-02 -4.251228129238391884e-01 6.120950484056462138e-01
9.150457522876143113e-02 4.023944534023401673e-03 -4.265710959086134457e-02 5.623679450896119925e-02 -4.237855800217947833e-01 6.119714745948459100e-01
9.300465023251162922e-02 4.152874873038364667e-03 -4.329181840141303750e-02 5.715470381098192165e-02 -4.224509544460788302e-01 6.118461015640518363e-01
9.450472523626181343e-02 4.283706432442309364e-03 -4.392452712733067866e-02 5.807242369922775704e-02 -4.211189333787918598e-01 6.117189367623091512e-01
9.600480024001199764e-02 4.416433217539922698e-03 -4.455523967345671049e-02 5.898995149148156952e-02 -4.197895139988013780e-01 6.115899876172478100e-01
9.750487524376218185e-02 4.551049245344652300e-03 -4.518395994039926117e-02 5.990728451665219834e-02 -4.184626934817701205e-01 6.114592615351364113e-01
9.900495024751236606e-02 4.687548544565996178e-03 -4.581069182452734978e-02 6.082442011474244181e-02 -4.171384690001843087e-01 6.113267659009332666e-01
1.005050252512625641e-01 4.825925155596782860e-03 -4.643543921796614016e-02 6.174135563681716621e-02 -4.158168377233814050e-01 6.111925080783395803e-01
1.020051002550127484e-01 4.966173130500420307e-03 -4.705820600859225017e-02 6.265808844497137986e-02 -4.144977968175782013e-01 6.110564954098507418e-01
1.035051752587629326e-01 5.108286532998158706e-03 -4.767899608002908879e-02 6.357461591229857101e-02 -4.131813434458984635e-01 6.109187352168087282e-01
1.050052502625131168e-01 5.252259438456310763e-03 -4.829781331164223479e-02 6.449093542285889991e-02 -4.118674747684007986e-01 6.107792347994537296e-01
1.065053252662633149e-01 5.398085933873478931e-03 -4.891466157853487096e-02 6.540704437164768237e-02 -4.105561879421063542e-01 6.106380014369759968e-01
1.080054002700134991e-01 5.545760117867749688e-03 -4.952954475154321135e-02 6.632294016456380392e-02 -4.092474801210260194e-01 6.104950423875666887e-01
1.095054752737636833e-01 5.695276100663899943e-03 -5.014246669723205346e-02 6.723862021837823111e-02 -4.079413484561882908e-01 6.103503648884703869e-01
1.110055502775138675e-01 5.846628004080564427e-03 -5.075343127789029574e-02 6.815408196070268931e-02 -4.066377900956663072e-01 6.102039761560354991e-01
1.125056252812640656e-01 5.999809961517406538e-03 -5.136244235152655213e-02 6.906932282995834060e-02 -4.053368021846054381e-01 6.100558833857654406e-01
1.140057002850142498e-01 6.154816117942263180e-03 -5.196950377186471820e-02 6.998434027534450319e-02 -4.040383818652500958e-01 6.099060937523701487e-01
1.155057752887644340e-01 6.311640629878293059e-03 -5.257461938833972448e-02 7.089913175680756519e-02 -4.027425262769711578e-01 6.097546144098165977e-01
1.170058502925146182e-01 6.470277665391095494e-03 -5.317779304609318580e-02 7.181369474500984285e-02 -4.014492325562927233e-01 6.096014524913797583e-01
1.185059252962648163e-01 6.630721404075829231e-03 -5.377902858596918245e-02 7.272802672129864698e-02 -4.001584978369192025e-01 6.094466151096928908e-01
1.200060003000150005e-01 6.792966037044302630e-03 -5.437832984451002050e-02 7.364212517767529387e-02 -3.988703192497621286e-01 6.092901093567985038e-01
1.215060753037651847e-01 6.957005766912075125e-03 -5.497570065395209621e-02 7.455598761676431041e-02 -3.975846939229666366e-01 6.091319423041982040e-01
1.230061503075153689e-01 7.122834807785523130e-03 -5.557114484222173273e-02 7.546961155178258385e-02 -3.963016189819384971e-01 6.089721210029036547e-01
1.245062253112655531e-01 7.290447385248905940e-03 -5.616466623293113469e-02 7.638299450650877509e-02 -3.950210915493703734e-01 6.088106524834858702e-01
1.260063003150157512e-01 7.459837736351417753e-03 -5.675626864537428040e-02 7.729613401525259331e-02 -3.937431087452684664e-01 6.086475437561260637e-01
1.275063753187659354e-01 7.631000109594219746e-03 -5.734595589452296666e-02 7.820902762282426479e-02 -3.924676676869788272e-01 6.084828018106648306e-01
1.290064503225161197e-01 7.803928764917479090e-03 -5.793373179102280501e-02 7.912167288450411284e-02 -3.911947654892136139e-01 6.083164336166523301e-01
1.305065253262663039e-01 7.978617973687372397e-03 -5.851960014118930131e-02 8.003406736601209603e-02 -3.899243992640773482e-01 6.081484461233975791e-01
1.320066003300164881e-01 8.155062018683096117e-03 -5.910356474700395601e-02 8.094620864347752687e-02 -3.886565661210930611e-01 6.079788462600185239e-01
1.335066753337666723e-01 8.333255194083852638e-03 -5.968562940611042006e-02 8.185809430340877657e-02 -3.873912631672282170e-01 6.078076409354906673e-01
1.350067503375168843e-01 8.513191805455838992e-03 -6.026579791181070622e-02 8.276972194266317417e-02 -3.861284875069207478e-01 6.076348370386969178e-01
1.365068253412670685e-01 8.694866169739197403e-03 -6.084407405306133110e-02 8.368108916841675293e-02 -3.848682362421049774e-01 6.074604414384767725e-01
1.380069003450172527e-01 8.878272615234997917e-03 -6.142046161446966523e-02 8.459219359813441308e-02 -3.836105064722371005e-01 6.072844609836746121e-01
1.395069753487674369e-01 9.063405481592165525e-03 -6.199496437629021389e-02 8.550303285953982091e-02 -3.823552952943213290e-01 6.071069025031895494e-01
1.410070503525176211e-01 9.250259119794422905e-03 -6.256758611442092555e-02 8.641360459058558541e-02 -3.811025998029349271e-01 6.069277728060237243e-01
1.425071253562678053e-01 9.438827892147212337e-03 -6.313833060039961143e-02 8.732390643942344877e-02 -3.798524170902541908e-01 6.067470786813307093e-01
1.440072003600179895e-01 9.629106172264610686e-03 -6.370720160140033728e-02 8.823393606437450465e-02 -3.786047442460797052e-01 6.065648268984648039e-01
