pressure_gradient,Tw,thermal_rossby,rotor_heat_flux_Tz,G_mid,H_min,F_min,F_max,nodes,max_rms_residual
0.09462698382392948,1.0,0.0,3.0118682214064513e-18,0.29487430177435664,-1.0288715653053557,-0.1488130479797023,0.17042069816808075,1211,9.932648841788954e-07
0.09362698382392948,1.002459742064189,0.0024597420641889745,-0.015194504254731397,0.29358085268012307,-1.026150289591251,-0.14802739117943114,0.17002211912375684,1211,9.93900903752369e-07
0.09262698382392948,1.0049212134768741,0.004921213476874131,-0.030349660970432898,0.29228497730608943,-1.0233895780775946,-0.14723591862310875,0.16962205710872436,1211,9.946810458026486e-07
0.09162698382392948,1.0073843561195432,0.007384356119543245,-0.04546459293778789,0.29098661248730756,-1.0206123780097307,-0.14643854393595973,0.1692205310423177,1212,9.955732051787766e-07
0.09062698382392947,1.009849104118111,0.009849104118111018,-0.060538381969379045,0.2896856914579782,-1.017828364271929,-0.14563517855710795,0.1688175622493713,1212,9.96552855572703e-07
0.08962698382392947,1.0123153834193448,0.012315383419344794,-0.07557006780508645,0.2883821436281847,-1.0150026130539207,-0.14482573165570414,0.16841317457393926,1212,9.97601164166075e-07
0.08862698382392947,1.014783111388252,0.014783111388251946,-0.09055864706229144,0.2870758943745742,-1.012149847868593,-0.14401011005179115,0.168007394486331,1212,9.987036029872061e-07
0.08762698382392947,1.0172521963624968,0.017252196362496752,-0.10550307215592834,0.2857668647959097,-1.00929694821803,-0.14319380285259822,0.16760025120030153,1212,9.998489318459937e-07
0.08662698382392947,1.019722537201877,0.019722537201877,-0.12040225024372195,0.2844549714603159,-1.0063997795317505,-0.14238018985624112,0.16719177679480285,1213,9.994500110229251e-07
0.08562698382392947,1.0221940228282091,0.022194022828209148,-0.1352550421662121,0.28314012614450185,-1.0034725380832683,-0.14156002569720152,0.16678200631802576,1214,9.728688365932687e-07
0.08462698382392947,1.0246665317254309,0.024666531725430874,-0.15006026135077366,0.2818222355396445,-1.0005439229479152,-0.14073320497001107,0.1663709779229494,1214,9.727298763160157e-07
0.08362698382392947,1.0271399314555227,0.027139931455522737,-0.16481667287062518,0.28050120094707076,-0.9975682450778233,-0.13989961937548212,0.16595873299886743,1214,9.72590034127494e-07
0.08262698382392947,1.0296140781406617,0.029614078140661748,-0.17952299233827934,0.2791769179659825,-0.9945668692550685,-0.13905915760952056,0.16554531628440153,1214,9.724494745150192e-07
0.08162698382392947,1.0320888159246888,0.03208881592468882,-0.19417788490236318,0.2778492761418961,-0.9915549283047287,-0.1382117052403163,0.16513077600363565,1214,9.723081347251484e-07
0.08062698382392947,1.0345639764241443,0.03456397642414433,-0.20877996423501774,0.27651815860299,-0.9884928307351671,-0.1373571445822714,0.16471516399796823,1214,9.751582275901092e-07
0.07962698382392946,1.0370393781589817,0.03703937815898173,-0.22332779152753557,0.2751834416707087,-0.9854168207976638,-0.13650111203835386,0.16429853586094414,1214,9.797328411018158e-07
0.07862698382392946,1.0395148259644964,0.0395148259644964,-0.23781987449366632,0.2738449944449487,-0.982313045447947,-0.13564695928853104,0.16388095107553627,1214,9.843774199087376e-07
0.07762698382392946,1.0419901103838283,0.04199011038382827,-0.25225466637896465,0.27250267836201675,-0.9791556742835281,-0.13478523165686293,0.1634624731538986,1214,9.89076830744275e-07
0.07662698382392946,1.0444650070403085,0.044465007040308535,-0.26663056497387727,0.27115634672340616,-0.9760035738440325,-0.13391579466224715,0.16304316977963548,1214,9.938174701554868e-07
0.07562698382392946,1.046939275988831,0.046939275988830964,-0.28094591162747484,0.2698058441932797,-0.972798416940531,-0.1330385097462812,0.16262311295265633,1214,9.98587120038222e-07
0.07462698382392946,1.0494126610463028,0.04941266104630282,-0.2951989902826996,0.26845100625848217,-0.9695622321629345,-0.13215323409375423,0.16220237914117747,1215,9.71299057963665e-07
0.07362698382392946,1.0518848890966226,0.05188488909662259,-0.3093880263738013,0.2670916586758986,-0.9663050815449655,-0.13125982044955362,0.161781049413802,1215,9.71152542186167e-07
0.07262698382392946,1.0543556693693827,0.05435566936938274,-0.3235111859840662,0.26572761682247925,-0.962987788976477,-0.13036231303882997,0.1613592096214687,1215,9.710054297381378e-07
0.07162698382392946,1.0568246927070382,0.05682469270703816,-0.3375665746805939,0.2643586850818965,-0.959672350831208,-0.1294675078816165,0.160936950533528,1215,9.799751270892326e-07
0.07062698382392946,1.059291630786105,0.05929163078610511,-0.35155223649522893,0.2629846561275873,-0.9562955492618601,-0.12856399002766564,0.16051436800418273,1215,9.91551060642858e-07
0.06962698382392946,1.0617561353180012,0.06175613531800117,-0.3654661528217631,0.26160531017567673,-0.9528960399074202,-0.12765158938522225,0.16009156313642692,1216,9.807214514990496e-07
0.06862698382392945,1.0642178372307458,0.06421783723074581,-0.379306241213063,0.26022041421463576,-0.9494544734247442,-0.12673013019025967,0.15966864244891738,1216,9.851049343092803e-07
0.06762698382392945,1.0666763457819077,0.06667634578190773,-0.3930703542399665,0.25882972109723623,-0.9459710079984941,-0.1257994307172012,0.15924571805254167,1216,9.894511061157556e-07
0.06662698382392945,1.069131247683003,0.06913124768300305,-0.4067562780936553,0.25743296868083054,-0.9424589188638446,-0.12485930300281327,0.15882290782598452,1216,9.93756217497799e-07
0.06562698382392945,1.0715821061493167,0.0715821061493167,-0.42036173121389375,0.2560298788205995,-0.9388910557967497,-0.12392423104422567,0.15840033560260947,1216,9.98017034620214e-07
0.06462698382392945,1.07402845992246,0.0740284599224601,-0.43388436277111153,0.2546201563171432,-0.9353021230079755,-0.12298026635942026,0.15797813136668148,1217,9.72702945812257e-07
0.06362698382392945,1.0764698222420688,0.07646982224206877,-0.4473217508452035,0.2532034878276299,-0.9316488064906455,-0.12202614921595328,0.15755643143699014,1217,9.740616080931054e-07
0.06262698382392945,1.078905679763756,0.07890567976375595,-0.46067140078633734,0.2517795405799183,-0.9279760745001883,-0.12106165962711116,0.15713537870297184,1217,9.754218326244803e-07
0.06162698382392945,1.0813354914360127,0.08133549143601271,-0.47393074294893245,0.2503479611488682,-0.9242355665277814,-0.12008656944594746,0.1567151228275323,1217,9.767837324269088e-07
0.06062698382392945,1.083758687296189,0.08375868729618907,-0.48709713044739994,0.24890837402058005,-0.9204713621145938,-0.11910495695828127,0.1562958204855204,1217,9.781474441000491e-07
0.05962698382392945,1.08617466720939,0.08617466720938993,-0.5001678365382393,0.24746038009605642,-0.9166411625895625,-0.11812397408639906,0.15587763561121587,1217,9.795130917685234e-07
0.058626983823929446,1.0885827995296025,0.08858279952960246,-0.5131400516829374,0.24600355507145336,-0.9127769980430323,-0.1171315209158916,0.1554607396624584,1217,9.820887220465886e-07
0.057626983823929445,1.0909824196772004,0.09098241967720044,-0.5260108802291049,0.24453744769212463,-0.908853749760466,-0.11612732743231774,0.1550453119035959,1217,9.855818691667686e-07
0.056626983823929444,1.0933728286235482,0.09337282862354823,-0.5387773366527271,0.24306157786891242,-0.9048802091143806,-0.11511111271501817,0.1546315397099715,1217,9.890181020766906e-07
0.05562698382392944,1.0957532912722865,0.09575329127228649,-0.5514363412975243,0.2415754346438846,-0.9008595848660618,-0.1140857263624205,0.154219618897027,1217,9.923972084311314e-07
0.05462698382392944,1.098123034725595,0.09812303472559503,-0.5639847155397799,0.24007847399130966,-0.8967661898147373,-0.11306095657568799,0.15380975407749592,1217,9.957190926038177e-07
0.05362698382392944,1.1004812464191953,0.10048124641919531,-0.5764191763093454,0.23857011642089063,-0.8926427573568128,-0.11202310349374868,0.15340215905067628,1218,9.989838507410873e-07
0.05262698382392944,1.102827072133158,0.10282707213315789,-0.5887363298280168,0.2370497444674073,-0.8884419952293054,-0.110971830201166,0.15299705723168108,1219,9.891337569260972e-07
0.05162698382392944,1.105159613800572,0.10515961380057193,-0.6009326645211739,0.23551669981621973,-0.8841848687310173,-0.10990678485885035,0.15259468210278954,1219,9.90517219399301e-07
0.05062698382392944,1.1074779271830626,0.1074779271830626,-0.6130045430738982,0.233970280254274,-0.8798728820957595,-0.1088381751953157,0.15219527775137423,1219,9.919029719005869e-07
0.04962698382392944,1.109781019336359,0.10978101933635909,-0.6249481932004446,0.232409736470842,-0.8754824090142532,-0.10776110795868465,0.1517990994199679,1219,9.932908926862283e-07
0.04862698382392944,1.1120678458395519,0.11206784583955187,-0.6367596973562847,0.2308342683910711,-0.8710324619503156,-0.10666894604195709,0.15140641413761693,1219,9.946808898972353e-07
0.047626983823929436,1.1143373077921845,0.11433730779218454,-0.6484349810048753,0.2292430212817848,-0.8665187947954043,-0.10556126063530087,0.1510175014141084,1219,9.960728467147883e-07
0.046626983823929435,1.1165882485339704,0.11658824853397043,-0.6599697993361022,0.227635081482099,-0.8619234621360637,-0.10444658516029552,0.15063265401054532,1219,9.974666247573375e-07
0.045626983823929435,1.1188194500595627,0.11881945005956274,-0.6713597222287465,0.2260094717387884,-0.8572459848897322,-0.1033234683689001,0.150252178795627,1219,9.988620586102446e-07
0.044626983823929434,1.1210296290889394,0.12102962908893944,-0.682600117225708,0.22436514606620409,-0.852510657104901,-0.10218322289197983,0.14987639770341812,1220,9.830500526080738e-07
0.04362698382392943,1.1232174327949145,0.12321743279491448,-0.6936861303440915,0.22270098433883703,-0.8476883384279352,-0.10102531806760724,0.14950564877182496,1220,9.854932290424578e-07
0.04262698382392943,1.1253814340251593,0.12538143402515933,-0.7046126642038698,0.22101578579018097,-0.8427771734649476,-0.09986348572204792,0.14914028735945234,1220,9.878879026652002e-07
0.04162698382392943,1.1275201261855186,0.12752012618551856,-0.7153743535951591,0.2193082626413002,-0.837775287765737,-0.09868580538566778,0.1487806874345738,1220,9.902344815287536e-07
0.04062698382392943,1.129631917517575,0.12963191751757508,-0.7259655376620378,0.2175770325033414,-0.8326803745907935,-0.0974884826798573,0.14842724305115823,1220,9.994111788470196e-07
0.03962698382392943,1.131715124844953,0.13171512484495307,-0.7363802285578993,0.21582061018769455,-0.8274959944812795,-0.09627920677711246,0.14808036998408666,1221,9.947857217831982e-07
0.03862698382392943,1.1337679667676048,0.13376796676760483,-0.7466120764426891,0.21403739898945634,-0.8222142331971313,-0.09505819713786093,0.14774050753595933,1221,9.96990968196685e-07
0.03762698382392943,1.1357885560184557,0.13578855601845574,-0.7566543291065451,0.21222568014504173,-0.8168262808414103,-0.09381518461002401,0.14740812058550562,1221,9.991503514070905e-07
0.03662698382392943,1.137774891315574,0.13777489131557408,-0.7664997876832658,0.21038360233130948,-0.8113276660865707,-0.09255722403572646,0.1470837018188755,1222,9.678474732898835e-07
0.035626983823929426,1.1397248483421933,0.13972484834219334,-0.7761407564034335,0.2085091695759808,-0.8057132287537866,-0.09128569264021352,0.14676777420144851,1222,9.67962506979314e-07
0.034626983823929425,1.1416361698036073,0.14163616980360727,-0.7855689851209182,0.2066002270067789,-0.7999770402214565,-0.08998930929696417,0.1464608937956546,1222,9.681022902409446e-07
0.033626983823929424,1.1435064548850782,0.14350645488507818,-0.7947756067658519,0.20465444664933227,-0.7941123206582281,-0.08867956227825,0.14616365275138052,1222,9.682687586332461e-07
0.03262698382392942,1.14533314767621,0.14533314767621008,-0.8037510657934457,0.20266931038082467,-0.7881166401903716,-0.08734863133786225,0.14587668267149934,1222,9.696771654172176e-07
0.03162698382392942,1.1471135248789899,0.14711352487898988,-0.8124850390070514,0.2006420915191115,-0.7819852537205696,-0.08599253837874726,0.1456006582589911,1222,9.713878988909176e-07
0.03062698382392942,1.148844682808107,0.14884468280810692,-0.8209663474759556,0.19856983429059888,-0.7757020771713686,-0.08462233791726513,0.1453363012735652,1222,9.7305919643003e-07
0.02962698382392942,1.150523523898726,0.15052352389872592,-0.8291828592324564,0.196449331048027,-0.769255753406899,-0.08322089097675892,0.14508438477423033,1222,9.746909262812296e-07
0.02862698382392942,1.152146743069716,0.1521467430697161,-0.8371213826445772,0.19427709703217427,-0.7626407015473256,-0.0818035548751338,0.14484573760040265,1222,9.76282811838271e-07
0.02762698382392942,1.15371081451144,0.15371081451144009,-0.8447675509059431,0.1920493424911436,-0.755857301850397,-0.08035381798141587,0.14462124900146792,1222,9.852717854709706e-07
0.026626983823929418,1.1552119797994647,0.15521197979946466,-0.8521056989934269,0.18976194201993649,-0.7488698356387774,-0.07888310385508628,0.14441187325931654,1222,9.989918970035281e-07
0.025626983823929417,1.156646238857332,0.15664623885733198,-0.8591187357748189,0.18741040083972776,-0.7416957502667274,-0.07737770488244262,0.14421863403414548,1223,9.808144519139206e-07
0.024626983823929416,1.1580093450718465,0.1580093450718465,-0.8657880175173928,0.18498981984483553,-0.7342926945787136,-0.0758489397330845,0.1440426281267572,1223,9.82239913746899e-07
0.023626983823929415,1.1592968104223094,0.15929681042230937,-0.8720932286835975,0.18249485480104485,-0.7266595024397446,-0.07428164924324557,0.14388502771445277,1223,9.83621534435096e-07
0.022626983823929414,1.160503921418446,0.16050392141844605,-0.8780122902892835,0.17991967911786147,-0.7187796404519239,-0.07268537661869474,0.14374708056527002,1223,9.84957041694473e-07
0.021626983823929413,1.1616257778824686,0.16162577788246857,-0.8835213153820848,0.17725794361796163,-0.71062599509489,-0.0710504286459752,0.14363010617312708,1223,9.862442643561344e-07
0.020626983823929412,1.1626573650768774,0.16265736507687745,-0.8885946573515594,0.17450274152597336,-0.7021769866588219,-0.06937308145016999,0.14353548550379272,1223,9.874806769998397e-07
0.01962698382392941,1.163593673064098,0.1635936730640981,-0.8932051040803702,0.17164658417563372,-0.6934048755186006,-0.06765830824742293,0.14346464147721957,1223,9.886626890936795e-07
