degree,mapping_scale,Hinf,Tw,Fp0,Gp0,Tp0,thermal_tail_length,residual_inf,newton_iterations,nearest_fold_distance_Hinf
70,8.0,-0.75,1.0322415179748452,0.490432653529212,0.5982263737993007,-0.010108981336374834,1.8518518518518516,7.47288416974983e-12,2,0.2172383900509678
70,8.0,-0.74,1.0338272975801914,0.4894795515622956,0.5972480956118148,-0.010575123081425525,1.876876876876877,8.447202104466811e-10,3,0.20723839005096778
70,8.0,-0.73,1.0353141686784162,0.4885897956062424,0.5963151079234631,-0.011008521205954025,1.9025875190258754,8.376546678512398e-10,3,0.19723839005096777
70,8.0,-0.72,1.0367046769594954,0.4877617241319052,0.5954270006156898,-0.011410361419793735,1.9290123456790125,8.288816855106518e-10,3,0.18723839005096776
70,8.0,-0.71,1.0380013218877207,0.48699369533693365,0.5945833478346175,-0.011781789331566622,1.9561815336463224,8.189651179435486e-10,3,0.17723839005096775
70,8.0,-0.7,1.0392065930823955,0.48628406600742796,0.5937836884394231,-0.012123922756759054,1.9841269841269842,8.078095969921151e-10,3,0.16723839005096774
70,8.0,-0.69,1.0403229415770456,0.4856312092256989,0.5930275454203559,-0.012437844181876961,2.0128824476650564,7.995260842275087e-10,3,0.15723839005096774
70,8.0,-0.68,1.0413528216436239,0.4850334905407282,0.5923143984345312,-0.012724613258514955,2.042483660130719,7.907853954991495e-10,3,0.14723839005096784
70,8.0,-0.67,1.0422986446074152,0.4844892956935769,0.5916437156348663,-0.012985254475952057,2.0729684908789388,7.812221147762699e-10,3,0.13723839005096783
70,8.0,-0.66,1.0431628143631209,0.4839970106004256,0.5910149299422753,-0.013220767780184633,2.1043771043771042,7.702110199625523e-10,3,0.12723839005096782
70,8.0,-0.65,1.0439477016506675,0.48355503679880724,0.590427457950295,-0.01343212216642281,2.1367521367521367,7.580977096077746e-10,3,0.11723839005096781
70,8.0,-0.64,1.0446556667859817,0.4831617790901258,0.589880684176625,-0.013620262577833275,2.170138888888889,7.451292360904915e-10,3,0.1072383900509678
70,8.0,-0.63,1.045289044488771,0.48281565476709765,0.589373972830649,-0.013786106462420955,2.204585537918871,7.359249876159879e-10,3,0.0972383900509678
70,8.0,-0.62,1.0458501532191664,0.4825150890032587,0.5889066613212676,-0.01393054695069143,2.2401433691756276,7.254893491515091e-10,3,0.08723839005096778
70,8.0,-0.61,1.0463412819415288,0.48225852249474005,0.5884780720064301,-0.014054450135235957,2.276867030965392,7.138570012887868e-10,3,0.07723839005096778
70,8.0,-0.6,1.046764705573027,0.4820444035854437,0.588087500436042,-0.014158659786121297,2.314814814814815,7.013363084729107e-10,3,0.06723839005096777
70,8.0,-0.598,1.0468414549481395,0.48200654401878795,0.5880138879844875,-0.014177207680577064,2.322556670382758,6.346801655001357e-12,3,0.06523839005096776
70,8.0,-0.596,1.0469156139725235,0.48197030214410685,0.5879417579886849,-0.014195010637821998,2.330350484712901,1.4932540632577907e-11,3,0.06323839005096776
70,8.0,-0.594,1.046987187971451,0.48193567343159266,0.5878711107973478,-0.014212070923749265,2.3381967826412273,3.232301104868812e-11,3,0.06123839005096776
70,8.0,-0.592,1.047056201914891,0.4819026422276174,0.5878019334292399,-0.014228396610805827,2.346096096096096,1.6655056022347486e-11,3,0.05923839005096776
70,8.0,-0.59,1.047122668682674,0.4818711987330614,0.5877342247686417,-0.014243992862079613,2.354048964218456,2.6412778421493814e-11,3,0.05723839005096776
70,8.0,-0.588,1.047186605949048,0.48184133081052727,0.5876679789674704,-0.014258865962974376,2.362055933484505,1.141549756796757e-11,3,0.055238390050967756
70,8.0,-0.586,1.0472480316087813,0.48181302622301625,0.5876031898918017,-0.014273022223337373,2.3701175578308686,9.444712419976038e-12,3,0.053238390050967754
70,8.0,-0.584,1.0473069673408917,0.4817862710333227,0.5875398472432309,-0.014286468785089601,2.378234398782344,1.8232299086792766e-11,3,0.05123839005096775
70,8.0,-0.582,1.0473634258188418,0.48176105541711023,0.5874779502664065,-0.014299210701610443,2.3864070255822836,3.0894755740061816e-11,3,0.04923839005096775
70,8.0,-0.58,1.0474174259968845,0.481737366673054,0.5874174914942863,-0.014311254443045762,2.3946360153256707,3.9998757934079325e-11,3,0.04723839005096775
70,8.0,-0.578,1.047468986500788,0.48171519227789394,0.5873584636765388,-0.0143226063690369,2.4029219530949635,1.9951408468195915e-11,3,0.04523839005096775
70,8.0,-0.576,1.047518124605266,0.48169452031929416,0.5873008609767743,-0.014333272509079176,2.4112654320987654,3.291466136102573e-11,3,0.043238390050967745
70,8.0,-0.574,1.0475648570869647,0.48167533907569127,0.5872446781415803,-0.01434325876556597,2.4196670538133955,1.6182045564049652e-11,3,0.041238390050967744
70,8.0,-0.572,1.0476092043100569,0.48165763537973216,0.5871899054956352,-0.014352571774283729,2.4281274281274285,4.235985873793667e-12,3,0.03923839005096774
70,8.0,-0.57,1.0476511807449846,0.48164139846675896,0.5871365404307052,-0.01436121689352124,2.436647173489279,6.272505328766359e-12,3,0.03723839005096774
70,8.0,-0.568,1.04769080472871,0.48162661599397943,0.5870845756376315,-0.014369200281011851,2.4452269170579033,1.953776474215869e-11,3,0.03523839005096774
70,8.0,-0.566,1.047728094027098,0.4816132758758472,0.5870340043729313,-0.014376527942717932,2.4538672948566944,1.4329308192704576e-11,3,0.03323839005096774
70,8.0,-0.564,1.0477630674186091,0.48160136571101664,0.5869848183475762,-0.01438320604353463,2.4625689519306544,2.1313236602581207e-11,3,0.031238390050967735
70,8.0,-0.562,1.0477957389813657,0.481590874706713,0.5869370158009322,-0.014389239827269085,2.4713325425069197,9.71213014404372e-12,3,0.029238390050967844
70,8.0,-0.56,1.0478261284555832,0.48158179013087543,0.586890587016877,-0.014394635599787708,2.4801587301587302,2.3807805186623306e-11,3,0.027238390050967842
70,8.0,-0.558,1.0478542532958426,0.48157410009811663,0.586845525247488,-0.014399399185153705,2.489048187972919,4.940533436776739e-11,3,0.02523839005096784
70,8.0,-0.556,1.047880130336794,0.481567792890094,0.586801824697842,-0.014403536281692803,2.4980015987210233,2.8005200752165577e-11,3,0.02323839005096784
70,8.0,-0.554,1.0479037761891599,0.48156285680322974,0.5867594800263918,-0.01440705254293756,2.5070196550340955,4.6843890202563685e-11,3,0.021238390050967837
70,8.0,-0.552,1.0479252086227244,0.4815592798454505,0.5867184839194721,-0.01440995378760812,2.5161030595813205,4.359706967231541e-12,3,0.019238390050967835
70,8.0,-0.55,1.0479444458008818,0.4815570500843394,0.5866788278991658,-0.014412245827148007,2.525252525252525,6.044763630791404e-11,3,0.017238390050967833
70,8.0,-0.548,1.0479615044470587,0.48155615588789064,0.5866405060306242,-0.014413934237895498,2.5344687753446875,1.748611018697792e-11,3,0.015238390050967832
70,8.0,-0.546,1.047976400458514,0.48155658551206154,0.5866035146434301,-0.01441502454116711,2.5437525437525434,3.2444738935971486e-11,3,0.01323839005096783
70,8.0,-0.544,1.0479891523020108,0.48155832714939134,0.5865678440526173,-0.014415522471553838,2.5531045751633985,6.449174276987585e-11,3,0.011238390050967828
70,8.0,-0.542,1.0479997763673996,0.48156136898527224,0.5865334895417614,-0.014415433573449155,2.5625256252562525,5.0034998788979483e-11,3,0.009238390050967826
70,8.0,-0.54,1.048008290607799,0.48156569956432554,0.5865004415579274,-0.014414763386244173,2.5720164609053495,3.2470529108190604e-11,3,0.0072383900509678245
70,8.0,-0.538,1.0480147113226235,0.48157130691163585,0.5864686959934167,-0.0144135174581968,2.581577860388269,2.6541470953237072e-11,3,0.005238390050967823
70,8.0,-0.536,1.0480190558083158,0.4815781794704839,0.5864382450880865,-0.014411701265830495,2.5912106135986734,3.191881750129266e-11,3,0.003238390050967821
70,8.0,-0.534,1.0480213410612296,0.481586305552976,0.5864090821588307,-0.014409320285894645,2.600915522263837,9.257108689153003e-12,3,0.0012383900509678192
70,8.0,-0.532,1.0480215840613132,0.48159567361275174,0.5863812001113327,-0.01440637992681279,2.6106934001670843,3.420594504085451e-11,3,0.0007616099490321826
70,8.0,-0.53,1.0480198017644495,0.48160627195738415,0.5863545922918201,-0.014402885624749562,2.620545073375262,5.980620982019854e-11,3,0.0027616099490321844
70,8.0,-0.528,1.0480160109896202,0.4816180892480457,0.5863292513258186,-0.014398842673644802,2.6304713804713806,3.9200776329732816e-11,3,0.004761609949032186
70,8.0,-0.526,1.048010228781262,0.48163111343080606,0.5863051713321838,-0.014394256591745036,2.6404731727925643,1.5590463039864687e-11,3,0.006761609949032188
