Tw	common_beta_min	common_beta_max	common_beta_fraction_percent	beta_min_error_percent	beta_max_error_percent	full_mean_signed_percent	full_mean_abs_percent	full_rms_percent	full_p95_abs_percent	full_max_abs_percent	full_beta_at_max_abs	full_normalized_L1_percent	full_positive_fraction	low_beta_mean_signed_percent	low_beta_mean_abs_percent	low_beta_rms_percent	low_beta_p95_abs_percent	low_beta_max_abs_percent	low_beta_beta_at_max_abs	low_beta_normalized_L1_percent	low_beta_positive_fraction	typeI_side_mean_signed_percent	typeI_side_mean_abs_percent	typeI_side_rms_percent	typeI_side_p95_abs_percent	typeI_side_max_abs_percent	typeI_side_beta_at_max_abs	typeI_side_normalized_L1_percent	typeI_side_positive_fraction	core_R_le_450_mean_signed_percent	core_R_le_450_mean_abs_percent	core_R_le_450_rms_percent	core_R_le_450_p95_abs_percent	core_R_le_450_max_abs_percent	core_R_le_450_beta_at_max_abs	core_R_le_450_normalized_L1_percent	core_R_le_450_positive_fraction
1.0	0.04007873136034829	0.125678731360348	98.16513761467894	-0.01716429163260136	1.2676136625685845	-0.5606991334063165	0.7992865801494939	0.9920359252917619	2.0134437176884945	2.4163806435415607	0.125678731360348	0.8612378293430301	0.25228975853455454	0.010567363762156917	0.612526485830083	0.7030085415066225	1.13581289973673	1.2839161120466036	0.048074044473095	0.5979583042710419	0.38884263114071604	-0.6806962077086193	0.8388903571433339	1.0427597121415277	2.0752329179759004	2.4163806435415607	0.125678731360348	0.9343999149176043	0.22398001665278935	-0.47022474725197466	0.7472543389643261	0.8988362406798311	1.717290393039801	1.9625622356396994	0.12075673136034801	0.8053076661397932	0.29263370332996974
1.04	0.0388	0.12119999999999971	97.16981132075472	-0.8543031584884688	1.706708229790818	-0.3451335885638133	1.9286455214500409	2.382767463421283	4.501235779398785	5.615778471806938	0.12119999999999971	2.0751966904898707	0.4562864279766861	1.6692966516092698	2.0052432599630667	2.516208365869193	4.027060519009718	4.063673045308577	0.0499915	1.887025485505653	0.7643630308076603	-0.8363098725227076	1.9105657498014028	2.349280669162165	4.694842940582688	5.615778471806938	0.12119999999999971	2.13376339148804	0.38051623646960864	-0.09811006870245519	1.8165105265756558	2.1851233470283424	3.959636395879975	4.304510494237589	0.11618733333333306	1.9121138264328248	0.45401742497579867
1.08	0.03686050537798213	0.11635236670174594	94.96312136531972	1.3978145643307591	3.18699033062322	-0.33212469734875505	2.9446559247693966	3.6421395333937925	6.690257941451038	8.37591167372302	0.11635236670174594	3.147933045294001	0.47793505412156534	2.900009347550064	3.242712071753149	4.042442747202263	6.4683927633973	6.565989798018849	0.04834885197192678	3.0091551280591786	0.8126561199000832	-1.2849007691076892	2.857319761388635	3.515305007713878	7.036401908130587	8.37591167372302	0.11635236670174594	3.198794042168177	0.37885095753538717	0.02584566740550672	2.764057573425238	3.3610117958684596	6.218141060564125	6.563233206690367	0.048320582052158084	2.920218326998347	0.478584729981378
1.12	0.035257998227890906	0.11154954097417193	93.82977530642049	1.4632056696710691	4.041663653965746	-0.5424502046556846	3.7589414565423716	4.664789382114824	8.619939751472447	10.705210012345695	0.11154954097417193	4.003743237440846	0.4621149042464613	3.6209563445060646	4.099108539812158	5.087449196354306	8.312514864696254	8.382249870482694	0.04675771426014445	3.758506458450437	0.7918401332223147	-1.9921627145791108	3.6408454752700337	4.507646595296724	9.112050326754115	10.705210012345695	0.11154954097417193	4.107209512482541	0.347210657785179	-0.1405920470237719	3.5606713909365455	4.3425643457116925	8.031265432942236	8.652779796595528	0.1077985401224798	3.7522190607072745	0.46047794117647056
1.16	0.033670074333625295	0.10768575675457052	93.00284864216172	1.1546006956918702	4.814302035198828	-1.115276700840863	4.493589273864853	5.612114128509771	10.761155871245379	13.299532134122162	0.10768575675457052	4.8047318291160535	0.4238134887593672	3.766632678037924	4.560839497237771	5.626284575192188	9.38346304687192	9.53978099692316	0.04568593245901638	4.143707767507739	0.7468776019983348	-3.0870909596087213	4.466517624200868	5.605008214897355	11.417146643322814	13.299532134122162	0.10768575675457052	5.118197749432521	0.2939217318900916	-0.6035364466631636	4.2321464777631395	5.155336738906998	9.413252877226844	10.721144329634962	0.10392329289817248	4.464907605537706	0.4216315307057745
1.2	0.03210426617520712	0.10394212203430485	92.38152658050478	0.5076185631247663	5.543608335223653	-1.9649749759591812	5.164450350443459	6.465702879125523	12.819173654868676	15.76413698006976	0.10394212203430485	5.552122391284684	0.36636136552872606	3.327362948372901	4.750492547066774	5.7377090992076605	9.882610036655542	10.044004025794841	0.04473507933521786	4.321122920232313	0.6577851790174855	-4.43536368221316	5.357436480019275	6.776725332647499	13.65331113775219	15.76413698006976	0.10394212203430485	6.207317959487533	0.2289758534554538	-1.3741683025358762	4.86806921175581	5.882248657850841	10.73304031971619	12.777995876583553	0.10029036436146738	5.165694814571616	0.37145471180237877
