Tw,method,N,F,G,H,Fz,Gz,rho,T,velocity_error,derivative_error,density_error,temperature_excess_error
1.075,simpson,1001,0.034566031874045194,0.004732323986318505,0.0053758480060826334,0.03533604920659703,0.02942772110114359,0.0012050145367416625,0.08503854519454192,0.034566031874045194,0.03533604920659703,0.0012050145367416625,0.08503854519454192
1.075,trapezoid,2001,0.03456603101690496,0.004732323964284762,0.005375847995625971,0.03533804608495646,0.029427885329642352,0.0012050356913639929,0.08503843800767145,0.03456603101690496,0.03533804608495646,0.0012050356913639929,0.08503843800767145
1.075,simpson,2001,0.034566031034627326,0.004732323959546737,0.005375847991941925,0.03533604113600914,0.02942772231033841,0.001205014517704102,0.08503854462536788,0.034566031034627326,0.03533604113600914,0.001205014517704102,0.08503854462536788
1.075,trapezoid,4001,0.0345660310202217,0.004732323963397029,0.00537584799485565,0.03533654195994064,0.029427762972752552,0.0012050198103325828,0.0850385179460796,0.0345660310202217,0.03533654195994064,0.0012050198103325828,0.0850385179460796
1.075,simpson,4001,0.034566031021327284,0.004732323963101119,0.005375847994598876,0.03533604051433483,0.029427722187018415,0.0012050145166089897,0.08503854459226574,0.034566031021327284,0.03533604051433483,0.0012050145166089897,0.08503854459226574
1.075,trapezoid,8001,0.03456603102042924,0.0047323239633415195,0.005375847994787631,0.03533616585001039,0.029427732377885513,0.0012050158399908337,0.08503853792916603,0.03456603102042924,0.03533616585001039,0.0012050158399908337,0.08503853792916603
1.075,simpson,8001,0.03456603102049842,0.004732323963323017,0.0053758479947649575,0.03533604047562006,0.02942772217958999,0.0012050145165406806,0.08503854459019797,0.03456603102049842,0.03533604047562006,0.0012050145165406806,0.08503854459019797
1.075,trapezoid,16001,0.03456603102044227,0.0047323239633380535,0.005375847994778417,0.0353360718176034,0.02942772472880336,0.001205014847400146,0.0850385429248428,0.03456603102044227,0.0353360718176034,0.001205014847400146,0.0850385429248428
1.075,simpson,16001,0.03456603102044662,0.004732323963336899,0.005375847994775347,0.03533604047319187,0.029427722179108908,0.001205014516536402,0.08503854459006858,0.03456603102044662,0.03533604047319187,0.001205014516536402,0.08503854459006858
1.075,trapezoid,32001,0.03456603102044308,0.0047323239633378375,0.005375847994776599,0.035336048309193915,0.02942772281651009,0.001205014599252146,0.08503854417375607,0.03456603102044308,0.035336048309193915,0.001205014599252146,0.08503854417375607
1.075,simpson,32001,0.03456603102044335,0.004732323963337765,0.005375847994775993,0.03533604047304018,0.029427722179078977,0.0012050145165361347,0.08503854459006051,0.03456603102044335,0.03533604047304018,0.0012050145165361347,0.08503854459006051
1.1,adaptive_cubic,0,0.04477335946810479,0.006141943866513997,0.007051083545124801,0.04551078321327026,0.03804201803253483,0.0016627597672382497,0.08266996957433058,0.04477335946810479,0.04551078321327026,0.0016627597672382497,0.08266996957433058
1.1,adaptive_pchip,0,0.04477336017082314,0.006141943734835935,0.007051083307208278,0.045510788213381434,0.03804198578639288,0.001662759768730117,0.08266996958999531,0.04477336017082314,0.045510788213381434,0.001662759768730117,0.08266996958999531
1.1,trapezoid,251,0.04477330409724526,0.006141943321687023,0.007051083573288849,0.045670450039963714,0.03805693098927292,0.0016648978695673695,0.08266257061400528,0.04477330409724526,0.045670450039963714,0.0016648978695673695,0.08266257061400528
1.1,simpson,251,0.04477357528084368,0.006141946216861502,0.007051083457490788,0.04551368303330981,0.03804176559165254,0.0016627643809415658,0.08267006534346097,0.04477357528084368,0.04551368303330981,0.0016627643809415658,0.08267006534346097
1.1,trapezoid,501,0.04477335610856843,0.006141943847740606,0.007051083559109402,0.04555109186170518,0.0380457348861445,0.0016632947673207096,0.08266812416828916,0.04477335610856843,0.04555109186170518,0.0016632947673207096,0.08266812416828916
1.1,simpson,501,0.044773373445614,0.0061419440230917905,0.007051083554382919,0.04551096430345579,0.038042002190596766,0.0016627600569283502,0.08266997560051077,0.044773373445614,0.04551096430345579,0.0016627600569283502,0.08266997560051077
1.1,trapezoid,1001,0.04477335937826223,0.006141943880280719,0.007051083556687264,0.04552088500243291,0.038042946339460745,0.0016628935470975525,0.0826695084998433,0.04477335937826223,0.04552088500243291,0.0016628935470975525,0.0826695084998433
1.1,simpson,1001,0.04477336046815992,0.006141943891127423,0.007051083555879884,0.04551079440601926,0.03804201678296675,0.0016627597855394633,0.08266996995912909,0.04477336046815992,0.04551079440601926,0.0016627597855394633,0.08266996995912909
1.1,trapezoid,2001,0.044773359463489815,0.006141943867247968,0.007051083545981652,0.04551331028562035,0.03804225019216453,0.0016627932139703242,0.08266985432116727,0.044773359463489815,0.04551331028562035,0.0016627932139703242,0.08266985432116727
1.1,simpson,2001,0.044773359491899006,0.006141943862903718,0.007051083542413115,0.04551078402261506,0.03804201814051616,0.001662759768251097,0.08266996959590606,0.044773359491899006,0.04551078402261506,0.001662759768251097,0.08266996959590606
1.1,trapezoid,4001,0.044773359468813244,0.006141943866434008,0.007051083545204584,0.04551141508298472,0.03804207607728726,0.0016627681290321598,0.0826699407620355,0.044773359468813244,0.04551141508298472,0.0016627681290321598,0.0826699407620355
1.1,simpson,4001,0.044773359470587734,0.006141943866162688,0.007051083544945562,0.04551078326385729,0.03804201803883535,0.0016627597673021257,0.08266996957571851,0.044773359470587734,0.04551078326385729,0.0016627597673021257,0.08266996957571851
1.1,trapezoid,8001,0.044773359469146116,0.006141943866383118,0.0070510835451290275,0.0455109411871606,0.03804203254388168,0.0016627618576941791,0.08266996237134928,0.044773359469146116,0.0455109411871606,0.0016627618576941791,0.08266996237134928
1.1,simpson,8001,0.04477335946925706,0.0061419438663661554,0.007051083545103842,0.04551078321657745,0.03804201803273651,0.0016627597672429367,0.08266996957445766,0.04477335946925706,0.04551078321657745,0.0016627597672429367,0.08266996957445766
1.1,trapezoid,16001,0.044773359469166926,0.0061419438663799395,0.007051083545117553,0.04551082270724938,0.03804202166022591,0.0016627602898532125,0.08266996777362129,0.044773359469166926,0.04551082270724938,0.0016627602898532125,0.08266996777362129
1.1,simpson,16001,0.04477335946917386,0.0061419438663788805,0.007051083545113729,0.04551078321361386,0.03804201803234003,0.0016627597672392292,0.08266996957437885,0.04477335946917386,0.04551078321361386,0.0016627597672392292,0.08266996957437885
1.1,trapezoid,32001,0.044773359469168224,0.006141943866379742,0.007051083545115149,0.04551079308689936,0.038042018939292925,0.0016627598978925663,0.08266996912418569,0.044773359469168224,0.04551079308689936,0.0016627598978925663,0.08266996912418569
1.1,simpson,32001,0.044773359469168654,0.006141943866379676,0.007051083545114347,0.045510783213428614,0.03804201803231522,0.0016627597672389971,0.08266996957437384,0.044773359469168654,0.045510783213428614,0.0016627597672389971,0.08266996957437384
1.15,adaptive_cubic,0,0.06442454711888769,0.008868639420786565,0.010194302030730625,0.06428917231132633,0.054222779173165765,0.0032775831681647223,0.08983937589687692,0.06442454711888769,0.06428917231132633,0.0032775831681647223,0.08983937589687692
1.15,adaptive_pchip,0,0.06442454780427406,0.008868639303823738,0.010194301806820858,0.06428917518144656,0.054222750093391996,0.003277583169244756,0.08983937590067202,0.06442454780427406,0.06428917518144656,0.003277583169244756,0.08983937590067202
1.15,trapezoid,251,0.06442448606588955,0.008868638650258718,0.010194302065846216,0.06448765891248938,0.054244853127529975,0.0032812136533712324,0.0898308861620666,0.06442448606588955,0.06448765891248938,0.0032812136533712324,0.0898308861620666
1.15,simpson,251,0.06442478491616063,0.008868642680072493,0.01019430192577246,0.06429271188542486,0.05422247495282694,0.0032775866842292825,0.08983942444491527,0.06442478491616063,0.06429271188542486,0.0032775866842292825,0.08983942444491527
1.15,trapezoid,501,0.06442454340308139,0.008868639386641314,0.010194302045460504,0.06433924600966595,0.054228284097196246,0.0032784913310101222,0.08983725552938902,0.06442454340308139,0.06433924600966595,0.0032784913310101222,0.08983725552938902
1.15,simpson,501,0.06442456251542192,0.008868639632102167,0.010194302038665266,0.06428939355788418,0.054222760115803514,0.003277583388917636,0.08983937895224228,0.06442456251542192,0.06428939355788418,0.003277583388917636,0.08983937895224228
1.15,trapezoid,1001,0.0644245470088258,0.008868639432331274,0.010194302041685765,0.06430171914502011,0.05422415437758432,0.0032778102429119006,0.08983884594003358,0.0644245470088258,0.06430171914502011,0.0032778102429119006,0.08983884594003358
1.15,simpson,1001,0.06442454821074037,0.008868639447561262,0.01019430204042752,0.06428918603729765,0.05422277774414628,0.0032775831821673916,0.08983937609567502,0.06442454821074037,0.06428918603729765,0.0032775831821673916,0.08983937609567502
1.15,trapezoid,2001,0.06442454711278107,0.008868639421405157,0.010194302031640333,0.06429231087042059,0.054223123031738096,0.003277639938842865,0.089839243414233,0.06442454711278107,0.06429231087042059,0.003277639938842865,0.089839243414233
1.15,simpson,2001,0.06442454714743286,0.008868639417763115,0.010194302028291854,0.0642891732644723,0.05422277924603443,0.003277583168857961,0.08983937590680503,0.06442454714743286,0.0642891732644723,0.003277583168857961,0.08983937590680503
1.15,trapezoid,4001,0.06442454711927686,0.008868639420722751,0.01019430203084006,0.06428995706695931,0.05422286514105744,0.0032775973609589304,0.08983934277665175,0.06442454711927686,0.06428995706695931,0.0032775973609589304,0.08983934277665175
1.15,simpson,4001,0.06442454712144212,0.00886863942049528,0.010194302030573303,0.06428917237107498,0.05422277917726246,0.0032775831682083233,0.08983937589753128,0.06442454712144212,0.06428917237107498,0.0032775831682083233,0.08983937589753128
1.15,trapezoid,8001,0.06442454711968311,0.008868639420680084,0.010194302030747013,0.06428936850771295,0.05422280066515923,0.00327758671637127,0.08983936761687332,0.06442454711968311,0.06428936850771295,0.00327758671637127,0.08983936761687332
1.15,simpson,8001,0.06442454711981853,0.008868639420665863,0.010194302030715998,0.0642891723153756,0.05422277917317848,0.0032775831681677186,0.08983937589695176,0.06442454711981853,0.0642891723153756,0.0032775831681677186,0.08983937589695176
1.15,trapezoid,16001,0.06442454711970849,0.008868639420677421,0.010194302030730438,0.06428922136112052,0.054222784545973325,0.0032775840552170627,0.08983937382690477,0.06442454711970849,0.06428922136112052,0.0032775840552170627,0.08983937382690477
1.15,simpson,16001,0.06442454711971696,0.008868639420676535,0.010194302030724915,0.06428917231188624,0.054222779172910435,0.0032775831681651807,0.08983937589691553,0.06442454711971696,0.06428917231188624,0.0032775831681651807,0.08983937589691553
1.15,trapezoid,32001,0.06442454711971009,0.008868639420677256,0.010194302030726713,0.06428918457404859,0.05422278051616364,0.0032775833899280557,0.08983937537941114,0.06442454711971009,0.06428918457404859,0.0032775833899280557,0.08983937537941114
1.15,simpson,32001,0.0644245471197106,0.0088686394206772,0.010194302030725471,0.06428917231166813,0.05422277917289368,0.0032775831681650233,0.0898393758969133,0.0644245471197106,0.06428917231166813,0.0032775831681650233,0.0898393758969133
1.2,adaptive_cubic,0,0.08310642868878562,0.011470483181364248,0.013054535615366571,0.08099657850679529,0.0690344214116357,0.005628477905369356,0.10247009900548722,0.08310642868878562,0.08099657850679529,0.005628477905369356,0.10247009900548722
1.2,adaptive_pchip,0,0.08310642917114457,0.01147048307248379,0.013054535404593667,0.08099657988569861,0.0690343958156889,0.005628477903820802,0.1024700989899945,0.08310642917114457,0.08099657988569861,0.005628477903820802,0.1024700989899945
1.2,trapezoid,251,0.08310637377019624,0.011470482274428997,0.013054535658043029,0.08120270942669064,0.06906177961912445,0.005633740737431493,0.10246053251674497,0.08310637377019624,0.08120270942669064,0.005633740737431493,0.10246053251674497
1.2,simpson,251,0.08310664250867493,0.011470486977392001,0.013054535506915923,0.08100016727545782,0.06903410754630343,0.00562848077297101,0.10247012927610764,0.08310664250867493,0.08100016727545782,0.00562848077297101,0.10247012927610764
1.2,trapezoid,501,0.0831064253593872,0.011470483137494596,0.013054535631237457,0.08104854418352689,0.06904124706019286,0.005629794208187518,0.10246770856233033,0.0831064253593872,0.08104854418352689,0.005629794208187518,0.10246770856233033
1.2,simpson,501,0.08310644255574226,0.011470483425183116,0.01305453562230227,0.0809968028287968,0.06903440175080566,0.0056284780855285306,0.10247010091219137,0.08310644255574226,0.0809968028287968,0.0056284780855285306,0.10247010091219137
1.2,trapezoid,1001,0.08310642860373586,0.01147048319106858,0.013054535625786802,0.08100959712275997,0.06903612679202675,0.0056288070184504135,0.10246950147408844,0.08310642860373586,0.08100959712275997,0.0056288070184504135,0.10246950147408844
1.2,simpson,1001,0.08310642968518525,0.011470483208926574,0.013054535623969916,0.0809965924475284,0.06903441996624043,0.005628477916854345,0.10247009913224911,0.08310642968518525,0.0809965924475284,0.005628477916854345,0.10247009913224911
1.2,trapezoid,2001,0.08310642868401495,0.011470483181886888,0.013054535616342242,0.08099983492412574,0.06903484779681696,0.005628560185808371,0.10246994962575245,0.08310642868401495,0.08099983492412574,0.005628560185808371,0.10246994962575245
1.2,simpson,2001,0.08310642871077466,0.011470483178826324,0.013054535613194055,0.08099657945869006,0.06903442146073137,0.00562847790586344,0.10247009901094706,0.08310642871077466,0.08099657945869006,0.00562847790586344,0.10247009901094706
1.2,trapezoid,4001,0.08310642868903177,0.01147048318131346,0.013054535615505063,0.0809973927216194,0.06903452801020674,0.0056284984756145885,0.10247006166076827,0.08310642868903177,0.0809973927216194,0.0056284984756145885,0.10247006166076827
1.2,simpson,4001,0.08310642869070403,0.01147048318112232,0.013054535615226001,0.0809965785665987,0.06903442141439814,0.005628477905400136,0.10247009900585523,0.08310642869070403,0.0809965785665987,0.005628477905400136,0.10247009900585523
1.2,trapezoid,8001,0.08310642868934585,0.011470483181277566,0.01305453561539109,0.08099678206773059,0.0690344480613202,0.005628483047938998,0.10247008966934075,0.08310642868934585,0.08099678206773059,0.005628483047938998,0.10247008966934075
1.2,simpson,8001,0.08310642868945055,0.011470483181265598,0.013054535615353099,0.08099657851096335,0.06903442141167435,0.005628477905371102,0.10247009900553669,0.08310642868945055,0.08099657851096335,0.005628477905371102,0.10247009900553669
1.2,trapezoid,16001,0.08310642868936546,0.011470483181275328,0.013054535615368557,0.08099662939779942,0.0690344280739517,0.005628479191012156,0.10247009667147251,0.08310642868936546,0.08099662939779942,0.005628479191012156,0.10247009667147251
1.2,simpson,16001,0.08310642868937199,0.011470483181274586,0.013054535615361048,0.0809965785074804,0.06903442141149446,0.005628477905369289,0.10247009900551676,0.08310642868937199,0.0809965785074804,0.005628477905369289,0.10247009900551676
1.2,trapezoid,32001,0.08310642868936668,0.011470483181275191,0.013054535615363298,0.08099659122991286,0.06903442307710035,0.005628478226779948,0.10247009842200476,0.08310642868936668,0.08099659122991286,0.005628478226779948,0.10247009842200476
1.2,simpson,32001,0.08310642868936709,0.011470483181275146,0.013054535615361544,0.08099657850726262,0.06903442141148317,0.005628477905369177,0.10247009900551553,0.08310642868936709,0.08099657850726262,0.005628477905369177,0.10247009900551553
1.3,adaptive_cubic,0,0.11778416381657547,0.016290032366049666,0.017903613129585483,0.10836728199184331,0.09467872892119067,0.012165698548974093,0.13133629145619055,0.11778416381657547,0.10836728199184331,0.012165698548974093,0.13133629145619055
1.3,adaptive_pchip,0,0.1177841646522033,0.016290032271419837,0.017903612969457916,0.10836728046724196,0.09467871004862598,0.012165698543379497,0.13133629142474998,0.1177841646522033,0.10836728046724196,0.012165698543379497,0.13133629142474998
1.3,trapezoid,251,0.11778413931714629,0.016290031357283255,0.017903613189874382,0.10851703440186714,0.09471253337507354,0.012174737994990152,0.13132497701162765,0.11778413931714629,0.10851703440186714,0.012174737994990152,0.13132497701162765
1.3,simpson,251,0.11778425851477635,0.016290036531557753,0.017903613039808686,0.10836996765619655,0.09467847033336348,0.012165700755667752,0.13133630780146402,0.11778425851477635,0.10836996765619655,0.012165700755667752,0.13133630780146402
1.3,trapezoid,501,0.11778416239358562,0.01629003231347151,0.017903613148400714,0.10840499584763205,0.09468716873470516,0.012167959141189925,0.13133346334496476,0.11778416239358562,0.10840499584763205,0.012167959141189925,0.13133346334496476
1.3,simpson,501,0.11778417008571958,0.016290032632200913,0.017903613134576155,0.10836744971571269,0.09467871269762901,0.012165698687910441,0.1313362924881577,0.11778417008571958,0.10836744971571269,0.012165698687910441,0.1313362924881577
1.3,trapezoid,1001,0.11778416384932305,0.01629003237298606,0.017903613139186418,0.10837672775833186,0.09468083804173841,0.012166263742944957,0.13133558446504243,0.11778416384932305,0.10837672775833186,0.012166263742944957,0.13133558446504243
1.3,simpson,1001,0.11778416433456883,0.016290032392824245,0.01790361313611499,0.10836729243776388,0.09467872773877223,0.012165698557945111,0.13133629152790377,0.11778416433456883,0.10836729243776388,0.012165698557945111,0.13133629152790377
1.3,trapezoid,2001,0.11778416381882212,0.016290032366431825,0.01790361313075814,0.1083696445525498,0.09467925622329743,0.012165839850112615,0.13133611470894102,0.11778416381882212,0.1083696445525498,0.012165839850112615,0.13133611470894102
1.3,simpson,2001,0.11778416380865517,0.016290032364247076,0.017903613127948716,0.10836728269295151,0.09467872894599166,0.012165698549235441,0.13133629145833436,0.11778416380865517,0.10836728269295151,0.012165698549235441,0.13133629145833436
1.3,trapezoid,4001,0.11778416381691746,0.01629003236602249,0.017903613129800173,0.10836787270034332,0.09467886074923945,0.012165733874423249,0.13133624726942228,0.11778416381691746,0.10836787270034332,0.012165733874423249,0.13133624726942228
1.3,simpson,4001,0.11778416381628257,0.01629003236588604,0.01790361312948085,0.10836728203347096,0.0946787289242727,0.0121656985489893,0.1313362914563386,0.11778416381628257,0.10836728203347096,0.0121656985489893,0.1313362914563386
1.3,trapezoid,8001,0.11778416381681855,0.016290032365989058,0.017903613129628765,0.10836742967165156,0.09467876187971105,0.012165707380345477,0.13133628040951223,0.11778416381681855,0.10836742967165156,0.012165707380345477,0.13133628040951223
1.3,simpson,8001,0.11778416381678557,0.01629003236597791,0.01790361312957163,0.10836728199232855,0.09467872892318406,0.01216569854897346,0.13133629145621442,0.11778416381678557,0.10836728199232855,0.01216569854897346,0.13133629145621442
1.3,trapezoid,16001,0.11778416381681132,0.016290032365987382,0.01790361312959132,0.10836731891037449,0.09467873716222383,0.012165700756816396,0.13133628869453257,0.11778416381681132,0.10836731891037449,0.012165700756816396,0.13133628869453257
1.3,simpson,16001,0.11778416381680894,0.016290032365986827,0.01790361312957884,0.10836728198975552,0.09467872892306033,0.012165698548972571,0.13133629145620637,0.11778416381680894,0.10836728198975552,0.012165698548972571,0.13133629145620637
1.3,trapezoid,32001,0.1177841638168109,0.016290032365987278,0.017903613129582246,0.1083672912197986,0.09467873098284708,0.01216569910093352,0.1313362907657875,0.1177841638168109,0.1083672912197986,0.01216569910093352,0.1313362907657875
1.3,simpson,32001,0.11778416381681074,0.016290032365987247,0.01790361312957922,0.10836728198959457,0.09467872892305476,0.01216569854897251,0.1313362914562059,0.11778416381681074,0.10836728198959457,0.01216569854897251,0.1313362914562059
1.5,adaptive_cubic,0,0.1778687415144113,0.024279010108305674,0.02422618145708087,0.14133306296957188,0.13072680975887216,0.031556512134137536,0.18598997043145624,0.1778687415144113,0.14133306296957188,0.031556512134137536,0.18598997043145624
1.5,adaptive_pchip,0,0.17786874267136213,0.02427901004151314,0.02422618139393725,0.1413330586342465,0.13072680158893063,0.03155651213662709,0.18598997038444523,0.17786874267136213,0.1413330586342465,0.03155651213662709,0.18598997038444523
1.5,trapezoid,251,0.17786878159378522,0.024279009210382937,0.024226181569880184,0.14122807408493002,0.13076362435538783,0.03157402934863643,0.18597694360826664,0.17786878159378522,0.14122807408493002,0.03157402934863643,0.18597694360826664
1.5,simpson,251,0.17786858185362261,0.024279013748287587,0.024226181437289347,0.141333165920578,0.13072676140896886,0.031556513706802354,0.18598997852849333,0.17786858185362261,0.141333165920578,0.031556513706802354,0.18598997852849333
1.5,trapezoid,501,0.17786874412463727,0.024279010058921257,0.024226181486394993,0.14130676143189896,0.1307360117612531,0.03156089241799551,0.185986713854793,0.17786874412463727,0.14130676143189896,0.03156089241799551,0.185986713854793
1.5,simpson,501,0.17786873163493036,0.02427901034176735,0.024226181458566597,0.14133306928330616,0.13072680668889036,0.03155651223374013,0.18598997094575476,0.17786873163493036,0.14133306928330616,0.03155651223374013,0.18598997094575476
1.5,trapezoid,1001,0.17786874178149115,0.024279010111940502,0.024226181465839065,0.14132648423243335,0.13072911010354382,0.031557607266712404,0.18598915629988386,0.17786874178149115,0.14132648423243335,0.031557607266712404,0.18598915629988386
1.5,simpson,1001,0.17786874100044245,0.024279010129613584,0.02422618145898709,0.14133306343477808,0.13072680949638601,0.031556512140781263,0.18598997046962987,0.17786874100044245,0.14133306343477808,0.031556512140781263,0.18598997046962987
1.5,trapezoid,2001,0.17786874153106427,0.024279010108514323,0.0242261814589151,0.14133141806764593,0.13072738485671476,0.031556785920819265,0.18598976689785324,0.17786874153106427,0.14133141806764593,0.031556785920819265,0.18598976689785324
1.5,simpson,2001,0.17786874144758869,0.024279010107372264,0.024226181456607113,0.14133306298807638,0.13072680977102796,0.031556512134135246,0.18598997043184612,0.17786874144758869,0.14133306298807638,0.031556512134135246,0.18598997043184612
1.5,trapezoid,4001,0.1778687415154127,0.024279010108300574,0.024226181457515865,0.14133265172998893,0.1307269535342007,0.031556580581026894,0.18598991954801808,0.1778687415154127,0.14133265172998893,0.031556580581026894,0.18598991954801808
1.5,simpson,4001,0.1778687415101955,0.024279010108229325,0.02422618145704945,0.14133306297006687,0.13072680975981618,0.031556512134134455,0.18598997043148988,0.1778687415101955,0.14133306297006687,0.031556512134134455,0.18598997043148988
1.5,trapezoid,8001,0.17786874151446047,0.02427901010828766,0.024226181457186483,0.14133296015830601,0.13072684570291968,0.03155652924587132,0.18598995771060273,0.17786874151446047,0.14133296015830601,0.03155652924587132,0.18598995771060273
1.5,simpson,8001,0.17786874151414309,0.024279010108283355,0.02422618145707669,0.14133306296895115,0.130726809759146,0.03155651213413436,0.1859899704314695,0.17786874151414309,0.14133306296895115,0.03155651213413436,0.1859899704314695
1.5,trapezoid,16001,0.17786874151440057,0.02427901010828687,0.024226181457105474,0.14133303726618154,0.13072681874505615,0.03155651641206947,0.18598996725125125,0.17786874151440057,0.14133303726618154,0.03155651641206947,0.18598996725125125
1.5,simpson,16001,0.17786874151438062,0.024279010108286606,0.02422618145707848,0.14133306296888212,0.1307268097591008,0.031556512134134365,0.18598997043146775,0.17786874151438062,0.14133306296888212,0.031556512134134365,0.18598997043146775
1.5,trapezoid,32001,0.17786874151439683,0.024279010108286824,0.024226181457085313,0.14133305654320028,0.13072681200558764,0.03155651320361819,0.18598996963641354,0.17786874151439683,0.14133305654320028,0.03155651320361819,0.18598996963641354
1.5,simpson,32001,0.17786874151439558,0.024279010108286807,0.02422618145707859,0.14133306296887788,0.13072680975909812,0.031556512134134365,0.18598997043146767,0.17786874151439558,0.14133306296887788,0.031556512134134365,0.18598997043146767
