zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
15.0,-0.585,1.0509278683877084,0.479677754597028,0.5853300933254789,-0.015300128106759722,667.0
15.0,-0.5825,1.0510584923220272,0.4796134549150741,0.5852117495627116,-0.015331836365503284,667.0
15.0,-0.58,1.0511858118500277,0.4795513191386069,0.5850951964154153,-0.01536258183271436,667.0
15.0,-0.5775,1.0513098625466957,0.4794913250325805,0.5849804197943749,-0.015392376909970962,667.0
15.0,-0.575,1.051430679918251,0.47943345043473573,0.5848674055431681,-0.015421233928428391,667.0
15.0,-0.5725,1.0515482994054255,0.4793776732544424,0.5847561394375277,-0.015449165150472068,667.0
15.0,-0.5700000000000001,1.05166275638689,0.4793239714714624,0.5846466071846219,-0.01547618277140849,667.0
15.0,-0.5675,1.051774086182828,0.4792723231346342,0.5845387944222544,-0.015502298921193518,667.0
15.0,-0.565,1.0518823240586697,0.4792227063604723,0.5844326867179762,-0.015527525666202116,667.0
15.0,-0.5625,1.0519875052289875,0.47917509933168206,0.5843282695681097,-0.015551875011038925,667.0
15.0,-0.56,1.0520896648615585,0.47912948029558605,0.5842255283966804,-0.015575358900392315,667.0
15.0,-0.5575,1.052188838081603,0.4790858275624582,0.5841244485542517,-0.015597989220933738,667.0
15.0,-0.5549999999999999,1.0522850599762035,0.47904411950376447,0.5840250153166605,-0.015619777803263733,667.0
15.0,-0.5525,1.0523783655989134,0.4790043345503048,0.5839272138836481,-0.01564073642390683,667.0
15.0,-0.55,1.0524687899745597,0.4789664511902541,0.5838310293773852,-0.0156608768073573,667.0
15.0,-0.5475,1.0525563681042482,0.47893044796709977,0.583736446840883,-0.015680210628177465,667.0
15.0,-0.5449999999999999,1.0526411349705835,0.4788963034774681,0.5836434512362885,-0.01569874951315198,667.0
15.0,-0.5425,1.0527231255431022,0.47886399636884197,0.5835520274430605,-0.015716505043498082,667.0
15.0,-0.54,1.0528023747839421,0.4788335053371578,0.5834621602560162,-0.01573348875713763,667.0
15.0,-0.5375,1.0528789176537408,0.47880480912428564,0.5833738343832507,-0.015749712151029837,667.0
15.0,-0.535,1.0529527891177877,0.47877788651538145,0.5832870344439186,-0.01576518668357008,667.0
15.0,-0.5325,1.053024024152431,0.47875271633610894,0.5832017449658724,-0.015779923777056965,667.0
15.0,-0.53,1.0530926577517503,0.47872927744972826,0.5831179503831571,-0.01579393482022935,667.0
15.0,-0.5275,1.0531587249345145,0.47870754875404103,0.5830356350333471,-0.015807231170878813,667.0
15.0,-0.525,1.0532222607514232,0.47868750917819186,0.5829547831547267,-0.015819824158538384,667.0
15.0,-0.5225,1.053283300292658,0.4786691376793155,0.582875378883301,-0.01583172508725315,667.0
15.0,-0.52,1.0533418786957474,0.47865241323902674,0.582797406249635,-0.01584294523843507,667.0
15.0,-0.5175,1.0533980311537616,0.4786373148597441,0.5827208491755104,-0.01585349587380645,667.0
15.0,-0.515,1.0534517929238527,0.47862382156084327,0.5826456914703946,-0.015863388238435576,667.0
15.0,-0.5125,1.0535031993361572,0.4786119123746286,0.5825719168277113,-0.015872633563870153,667.0
15.0,-0.51,1.0535522858030713,0.4786015663421191,0.5824995088209062,-0.015881243071371443,667.0
15.0,-0.5075000000000001,1.0535990878289205,0.47859276250863875,0.5824284508992983,-0.0158892279752547,667.0
15.0,-0.505,1.0536436410200434,0.478585479919202,0.5823587263837058,-0.015896599486341343,667.0
15.0,-0.5025,1.0536859810952988,0.47857969761368696,0.5822903184618392,-0.015903368815526963,667.0
15.0,-0.5,1.0537261438970305,0.4785753946217844,0.5822232101834479,-0.01590954717747265,667.0
15.0,-0.4975,1.0537641654025076,0.47857254995771564,0.582157384455317,-0.015915145794426617,669.0
15.0,-0.495,1.0538000817358073,0.47857114261470163,0.5820928240354712,-0.015920175900164212,669.0
15.0,-0.4925,1.053833929180321,0.4785711515591843,0.5820295115281483,-0.015924648744102536,669.0
15.0,-0.49,1.0538657441916939,0.47857255572477314,0.5819674293774293,-0.015928575595529206,669.0
15.0,-0.4875,1.0538955634113856,0.47857533400591457,0.5819065598610872,-0.015931967748003397,669.0
15.0,-0.485,1.053923423680817,0.4785794652512662,0.5818468850840086,-0.015934836523917095,669.0
15.0,-0.4825,1.0539493620561273,0.4785849282567797,0.5817883869712035,-0.015937193279224125,668.0
15.0,-0.48,1.053973415823646,0.47859170175837645,0.5817310472608367,-0.01593904940836655,668.0
15.0,-0.4775,1.0539956225159377,0.4785997644244492,0.5816748474961391,-0.01594041634935666,668.0
15.0,-0.475,1.0540160199286832,0.4786090948478409,0.5816197690176806,-0.015941305589091962,668.0
15.0,-0.4725,1.0540346461382655,0.47861967153753004,0.581565792954859,-0.01594172866886347,668.0
15.0,-0.47,1.0540515395201635,0.47863147290990515,0.5815129002170358,-0.01594169719008745,668.0
15.0,-0.46749999999999997,1.0540667387681868,0.47864447727962417,0.5814610714842235,-0.015941222820269777,668.0
15.0,-0.46499999999999997,1.0540802829145934,0.4786586628500359,0.5814102871972987,-0.015940317299214874,668.0
15.0,-0.46249999999999997,1.0540922113511382,0.4786740077031413,0.5813605275477176,-0.015938992445492628,668.0
15.0,-0.46,1.054102563851099,0.47869048978906975,0.5813117724667111,-0.015937260163176464,668.0
15.0,-0.4575,1.0541113805923374,0.47870808691504413,0.5812640016139273,-0.01593513244886826,668.0
15.0,-0.455,1.0541187021814427,0.4787267767338057,0.5812171943654968,-0.015932621399025168,668.0
15.0,-0.4525,1.0541245696790238,0.4787465367314723,0.5811713298014876,-0.015929739217604544,668.0
15.0,-0.45,1.0541290246262103,0.47876734421479344,0.5811263866927172,-0.015926498224045956,668.0
