zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
25.0,-0.75,1.032251668391386,0.4904264908465067,0.5982206557777571,-0.010112025838900736,819.0
25.0,-0.7475,1.0326579815350616,0.4901819131071891,0.5979715452392023,-0.010231828056882034,818.0
25.0,-0.745,1.033058010799229,0.4899413620153356,0.5977252721312121,-0.010349532111061814,818.0
25.0,-0.7425,1.033451796527241,0.489704811453568,0.5974818303318306,-0.010465157118787283,818.0
25.0,-0.74,1.033839378985416,0.48947223531573314,0.5972412135988528,-0.010578722070751029,818.0
25.0,-0.7375,1.0342207983632117,0.4892436075076277,0.5970034155700469,-0.01069024583165814,818.0
25.0,-0.735,1.0345960947733985,0.4890189019477265,0.5967684297633561,-0.010799747140896949,818.0
25.0,-0.7325,1.034965308252205,0.488798092567927,0.5965362495771281,-0.010907244613202994,818.0
25.0,-0.73,1.0353284787594788,0.4885811533142807,0.5963068682903415,-0.011012756739330054,818.0
25.0,-0.7275,1.0356856461788342,0.48836805814774026,0.5960802790628225,-0.011116301886719611,819.0
25.0,-0.725,1.036036850317735,0.4881587810448966,0.5958564749355464,-0.011217898300150339,818.0
25.0,-0.7225,1.0363821309077066,0.487953295998734,0.5956354488310638,-0.0113175641024343,818.0
25.0,-0.72,1.0367215276043578,0.48775157701938865,0.5954171935534016,-0.01141531729505177,818.0
25.0,-0.7175,1.0370550799875207,0.4875535981348989,0.5952017017886759,-0.01151117575882704,818.0
25.0,-0.715,1.0373828275613362,0.48735933339196547,0.5949889661053186,-0.011605157254589242,818.0
25.0,-0.7125,1.0377048097543298,0.48716875685671723,0.5947789789544061,-0.011697279423832375,818.0
25.0,-0.71,1.038021065919475,0.4869818426154826,0.5945717326700047,-0.011787559789373278,818.0
25.0,-0.7075,1.0383316353342449,0.4867985647755639,0.5943672194695273,-0.01187601575600859,818.0
25.0,-0.705,1.0386365572006613,0.4866188974660119,0.594165431454101,-0.01196266461117247,818.0
25.0,-0.7025,1.038935870645316,0.4864428148384127,0.593966360608955,-0.01204752352558864,818.0
25.0,-0.7,1.0392296147193871,0.48627029106767683,0.593769998803822,-0.012130609553922016,818.0
25.0,-0.6975,1.0395178283986417,0.4861013003528312,0.59357633779335,-0.01221193963542935,818.0
25.0,-0.695,1.0398005505834218,0.4859358169178206,0.5933853692175332,-0.012291530594605759,818.0
25.0,-0.6925,1.0400778200986218,0.4857738150123097,0.5931970846021545,-0.012369399141831331,818.0
25.0,-0.69,1.0403496756936423,0.4856152689124971,0.593011475359246,-0.012445561874012481,818.0
25.0,-0.6875,1.0406161560423355,0.4854601529219311,0.5928285327875631,-0.012520035275222656,818.0
25.0,-0.685,1.0408772997429343,0.48530844137233253,0.5926482480730728,-0.012592835717340193,818.0
25.0,-0.6825,1.041133145317965,0.4851601086244244,0.592470612289459,-0.012663979460682909,818.0
