zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
80.0,-0.75,1.032241526217875,0.49043264856691837,0.5982263687525972,-0.010108983769615169,1919.0
80.0,-0.7475,1.0326473786105974,0.4901883465666343,0.5979775339244419,-0.010228653028360901,1918.0
80.0,-0.745,1.0330469307927492,0.4899480807010316,0.5977315472193336,-0.0103462196708704,1918.0
80.0,-0.7425,1.033440222646195,0.4897118251042069,0.59748840285797,-0.010461702697541635,1918.0
80.0,-0.74,1.033827293966538,0.4894795539256141,0.5972480949493848,-0.010575120980042808,1918.0
80.0,-0.7375,1.0342081844632518,0.48925124133075465,0.5970106174912992,-0.010686493261979072,1918.0
80.0,-0.735,1.034582933759842,0.48902686150185015,0.596775964370436,-0.010795838159572042,1918.0
80.0,-0.7325,1.0349515813939587,0.4888063886385434,0.5965441293628763,-0.010903174162325262,1918.0
80.0,-0.73,1.0353141668175323,0.4885897969585783,0.5963151061344105,-0.011008519633699879,1918.0
80.0,-0.7275,1.035670729396924,0.4883770606984779,0.5960888882408676,-0.011111892811795563,1919.0
80.0,-0.725,1.0360213084130008,0.48816815411421505,0.5958654691285339,-0.011213311810009384,1918.0
80.0,-0.7225,1.0363659430613608,0.48796305148188734,0.5956448421346905,-0.011312794617746435,1918.0
80.0,-0.72,1.0367046724523608,0.4877617270983977,0.5954270004876288,-0.011410359101066858,1918.0
80.0,-0.7175,1.0370375356113064,0.48756415528209696,0.5952119373073564,-0.011506023003386821,1918.0
80.0,-0.715,1.037364571478551,0.4873703103734566,0.5949996456059394,-0.01159980394615324,1918.0
80.0,-0.7125,1.037685818909628,0.48718016673571946,0.5947901182879242,-0.011691719429529698,1918.0
80.0,-0.71,1.0380013166753825,0.486993698755545,0.5945833481507705,-0.011781786833084073,1918.0
80.0,-0.7075,1.0383111034620731,0.48681088084366686,0.5943793278853099,-0.011870023416469136,1918.0
80.0,-0.705,1.0386152178715224,0.4866316874355179,0.594178050076186,-0.011956446320118016,1918.0
80.0,-0.7025,1.0389136984212193,0.48645609299187587,0.5939795072023301,-0.01204107256592837,1918.0
80.0,-0.7,1.0392065835444488,0.48628407199948975,0.5937836916374319,-0.01212391905795497,1918.0
80.0,-0.6975,1.0394939115904098,0.48611559897170653,0.5935905956504249,-0.012205002583100448,1918.0
80.0,-0.695,1.0397757208243399,0.48595064844908786,0.5934002114059754,-0.012284339811809772,1918.0
80.0,-0.6925,1.0400520494276424,0.4857891950000202,0.5932125309649792,-0.012361947298766461,1918.0
80.0,-0.69,1.040322935497987,0.48563121322133557,0.5930275462850844,-0.012437841483582023,1918.0
80.0,-0.6875,1.0405884170494604,0.48547667773889536,0.5928452492211894,-0.012512038691501724,1918.0
80.0,-0.685,1.040848532012658,0.48532556320820386,0.5926656315259865,-0.01258455513409432,1918.0
80.0,-0.6825,1.0411033182348324,0.4851778443149826,0.5924886848504781,-0.012655406909959028,1918.0
80.0,-0.6799999999999999,1.0413528134800014,0.48503349577576227,0.5923144007445268,-0.012724610005421997,1918.0
80.0,-0.6775,1.0415970554290717,0.4848924923384586,0.5921427706574016,-0.012792180295238886,1918.0
