model,Tw,z,H,F,G,T,Fp,Gp,Tp
traditional,1.01,3.86,-0.7964461888501663,0.026467886790613678,0.9576418919286193,1.001439398912205,-0.023537930798104952,0.03625538449128169,-0.000861147664883074
traditional,1.01,3.88,-0.7974955398760536,0.02600092936669724,0.9583608116127224,1.0014222743891752,-0.023158675140861854,0.03563835504482114,-0.0008513212809479251
traditional,1.01,3.9,-0.7985263636206205,0.025541505381597704,0.9590674963002129,1.0014053453975547,-0.02278458059311951,0.03503185441386897,-0.0008415944193577479
traditional,1.01,3.92,-0.7995389593805222,0.0250895119900114,0.9597621547837553,1.0013886099530964,-0.02241560892543683,0.03443570314036962,-0.0008319664528992888
traditional,1.01,3.94,-0.8005336223168182,0.02464484712887904,0.9604449922648026,1.0013720660842975,-0.022051720862435904,0.03384972479668635,-0.0008224367459560426
traditional,1.01,3.96,-0.8015106435269275,0.024207409530130345,0.961116210448905,1.0013557118324399,-0.021692876165537018,0.03327374590923346,-0.0008130046550947622
traditional,1.01,3.98,-0.8024703100897225,0.02377709873645316,0.9617760076150939,1.0013395452516984,-0.021339033703802215,0.03270759590355203,-0.0008036695295675209
traditional,1.01,4.0,-0.8034129050976572,0.023353815118155867,0.9624245786722941,1.0013235644092806,-0.0209901515182861,0.03215110706004583,-0.0007944307117697696
traditional,1.01,4.0200000000000005,-0.8043387076770231,0.022937459891767972,0.963062115204766,1.0013077673856006,-0.020646186882133582,0.031604114478809155,-0.0007852875376699636
traditional,1.01,4.04,-0.8052479929842579,0.022527935143447753,0.9636888054970644,1.0012921522745355,-0.020307096355460446,0.031066456061693712,-0.0007762393372011385
traditional,1.01,4.0600000000000005,-0.8061410322796805,0.022125143834314853,0.9643048346219439,1.001276717183413,-0.01997283585143767,0.03053797244067952,-0.0007672854347555619
traditional,1.01,4.08,-0.8070180929750775,0.021728989809830745,0.9649103845044138,1.0012614602330727,-0.01964336069348666,0.030018506926174218,-0.0007584251496136393
traditional,1.01,4.1,-0.8078794386686022,0.02133937781084651,0.9655056339738468,1.001246379557962,-0.019318625667555035,0.029507905465237027,-0.0007496577963381759
traditional,1.01,4.12,-0.8087253291681864,0.02095621348674995,0.966090758805993,1.0012314733062704,-0.018998585071292345,0.029006016608246428,-0.0007409826851474164
traditional,1.01,4.14,-0.8095560204920147,0.020579403413860074,0.9666659317461727,1.001216739640151,-0.018683192759784258,0.02851269149151243,-0.0007323991222624299
traditional,1.01,4.16,-0.8103717649427149,0.020208855094875116,0.9672313225902548,1.0012021767356605,-0.01837240219765968,0.028027783770388694,-0.000723906410319427
traditional,1.01,4.18,-0.8111728111562863,0.019844476963119924,0.9677870982437067,1.0011877827827806,-0.018066166504786683,0.02755114957085647,-0.0007155038487327026
traditional,1.01,4.2,-0.8119594041387226,0.019486178388890472,0.9683334227696534,1.0011735559854802,-0.017764438498352658,0.027082647450321747,-0.0007071907340311716
traditional,1.01,4.22,-0.812731785291593,0.019133869688154816,0.9688704574276553,1.001159494561813,-0.017467170732792383,0.026622138366234824,-0.0006989663601799634
traditional,1.01,4.24,-0.8134901924157645,0.018787462136779596,0.9693983606951978,1.0011455967441054,-0.017174315537714157,0.02616948565943146,-0.0006908300188870039
traditional,1.01,4.26,-0.8142348597850027,0.0184468679653727,0.9699172883422138,1.0011318607788615,-0.016885825058334598,0.025724554991897165,-0.0006827809999421389
traditional,1.01,4.28,-0.8149660181953258,0.018112000359452835,0.9704273934854561,1.0011182849267501,-0.016601651291532557,0.025287214301615964,-0.0006748185915210821
traditional,1.01,4.3,-0.815683895002505,0.01778277346202733,0.9709288266327657,1.0011048674626348,-0.016321746119360367,0.02485733376595181,-0.0006669420804701622
traditional,1.01,4.32,-0.8163887141490138,0.017459102378697525,0.971421735718811,1.0010916066756432,-0.01604606134117592,0.024434785772261703,-0.0006591507525815361
traditional,1.01,4.34,-0.8170806961702392,0.017140903188438108,0.9719062661249526,1.0010785008693266,-0.01577454870492926,0.024019444902082517,-0.0006514438928624642
traditional,1.01,4.36,-0.8177600582666813,0.01682809293489925,0.9723825607477697,1.0010655483615312,-0.01550715993790212,0.023611187873393506,-0.0006438207858098404
traditional,1.01,4.38,-0.8184270143530084,0.016520589623381664,0.9728507600490768,1.0010527474843613,-0.015243846774718147,0.023209893498653284,-0.0006362807156617984
traditional,1.01,4.4,-0.8190817750957623,0.016218312220432324,0.9733110020966576,1.001040096584181,-0.01498456098368576,0.022815442650722516,-0.0006288229666363258
traditional,1.01,4.42,-0.8197245479410302,0.015921180656070726,0.9737634225971655,1.0010275940216589,-0.01472925439238782,0.022427718235461986,-0.0006214468231649992
traditional,1.01,4.44,-0.8203555371225192,0.015629115831731932,0.9742081549144528,1.0010152381719015,-0.014477878913342745,0.022046605176830436,-0.000614151570128407
traditional,1.01,4.46,-0.8209749437317364,0.015342039608910956,0.9746453301325385,1.0010030274243011,-0.01423038656673834,0.02167199036344955,-0.0006069364930741038
traditional,1.01,4.48,-0.8215829657661823,0.015059874803677695,0.9750750771015847,1.0009909601824758,-0.013986729501766179,0.02130376260971174,-0.0005998008784220846
traditional,1.01,4.5,-0.8221797981667326,0.014782545183946106,0.9754975224753464,1.0009790348642489,-0.013746860016998033,0.020941812624164818,-0.0005927440136626105
traditional,1.01,4.5200000000000005,-0.8227656328455183,0.014509975469420398,0.9759127907414297,1.0009672499016724,-0.013510730580509412,0.020586032984049204,-0.0005857651875530849
traditional,1.01,4.54,-0.8233406586953489,0.014242091337219326,0.9763210042381759,1.0009556037411385,-0.013278293850792601,0.020236318121335643,-0.0005788636903229942
traditional,1.01,4.5600000000000005,-0.8239050616574173,0.013978819408588805,0.976722283212494,1.000944094843209,-0.013049502692921032,0.01989256427336919,-0.0005720388138426371
traditional,1.01,4.58,-0.8244590247682021,0.013720087241565182,0.9771167458620947,1.000932721682535,-0.012824310194374956,0.01955466944690533,-0.000565289851788227
traditional,1.01,4.6000000000000005,-0.8250027281961163,0.013465823326461564,0.9775045083698962,1.0009214827478201,-0.012602669680477137,0.0192225333888513,-0.0005586160998038717
traditional,1.01,4.62,-0.8255363492691912,0.013215957084033956,0.9778856849318318,1.0009103765418248,-0.01238453472997179,0.01889605756267254,-0.000552016855665921
traditional,1.01,4.64,-0.8260600624854297,0.012970418869222159,0.9782603877723849,1.0008994015814594,-0.012169859191944275,0.018575145135371132,-0.0005454914194606154
traditional,1.01,4.66,-0.8265740395777108,0.012729139956524919,0.9786287271976789,1.000888556397599,-0.011958597196633055,0.018259700931971372,-0.00053903909371029
traditional,1.01,4.68,-0.8270784495590816,0.01249205253131174,0.978990811634255,1.000877839534987,-0.011750703166737153,0.01794963140232527,-0.0005326591835033654
traditional,1.01,4.7,-0.8275734587583642,0.012259089683975747,0.979346747660666,1.0008672495521853,-0.01154613182878398,0.017644844594090124,-0.0005263509966250315
traditional,1.01,4.72,-0.8280592308473287,0.012030185406734128,0.9796966400330133,1.0008567850215637,-0.011344838224948554,0.017345250130917235,-0.0005201138436930451
traditional,1.01,4.74,-0.8285359268516383,0.01180527459585145,0.9800405916992263,1.0008464445293745,-0.011146777726627515,0.017050759200353174,-0.0005139470383110868
traditional,1.01,4.76,-0.8290037052127356,0.011584293036159503,0.980378703847783,1.0008362266755595,-0.010951906040924806,0.016761284511923342,-0.0005078498971584813
traditional,1.01,4.78,-0.8294627218312968,0.011367177391426668,0.9807110759433001,1.0008261300736396,-0.010760179218278763,0.016476740266539974,-0.0005018217400898426
traditional,1.01,4.8,-0.8299131301015669,0.011153865197546227,0.9810378057555306,1.0008161533506545,-0.010571553660501453,0.01619704213158672,-0.0004958618902386007
traditional,1.01,4.82,-0.8303550809377857,0.01094429485831296,0.981358989382805,1.00080629514714,-0.010385986129504548,0.015922107220792757,-0.0004899696741278815
traditional,1.01,4.84,-0.8307887227854512,0.01073840564643493,0.9816747212651451,1.0007965541171875,-0.010203433758081073,0.015651854083025673,-0.0004841444218023523
traditional,1.01,4.86,-0.831214201680058,0.010536137687585774,0.981985094228964,1.0007869289282434,-0.010023854052926441,0.015386202663729868,-0.00047838546688686034
traditional,1.01,4.88,-0.8316316612885591,0.01033743195016394,0.982290199519719,1.0007774182609916,-0.009847204899291263,0.0151250742767683,-0.00047269214666002894
traditional,1.01,4.9,-0.8320412429422674,0.01014223023781693,0.9825901268285177,1.0007680208092837,-0.009673444566315744,0.01486839158148048,-0.0004670638021343464
traditional,1.01,4.92,-0.8324430856623594,0.009950475184474925,0.9828849643136265,1.0007587352801044,-0.009502531713226093,0.014616078564140614,-0.0004614997781454282
traditional,1.01,4.94,-0.8328373261712404,0.00976211025440548,0.9831747986125078,1.0007495603936212,-0.009334425397794987,0.014368060527601543,-0.00045599942346489044
traditional,1.01,4.96,-0.8332240989480737,0.009577079726107713,0.9834597148828198,1.0007404948829781,-0.009169085076618837,0.01412426405585081,-0.00045056209083271684
traditional,1.01,4.98,-0.8336035362681558,0.009395328681728307,0.9837397968323691,1.0007315374941723,-0.009006470607388201,0.0138846169881182,-0.00044518713700863197
traditional,1.01,5.0,-0.833975768234277,0.009216802999165486,0.9840151267435168,1.0007226869859762,-0.008846542252041855,0.013649048397774501,-0.00043987392283209586
traditional,1.01,5.0200000000000005,-0.8343409228011769,0.009041449346588093,0.9842857854929057,1.0007139421298967,-0.008689260680908438,0.013417488575269934,-0.000434621813292899
traditional,1.01,5.04,-0.834699125786843,0.00886921518174483,0.9845518525625039,1.0007053017102132,-0.008534586979245773,0.013189869018583935,-0.00042943017762738357
traditional,1.01,5.0600000000000005,-0.8350505009248237,0.008700048735943329,0.984813406077206,1.0006967645237697,-0.00838248264537407,0.012966122400669442,-0.000424298389328779
traditional,1.01,5.08,-0.8353951699014694,0.008533899003336167,0.9850705228323039,1.0006883293798474,-0.008232909591058865,0.012746182545663573,-0.00041922582617975716
traditional,1.01,5.1000000000000005,-0.835733252385691,0.00837071573279973,0.9853232783158675,1.000679995100081,-0.008085830142923555,0.012529984409496433,-0.00041421187029529356
traditional,1.01,5.12,-0.8360648660522806,0.008210449422124136,0.9855717467268373,1.0006717605184123,-0.007941207044935195,0.012317464064207815,-0.0004092559081772418
traditional,1.01,5.14,-0.8363901265930144,0.008053051316751285,0.9858160009851498,1.0006636244811196,-0.007799003463360777,0.012108558689154046,-0.0004043573307959842
traditional,1.01,5.16,-0.8367091477657851,0.007898473394027637,0.9860561127662198,1.0006555858466082,-0.0076591829832536795,0.011903206541122226,-0.00039951553358247066
traditional,1.01,5.18,-0.8370220414297019,0.0077466683525278,0.98629215252613,1.000647643485283,-0.0075217096073604646,0.01170134693248732,-0.0003947299164449484
traditional,1.01,5.2,-0.8373289175732149,0.007597589603863683,0.9865241895221524,1.0006397962794584,-0.007386547756158047,0.011502920213405292,-0.0003899998837973173
traditional,1.01,5.22,-0.8376298843362546,0.00745119126669373,0.9867522918293388,1.00063204312331,-0.007253662269016911,0.011307867757408354,-0.00038532484460002315
traditional,1.01,5.24,-0.8379250480210363,0.007307428165033312,0.9869765263498007,1.0006243829228942,-0.007123018407859877,0.011116131953319515,-0.0003807042124290126
traditional,1.01,5.26,-0.8382145131380834,0.007166255812924574,0.9871969588443303,1.000616814595942,-0.0069945818524114476,0.01092765617783003,-0.0003761374054527315
traditional,1.01,5.28,-0.8384983824392072,0.007027630403927733,0.9874136539554942,1.0006093370717284,-0.006868318697969195,0.010742384775453973,-0.0003716238464356561
traditional,1.01,5.3,-0.8387767569439958,0.006891508802982493,0.9876266752264502,1.0006019492909841,-0.0067441954543695365,0.010560263042185741,-0.00036716296275445475
traditional,1.01,5.32,-0.8390497359607479,0.006757848540354539,0.987836085116157,1.0005946502058383,-0.006622179046106044,0.010381237212278047,-0.00036275418642726107
traditional,1.01,5.34,-0.8393174170969068,0.006626607809635655,0.9880419450078782,1.0005874387798357,-0.006502236814930636,0.010205254450815174,-0.00035839695417160965
traditional,1.01,5.36,-0.8395798963587199,0.006497745430583006,0.9882443152737735,1.000580313987342,-0.006384336499728324,0.010032262797760892,-0.00035409070720225655
traditional,1.01,5.38,-0.8398372680415822,0.0063712208942322485,0.9884432552076621,1.0005732748143774,-0.006268446269366004,0.009862211226048401,-0.00034983489163671697
traditional,1.01,5.4,-0.8400896246047943,0.0062469944144476364,0.9886388229482135,1.0005663202595807,-0.00615453475923412,0.009695049707999899,-0.0003456289589488803
traditional,1.01,5.42,-0.8403370577026045,0.006125026522292207,0.9888310761278564,1.0005594493271333,-0.006042570810854899,0.009530728653850323,-0.00034147236298336087
traditional,1.01,5.44,-0.8405796563921756,0.006005278776236851,0.9890200707494565,1.0005526610392919,-0.005932523939095262,0.00936919988339623,-0.00033736456539724816
traditional,1.01,5.46,-0.8408175090155688,0.0058877130187017035,0.9892058623680967,1.0005459544233386,-0.005824363846307544,0.00921041560375262,-0.0003333050300399694
traditional,1.01,5.48,-0.8410507021014173,0.005772291813012579,0.9893885054040024,1.000539328519343,-0.0057180607145261905,0.00905432900346968,-0.00032929322638637035
traditional,1.01,5.5,-0.8412793204037532,0.005658978430443799,0.9895680531689016,1.0005327823800085,-0.005613585199753183,0.008900894229722869,-0.00032532862951353673
traditional,1.01,5.5200000000000005,-0.8415034479879062,0.005547736417404654,0.9897445585446546,1.0005263150629606,-0.005510908143633203,0.008750065801367725,-0.0003214107166995507
traditional,1.01,5.54,-0.8417231665209348,0.005438530281393042,0.9899180729185615,1.0005199256431188,-0.0054100010401640026,0.0086017995294576,-0.0003175389730148403
traditional,1.01,5.5600000000000005,-0.8419385570097258,0.005331324795357183,0.9900886472672326,1.0005136132002093,-0.005310835564668564,0.008456051580113467,-0.0003137128857124602
traditional,1.01,5.58,-0.8421496987871814,0.005226085406051229,0.9902563315264243,1.0005073768261838,-0.005213383855823335,0.008312779019170527,-0.00030993194763859753
traditional,1.01,5.6000000000000005,-0.8423566695485,0.0051227782215283995,0.9904211746152041,1.0005012156250706,-0.005117618509453618,0.008171939791265818,-0.00030619565720050733
traditional,1.01,5.62,-0.8425595463533738,0.005021369606785356,0.9905832250583725,1.0004951287055994,-0.005023512300213448,0.00803349218176715,-0.0003025035149873626
traditional,1.01,5.64,-0.8427584040489984,0.0049218268238880826,0.9907425300099322,1.0004891151930193,-0.004931038630308582,0.007897395660641,-0.0002988550293016315
traditional,1.01,5.66,-0.8429533168736931,0.004824117382529899,0.9908991362471998,1.0004831742171683,-0.0048401710761234494,0.0077636100233556115,-0.00029524971060292414
traditional,1.01,5.68,-0.8431443575219881,0.00472820942085789,0.9910530895928144,1.0004773049195546,-0.004750883658678173,0.0076320958901781,-0.00029168707487261055
traditional,1.01,5.7,-0.8433315971784531,0.004634071693478757,0.9912044349368898,1.000471506453209,-0.00466315083712395,0.007502814687004814,-0.00028816664357472337
traditional,1.01,5.72,-0.8435151064417808,0.004541673194469141,0.9913532168079097,1.0004657779756492,-0.004576947241819029,0.007375728152093177,-0.0002846879403220538
traditional,1.01,5.74,-0.8436949538713955,0.0044509837535760665,0.9914994784770165,1.0004601186601454,-0.004492248103236348,0.007250799109672047,-0.000281250496313953
traditional,1.01,5.76,-0.8438712074656508,0.004361973431108004,0.9916432628698401,1.0004545276843426,-0.004409028818208079,0.0071279906823725776,-0.0002778538448687043
traditional,1.01,5.78,-0.8440439338004276,0.00427461287242309,0.991784612036333,1.0004490042370109,-0.004327265207873123,0.00700726674896025,-0.00027449752472351243
traditional,1.01,5.8,-0.8442131980606197,0.00418887329648948,0.9919235671710798,1.0004435475178974,-0.004246933511024232,0.006888591926764838,-0.00027118107998996463
traditional,1.01,5.82,-0.8443790648914548,0.004104726145057031,0.9920601691369546,1.0004381567310245,-0.0041680101295118715,0.0067719311194759865,-0.00026790405688397677
traditional,1.01,5.84,-0.8445415970601211,0.0040221436369819235,0.9921944576435023,1.0004328310954165,-0.004090472036176113,0.00665725022636421,-0.0002646660090432607
traditional,1.01,5.86,-0.8447008568172103,0.003941098205426133,0.9923264720833324,1.0004275698342628,-0.004014296361976589,0.006544515420266619,-0.00026146649217613564
traditional,1.01,5.88,-0.844856905103682,0.0038615628272755855,0.9924562510458029,1.0004223721813417,-0.003939460640865615,0.006433693567227182,-0.00025830506728208226
traditional,1.01,5.9,-0.8450098015801212,0.003783511012280017,0.9925838323356388,1.000417237380878,-0.0038659428031068356,0.006324752210393784,-0.0002551813006031037
traditional,1.01,5.92,-0.8451596054104025,0.0037069164771099394,0.9927092534532838,1.000412164681164,-0.0037937209335693447,0.0062176591554463775,-0.00025209476043224475
traditional,1.01,5.94,-0.8453063740301727,0.003631753659942385,0.9928325508412085,1.0004071533447616,-0.0037227736580573625,0.006112383120811706,-0.00024904502228980275
traditional,1.01,5.96,-0.8454501643997872,0.0035579971978455826,0.9929537606511483,1.0004022026381922,-0.003653079752036706,0.006008893075724162,-0.0002460316637104825
traditional,1.01,5.98,-0.8455910322747605,0.003485622232438155,0.9930729182979864,1.0003973118380456,-0.003584618372166102,0.005907158624959631,-0.00024305426737304293
traditional,1.01,6.0,-0.845729032232911,0.0034146043996205323,0.9931900584768222,1.0003924802308406,-0.0035173690496810104,0.005807149994077876,-0.0002401124210487058
traditional,1.01,6.0200000000000005,-0.8458642183952154,0.0033449195272019115,0.9933052156036215,1.0003877071069611,-0.003451311461845494,0.005708837649335857,-0.00023720571449963563
traditional,1.01,6.04,-0.8459966432934158,0.003276544111924296,0.9934184231238017,1.0003829917703493,-0.0033864257964766214,0.0056121928938324865,-0.0002343337444979579
traditional,1.01,6.0600000000000005,-0.8461263590222702,0.0032094548348600236,0.9935297142160657,1.000378333528707,-0.0033226923825363766,0.005517187260619319,-0.0002314961097680256
traditional,1.01,6.08,-0.8462534165688717,0.0031436288446397235,0.9936391213831404,1.0003737316993007,-0.0032600919082885387,0.005423792865448566,-0.0002286924140165366
traditional,1.01,6.1000000000000005,-0.8463778658377956,0.0030790437477766913,0.9937466764674272,1.0003691856088217,-0.003198605414819353,0.00533198239324841,-0.00022592226587894712
traditional,1.01,6.12,-0.8464997563137286,0.0030156773285357485,0.9938524110552499,1.0003646945876326,-0.003138214080682609,0.005241728749636409,-0.00022318527591648984
traditional,1.01,6.140000000000001,-0.8466191360209043,0.002953507990575041,0.9939563558425396,1.000360257978964,-0.003078899564746662,0.00515300560751842,-0.00022048106146626504
traditional,1.01,6.16,-0.8467360525820538,0.002892514308174784,0.9940585412805378,1.000355875129615,-0.0030206436585742207,0.005065786850643099,-0.0002178092417510509
traditional,1.01,6.18,-0.8468505526022369,0.002832675288356806,0.9941589972003255,1.0003515453954581,-0.0029634284913544855,0.004980046897040382,-0.00021516944080366245
traditional,1.01,6.2,-0.8469626816921131,0.00277397036179537,0.9942577528271753,1.0003472681413086,-0.002907236523614719,0.004895760686626731,-0.00021256128741217788
traditional,1.01,6.22,-0.847072485076659,0.0027163791236069737,0.9943548371514217,1.0003430427354616,-0.0028520503449130027,0.00481290336167428,-0.00020998441222168116
traditional,1.01,6.24,-0.8471800066395734,0.0026598817417629143,0.9944502783465033,1.0003388685584162,-0.002797852995391254,0.004731450768009693,-0.00020743845240724532
traditional,1.01,6.26,-0.847285289895876,0.0026044585419886805,0.9945441043613624,1.0003347449940547,-0.002744627639597135,0.004651378944791527,-0.00020492304696005052
traditional,1.01,6.28,-0.8473883774261611,0.0025500902500770846,0.994636342575962,1.0003306714348603,-0.002692357758480982,0.004572664421091449,-0.00020243783950177859
traditional,1.01,6.3,-0.8474893108981079,0.0024967579833726945,0.9947270198144434,1.0003266472817929,-0.002641027143337577,0.004495284204534682,-0.00019998247822931796
traditional,1.01,6.32,-0.8475881316253396,0.002444443011184658,0.9948161626853956,1.0003226719391103,-0.0025906197062627945,0.004419215488302227,-0.00019755661312541948
traditional,1.01,6.34,-0.8476848796903643,0.00239312713207415,0.9949037970479039,1.0003187448226336,-0.002541119780988975,0.00434443611072756,-0.00019515990044935753
traditional,1.01,6.36,-0.8477795948373436,0.0023427922903086337,0.9949899485550756,1.0003148653513878,-0.0024925118175998244,0.004270924087429907,-0.00019279199820505284
traditional,1.01,6.38,-0.8478723159529336,0.0022934207996372405,0.9950746423379692,1.0003110329525475,-0.0024447805619861513,0.004198657883284606,-0.00019045256884297953
traditional,1.01,6.4,-0.84796308108615,0.0022449953353313253,0.995157903017661,1.0003072470613135,-0.002397911050045293,0.004127616402011795,-0.00018814127920489652
traditional,1.01,6.42,-0.8480519279611644,0.002197498712957274,0.9952397550174508,1.0003035071160102,-0.0023518884305143662,0.004057778717492537,-0.00018585779784593582
traditional,1.01,6.44,-0.8481388931727614,0.002150914236577403,0.9953202220729347,1.0002998125659106,-0.002306698245806331,0.003989124495241997,-0.00018360179934019238
traditional,1.01,6.46,-0.8482240130053822,0.0021052253447058572,0.9953993277307125,1.0002961628633213,-0.0022623261469183484,0.0039216335633566884,-0.00018137295993399878
traditional,1.01,6.48,-0.8483073229569693,0.0020604158167723233,0.9954770950583731,1.0002925574682624,-0.0022187580608160925,0.003855286161931363,-0.00017917096013421205
traditional,1.01,6.5,-0.8483888577572934,0.002016469765697967,0.9955535466555593,1.0002889958483498,-0.0021759801849088435,0.0037900629335164042,-0.00017699548465342427
traditional,1.01,6.5200000000000005,-0.8484686518382383,0.0019733714338086112,0.9956287049404391,1.000285477474157,-0.0021339788217967187,0.0037259446767150513,-0.00017484621984461057
traditional,1.01,6.54,-0.8485467385961537,0.0019311055139103227,0.9957025917001523,1.0002820018266156,-0.002092740640926573,0.003662912732719292,-0.00017272285782094307
traditional,1.01,6.5600000000000005,-0.8486231511428747,0.0018896568227689016,0.9957752285484163,1.000278568389528,-0.002052252412886718,0.00360094859182683,-0.0001706250922952459
traditional,1.01,6.58,-0.8486979218692268,0.0018490104914391592,0.9958466366594063,1.0002751766539926,-0.002012501165242274,0.0035400341221889626,-0.00016855262105468458
traditional,1.01,6.6000000000000005,-0.8487710824619186,0.0018091519583530232,0.9959168367779044,1.0002718261182935,-0.0019734741772961836,0.0034801515610636295,-0.0001665051459068149
traditional,1.01,6.62,-0.8488426643346267,0.0017700667812033488,0.9959858494821678,1.0002685162835108,-0.0019351588262357348,0.0034212832888321346,-0.00016448237022678434
traditional,1.01,6.640000000000001,-0.8489126979520079,0.0017317409327695554,0.9960536947714045,1.0002652466605206,-0.0018975428304945172,0.003363412183515659,-0.00016248400289232704
traditional,1.01,6.66,-0.8489812135180077,0.001694160500027089,0.9961203924856833,1.0002620167629128,-0.0018606140025538992,0.003306521259890887,-0.00016050975430870253
traditional,1.01,6.68,-0.8490482405759119,0.0016573118594659824,0.9961859620617299,1.0002588261111753,-0.0018243603937856795,0.0032505938792945755,-0.00015855933877074083
traditional,1.01,6.7,-0.8491138080239073,0.0016211816706665086,0.9962504225422361,1.0002556742325888,-0.0017887702895032407,0.003195613741605448,-0.00015663247441002014
traditional,1.01,6.72,-0.8491779445100458,0.0015857567030376966,0.9963137928170805,1.0002525606570771,-0.0017538320659589686,0.0031415646779754214,-0.00015472888085368104
traditional,1.01,6.74,-0.8492406778130461,0.0015510241081774028,0.9963760912447672,1.0002494849238222,-0.0017195344163389984,0.003088430975999115,-0.00015284828297691474
traditional,1.01,6.76,-0.8493020354728369,0.0015169711428082374,0.9964373360377612,1.0002464465745702,-0.0016858661211470473,0.0030361970487070645,-0.0001509904071112802
traditional,1.01,6.78,-0.8493620444242601,0.0014835853301530622,0.996497545038387,1.000243445157587,-0.0016528161826295663,0.002984847627007514,-0.0001491549832958161
traditional,1.01,6.8,-0.849420731011393,0.001450854453972689,0.996556735727367,1.0002404802275553,-0.0016203738201165205,0.002934367752335922,-0.00014734174522557247
traditional,1.01,6.82,-0.8494781213492576,0.0014187663990995827,0.9966149254451876,1.000237551341655,-0.0015885283373024482,0.0028847425865392356,-0.00014555042802034883
traditional,1.01,6.84,-0.8495342407568883,0.0013873094020228067,0.9966721310446892,1.0002346580658124,-0.0015572693318197798,0.0028359577101458385,-0.00014378077179806863
traditional,1.01,6.86,-0.8495891143347026,0.0013564717959404207,0.99672836924469,1.000231799968376,-0.0015265864822582224,0.002787998818744328,-0.00014203251806324272
traditional,1.01,6.88,-0.8496427666291693,0.0013262421592020966,0.9967836564243232,1.0002289766238512,-0.0014964696727547042,0.0027408518995100484,-0.00014030541184945988
traditional,1.01,6.9,-0.8496952216459829,0.001296609309783015,0.9968380086308684,1.0002261876128047,-0.0014669089886195027,0.0026945032244661067,-0.00013859920166944256
traditional,1.01,6.92,-0.8497465031811736,0.0012675621586108853,0.9968914417829061,1.0002234325181605,-0.0014378945933266594,0.0026489391760907283,-0.00013691363739142754
traditional,1.01,6.94,-0.8497966343022504,0.001239089939971173,0.9969439713514834,1.0002207109311019,-0.0014094169226139097,0.0026041465209290598,-0.0001352484736376663
traditional,1.01,6.96,-0.8498456378766572,0.001211181977060933,0.9969956126846481,1.0002180224450992,-0.0013814664871859576,0.00256011213107528,-0.00013360346634891767
traditional,1.01,6.98,-0.8498935362649163,0.001183827818450876,0.9970463808186995,1.0002153666594356,-0.0013540339880492465,0.0025168231461095273,-0.00013197837482109253
traditional,1.01,7.0,-0.8499403513327384,0.0011570172329697802,0.9970962904853741,1.000212743179115,-0.0013271103124164623,0.0024742669669191655,-0.0001303729616569637
traditional,1.01,7.0200000000000005,-0.8499861047539998,0.0011307400748806352,0.9971453562982917,1.0002101516113686,-0.0013006864198339494,0.002432431095719436,-0.0001287869907474375
traditional,1.01,7.04,-0.8500308175360733,0.001104986495607156,0.9971935924603363,1.0002075915712223,-0.0012747535217456822,0.0023913033870601712,-0.000127220230500081
traditional,1.01,7.0600000000000005,-0.8500745105033176,0.0010797467282686291,0.9972410130615038,1.0002050626758594,-0.0012493028989374647,0.0023508717923208114,-0.00012567245057483267
traditional,1.01,7.08,-0.8501172040163907,0.0010550112130565791,0.9972876319056713,1.0002025645479509,-0.0012243260081872688,0.0023111245082720706,-0.0001241434238179398
traditional,1.01,7.1000000000000005,-0.850158917983376,0.0010307705925043508,0.9973334625171879,1.0002000968155655,-0.0011998144784389614,0.002272049971410407,-0.0001226329262154096
traditional,1.01,7.12,-0.8501996721369042,0.0010070155876253893,0.9973785183119948,1.0001976591088735,-0.0011757600055036382,0.0022336367111924047,-0.00012114073497607026
traditional,1.01,7.140000000000001,-0.8502394856000802,0.0009837371923690885,0.997422812329055,1.0001952510653995,-0.0011521545180043348,0.0021958735803168277,-0.00011966663159551247
traditional,1.01,7.16,-0.8502783773286591,0.0009609264757095896,0.9974663575037213,1.0001928723247049,-0.0011289900086374257,0.0021587495203179157,-0.00011821039875769293
traditional,1.01,7.18,-0.8503163658543947,0.000938574696776042,0.9975091665087386,1.0001905225315266,-0.0011062586326944623,0.002122253697863996,-0.00011677182216956254
traditional,1.01,7.2,-0.8503534692952575,0.0009166733004827287,0.9975512517602932,1.0001882013356949,-0.0010839527044946005,0.002086375499562211,-0.00011535069051631855
traditional,1.01,7.22,-0.8503897056088099,0.0008952138037983169,0.9975926255750703,1.0001859083890206,-0.0010620646001111354,0.002051104397307746,-0.00011394679364288676
traditional,1.01,7.24,-0.850425092195409,0.0008741879742487353,0.9976332999237485,1.0001836433502536,-0.0010405869105856648,0.0020164301595638305,-0.0001125599254590237
traditional,1.01,7.26,-0.8504596463024409,0.0008535876482237938,0.9976732866819064,1.0001814058800633,-0.0010195122861099636,0.001982342636299402,-0.00011118988100110691
traditional,1.01,7.28,-0.8504933847897401,0.0008334048366456268,0.9977125974840888,1.0001791956440007,-0.0009988335269565626,0.0019488318840436007,-0.00010983645817104042
traditional,1.01,7.3,-0.850526324138965,0.0008136317209355357,0.9977512437293528,1.0001770123124198,-0.0009785435801582577,0.0019158881611213716,-0.00010849945769334
traditional,1.01,7.32,-0.8505584806851758,0.0007942605486372426,0.9977892367254277,1.0001748555575443,-0.0009586354497296338,0.0018835018041109184,-0.00010717868139148484
