0.04	1.2987393961005191e-8
0.041	1.2592115405727855e-8
0.042	1.1627241704146377e-8
0.043	1.0190593271491696e-8
0.044	8.54999642585802e-9
0.045	6.96715114162228e-9
0.046	5.592764899611567e-9
0.047	4.480824472380182e-9
0.048	3.6395361633994876e-9
0.049	3.071268943507932e-9
0.05	2.771710674826682e-9
0.051	0.0024646548377163183
0.052	0.0014950894889604264
0.053	0.0008334584175373341
0.054	0.00048188742673105275
0.055	0.00029722024621707614
0.056	0.0001930420739288627
0.057	0.0001307193940159629
0.058	9.18351568303316e-5
0.059	6.679938367749842e-5
0.06	5.027753851255474e-5
0.061	3.915618947518341e-5
0.062	3.15502864470042e-5
0.063	2.6285752764232336e-5
0.064	2.2615988434748346e-5
0.065	2.0059348092924706e-5
0.066	1.8302061454192604e-5
0.067	1.7138449264623802e-5
0.068	7.810823514784182e-6
0.069	7.4489831668321255e-6
0.07	1.6080247056734878e-5
0.071	1.6343722972897958e-5
0.072	1.687438073795814e-5
0.073	1.7670699376141424e-5
0.074	1.8743130697744456e-5
0.075	2.011339738967883e-5
0.076	2.1814723816258888e-5
0.077	2.3892919207376625e-5
0.078	2.6408345905208128e-5
0.079	2.9438912922118484e-5
0.08	3.3084360323288314e-5
0.081	3.747226635455627e-5
0.082	4.276644990312846e-5
0.083	4.9178815258757065e-5
0.084	5.698628199821357e-5
0.085	6.655543789557869e-5
0.086	7.837926600099687e-5
0.087	9.31333592523842e-5
0.088	0.00011176474193544968
0.089	0.0001356375961747908
0.09	0.00016678330058905294
0.091	0.00020835334640677
0.092	0.0002654964317892155
0.093	0.00034720666111772873
0.094	0.0004706723876343929
0.095	0.0006731753461687655
0.096	0.0010526606444716642
0.097	0.001964232737375747
0.098	0.005498103116282066
0.099	0.004299776344637415
0.1	0.0021994821152825977
0.101	0.0015521894236537694
0.102	0.0012583719453063249
0.103	0.0010988643881594783
0.104	0.0010047910354521565
0.105	0.0009479504937495741
0.106	0.0009147546557688672
0.107	0.0008979075279352216
0.108	0.0008931870747365583
0.109	0.0008980211471399392
0.11	0.0009107909682930033
0.111	0.000930463119238162
0.112	0.0009563828193880761
0.113	0.0009881519447413334
0.114	0.0010255541463815693
0.115	0.001068507373912437
0.116	0.0011170330429868933
0.117	0.0011712356503537217
0.118	0.00123128917004567
0.119	0.0012974279957368097
0.12	0.0013699409842623908
0.05	3.232978617006769e-10
0.0502	3.1126675842027145e-10
0.0504	9.826932486874913e-10
0.0506	1.2154395613814055e-9
0.0508	1.1723524834722723e-9
0.0512	1.0957508151932187e-9
0.0514	1.062155804150756e-9
0.0516	2.466368764857281e-10
0.0518	2.4028142180335624e-10
0.052	5.477062648034901e-11
0.0522	5.5377911496819e-11
0.0524	0.003606423483444189
0.0528	0.0007695207573760617
0.053	0.0006843607149849103
0.0532	0.0006100170103419435
0.0534	0.001637177677526738
0.0536	0.0004885497588223892
0.0538	0.0004391414052058157
0.054	0.0003957429051706634
0.0542	0.000357552461565761
0.0546	0.0002940836830070158
0.0548	0.0002676302274345415
0.055	0.00024408165194846052
0.0552	0.0002230697704555054
0.0554	0.00020425323266495598
0.0556	0.00018736321640275372
0.0558	0.0001721816235448597
0.056	0.000158491741180674
0.0562	0.00014613117948824187
0.0564	0.00013494671004614045
0.0566	0.00012481071958567508
0.0568	0.00011560931127505048
0.057	0.00010724447931837948
0.0572	9.962907735183956e-5
0.0574	9.268683158455604e-5
0.0576	8.635029735045971e-5
0.0578	8.055970701913299e-5
0.058	7.526203519082267e-5
0.0582	7.04101009947615e-5
0.0584	6.596180782925389e-5
0.0586	6.187955853250613e-5
0.0588	5.812968361794993e-5
0.059	5.4681989466102565e-5
0.0592	5.150935271269877e-5
0.0594	4.858736959206018e-5
0.0596	4.5894047175385856e-5
0.0598	4.3409548845889225e-5
0.06	4.1115949627496235e-5
