Tw , x_cheb                , F_i                    , G_i                  , minus_G_i             , H_i                    , T_i               , F_c                   , G_c                    , H_c                    , T_c               , rho_c             , dF_c_minus_i           , dG_c_minus_i_raw      , dG_c_minus_minus_Gi   , dH_c_minus_i           , dT_c_minus_i
1.1,  7.724870429142376    , 0.0020748457940106785  , 0.9996388250044024   , -0.9996388250044024   , -1.084550906951368     , 1.0004972201377518, 0.0012065464088164175 , -0.9984283709988578    , -0.8830362732213133    , 1.001466732552245 , 0.9985354156013679, -0.0008682993851942609 , -1.99806719600326     , 0.0012104540055445367 , 0.20151463373005463    , 0.0009695124144932787
1.1,  7.889058941310238    , 0.0018245076294652392  , 0.9996979642391296   , -0.9996979642391296   , -1.0851902825200404    , 1.000437237063027 , 0.0010439630232666403 , -0.9986405311504708    , -0.8832770269851852    , 1.00132146818028  , 0.9986802757932659, -0.0007805446061985989 , -1.9983384953896004   , 0.001057433088658799  , 0.20191325553485517    , 0.0008842311172529982
1.1,  8.054876068646983    , 0.00160228592440972    , 0.9997478667364589   , -0.9997478667364589   , -1.0857576858064784    , 1.0003839897702689, 0.0009019387769071629 , -0.9988257655711182    , -0.8834825311401882    , 1.0011893224806356, 0.9988120903270433, -0.0007003471475025571 , -1.9985736323075771   , 0.0009221011653406386 , 0.2022751546662902     , 0.0008053327103667574
1.1,  8.222399210791648    , 0.0014051933274639107  , 0.9997899210073207   , -0.9997899210073207   , -1.0862607954329888    , 1.0003367629928641, 0.0007780232869833168 , -0.9989873075744614    , -0.8836574398657562    , 1.0010692014622546, 0.9989319405085154, -0.000627170040480594  , -1.998777228581782    , 0.000802613432859256  , 0.20260335556723263    , 0.0007324384693905284
1.1,  8.391716552200405    , 0.0012305752226449602  , 0.999825304639412    , -0.999825304639412    , -1.0867064283675647    , 1.0002949210283687, 0.0006700407131382526 , -0.9991280223823711    , -0.8838058422627972    , 1.000960094043079 , 0.9990408268533454, -0.0005605345095067077 , -1.9989533270217832   , 0.0006972822570409098 , 0.20290058610476747    , 0.0006651730147102519
1.1,  8.562927553201344    , 0.0010760293983533896  , 0.9998550287600216   , -0.9998550287600216   , -1.087100747887565     , 1.0002578885308164, 0.0005760561830753371 , -0.9992504533513551    , -0.8839313340570273    , 1.0008610629770471, 0.999139677814535 , -0.0004999732152780525 , -1.9991054821113767   , 0.0006045754086665411 , 0.20316941383053766    , 0.0006031744462307032
1.1,  8.736143438493063    , 0.00093938746923616    , 0.999879959353899    , -0.999879959353899    , -1.0874493129655596    , 1.0002251460894764, 0.0004943613355090746 , -0.9993568426817082    , -0.8840370559726888    , 1.0007712480755737, 0.9992293462896173, -0.00044502613372708535, -1.999236802035607    , 0.0005231166721907377 , 0.2034122569928708     , 0.0005461019860972804
1.1,  8.911487684721143    , 0.0008187039722649242  , 0.9999008346339253   , -0.9999008346339253   , -1.087757107682154     , 1.000196227640646 , 0.0004234407698646056 , -0.9994491766327881    , -0.8841257611968001    , 1.0006898539223745, 0.9993106216479856, -0.00039526320240031865, -1.9993500112667135   , 0.0004516580011372229 , 0.20363134648535386    , 0.0004936262817285542
1.1,  9.089096509258187    , 0.0007122411344914359  , 0.9999182819073105   , -0.9999182819073105   , -1.088028581403705     , 1.0001707168372287, 0.00036195948588264843, -0.999529203002767     , -0.884199847457134     , 1.0006161520314765, 0.9993842273780754, -0.0003502816486087874 , -1.9994474849100774   , 0.0003890789045434273 , 0.20382873394657097    , 0.00044543519424777855
1.1,  9.26911936281871     , 0.0006184348156804105  , 0.9999328367219574   , -0.9999328367219574   , -1.0882677367588007    , 1.0001482389028016, 0.00030873733546999207, -0.99959846529143      , -0.884261407963986     , 1.0005494714101766, 0.9994508303428493, -0.00030969748021041847, -1.9995313020133874   , 0.0003343714305273915 , 0.20400632879481473    , 0.0004012325073750045
1.1,  9.451719429057233    , 0.0005358854347277451  , 0.9999449541453556   , -0.9999449541453556   , -1.0884781535858226    , 1.000128458468805 , 0.0002627354468639247 , -0.9996583210451327    , -0.8843122623024765    , 1.0004891975153978, 0.9995110416817966, -0.00027314998786382035, -1.9996032751904882   , 0.00028663310022281063, 0.20416589128334606    , 0.0003607390465927285
1.1,  9.637074134824063    , 0.00046333952802535126 , 0.9999550208591419   , -0.9999550208591419   , -1.088663036640966     , 1.000111075164096 , 0.00022303996763561835, -0.9997099635419403    , -0.8843539902363187    , 1.0004347678814995, 0.9995654210594658, -0.0002402995603897329 , -1.999664984401082    , 0.0002450573172015913 , 0.2043090464046473     , 0.000323692717403512
1.1,  9.825375675287532    , 0.0003996773116494434  , 0.999963364676673    , -0.999963364676673    , -1.0888252478442908    , 1.000095820640915 , 0.0001888456740120728 , -0.9997544435237827    , -0.8843879641096953    , 1.0003856660382757, 0.9996144826426762, -0.0002108316376373706 , -1.9997178082004559   , 0.00020892115289028457, 0.20443728373459547    , 0.0002898453973607662
1.1, 10.016831558672823    , 0.00034389820317940964 , 0.9999702633591766   , -0.9999702633591766   , -1.0889673436254665    , 1.000082455110149 , 0.0001594458112946255 , -0.9997926827194816    , -0.8844153712413803    , 1.0003414202461711, 0.9996586962818284, -0.00018445239188478413, -1.9997629460786581   , 0.00017758063969497417, 0.2045519723840863     , 0.0002589651360220824
1.1, 10.211665175917304    , 0.00029510960869835864 , 0.9999759518389815   , -0.9999759518389815   , -1.0890916038510607    , 1.000070764657641 , 0.0001342194533278214 , -0.9998254905255729    , -0.8844372387205544    , 1.0003015987181216, 0.9996984922162394, -0.00016089015537053725, -1.9998014423645545   , 0.0001504613134085675 , 0.2046543651305064     , 0.0002308340604806336
1.1, 10.410116401101149    , 0.0002525143835188242  , 0.9999806288056124   , -0.9999806288056124   , -1.0892000640655795    , 1.0000605582416613, 0.00011262226602451022, -0.999853576199408     , -0.8844544525852669    , 1.000265807311819 , 0.9997342633229329, -0.00013989211749431397, -1.9998342050050204   , 0.00012705260620449188, 0.20474561148031256    , 0.0002052490701576204
1.1, 10.61244222908376     , 0.00021540354055994435 , 0.9999844617231767   , -0.9999844617231767   , -1.0892945342925593    , 1.0000516659470287, 9.417579405935908e-05 , -0.9998775629301638    , -0.8844677777801615    , 1.0002336844025632, 0.9997663701930787, -0.00012122774650058527, -1.9998620246533405   , 0.000106898793012844  , 0.2048267565123978     , 0.00018201845553456053
1.1, 10.818917457364401    , 0.0001831383135934378  , 0.9999875927171761   , -0.9999875927171761   , -1.0893766449375422    , 1.0000439346880075, 7.84615190158778e-05  , -0.9998979956687569    , -0.8844778713598845    , 1.0002049003967344, 0.9997951415788374, -0.00010467679457756   , -1.999885588385933    , 8.959704841915439e-05 , 0.20489877357765762    , 0.0001609657087269234
1.1, 11.02983541979551     , 0.00015515467767675194 , 0.9999901407065416   , -0.9999901407065416   , -1.0894478353880104    , 1.0000372292917536, 6.51124644568958e-05  , -0.9999153521239119    , -0.8844852978465206    , 1.0001791534496136, 0.9998208786405959, -9.004221321985613e-05 , -1.9999054928304534   , 7.478858262965904e-05 , 0.20496253754148974    , 0.00014192415785996282
1.1, 11.245508780415834    , 0.0001309490420532645  , 0.9999922058307856   , -0.9999922058307856   , -1.089509390600192     , 1.000031429070185 , 5.380733362636033e-05 , -0.9999300504440874    , -0.8844905407858618    , 1.0001561674062989, 0.9998438569781518, -7.714170842690419e-05 , -1.999922256274873    , 6.215538669818166e-05 , 0.20501884981433027    , 0.00012473833611381657
1.1, 11.46627039634636     , 0.00011006882242573247 , 0.9999938725958942   , -0.9999938725958942   , -1.0895624652149578    , 1.000026425560941 , 4.426510389914604e-05 , -0.9999424562907909    , -0.8844940131669872    , 1.00013568965535  , 0.9998643287538347, -6.580371852658644e-05 , -1.9999363288866852   , 5.141630510330231e-05 , 0.20506845204797064    , 0.00010926409440892293
1.1, 11.692474259414997    , 9.211385901577495e-05  , 0.9999952114595161   , -0.9999952114595161   , -1.0896080800091301    , 1.0000221228667436, 3.623999944504716e-05 , -0.9999528894087639    , -0.8844960667649124    , 1.0001174887557192, 0.999882525046267 , -5.587385957072779e-05 , -1.99994810086828     , 4.2322050752163776e-05, 0.20511201324421768    , 9.536588897551823e-05
1.1, 11.92449652695723     , 7.672692773273841e-05  , 0.9999962814414943   , -0.9999962814414943   , -1.0896471461388921    , 1.0000184353814752, 2.951739398508483e-05 , -0.9999616289781683    , -0.8844969999730949    , 1.0001013527536977, 0.999898657517642 , -4.720953374765358e-05 , -1.9999579104196625   , 3.465246332601257e-05 , 0.2051501461657972     , 8.291737222254625e-05
1.1, 12.162736653093464    , 6.358880788740467e-05  , 0.9999971318955901   , -0.9999971318955901   , -1.0896804777542624    , 1.000015286607989 , 2.390989798021567e-05 , -0.9999689187204992    , -0.8844970649041961    , 1.0000870871582985, 0.9999129204252142, -3.9678909907189e-05   , -1.9999660506160892   , 2.82131750909409e-05  , 0.20518341285006625    , 7.180055030953092e-05
1.1, 12.40761863272433     , 5.241604980303433e-05  , 0.999997803832444    , -0.999997803832444    , -1.0897087977251259    , 1.0000126086227206, 1.9254126102800737e-05, -0.9999749711150892    , -0.884496473374892     , 1.0000745134058608, 0.9999254921459731, -3.3161923700233594e-05, -1.9999727749475331   , 2.2832717354814847e-05, 0.20521232435023384    , 6.190478314027636e-05
1.1, 12.659592371530325    , 4.295578060024861e-05  , 0.9999983313444882   , -0.9999983313444882   , -1.0897327509081618    , 1.0000103408307548, 1.5407942468437796e-05, -0.9999799709908057    , -0.8844954021192497    , 1.0000634676827025, 0.9999365363451886, -2.7547838131810813e-05, -1.999978302335294    , 1.8360353682522756e-05, 0.2052373487889121     , 5.312685194769351e-05
1.1, 12.919135196431618    , 3.4983735331306466e-05 , 0.9999987425894853   , -0.9999987425894853   , -1.0897529091899953    , 1.0000084294936058, 1.2247766036701436e-05, -0.9999840790367491    , -0.8844939974826646    , 1.0000537993209042, 0.999946203573307 , -2.2735969294605027e-05, -1.9999828216262343   , 1.466355273616049e-05 , 0.2052589117073308     , 4.536982729841377e-05
1.1, 13.186753522279917    , 2.8300087906533042e-05 , 0.999999060818102    , -0.999999060818102    , -1.0897697821308636    , 1.0000068267299653, 9.666424500191177e-06 , -0.9999874345978026    , -0.8844923793965155    , 1.0000453697885978, 0.9999546322697265, -1.8633663406341867e-05, -1.9999864954159046   , 1.1626220299376655e-05, 0.20527740273434814    , 3.8543058632489746e-05
1.1, 13.462984692042156    , 2.2727511394556084e-05 , 0.9999993051098177   , -0.9999993051098177   , -1.0897838219250764    , 1.0000054900505597, 7.571209134903189e-06 , -0.9999901582073888    , -0.8844906449037138    , 1.000038051690248 , 0.999961949757628 , -1.5156302259652896e-05, -1.9999894633172066   , 9.146902428924797e-06 , 0.20529317702136263    , 3.256163968834436e-05
1.1, 13.748399009424487    , 1.8109297035566217e-05 , 0.9999994910237135   , -0.9999994910237135   , -1.0897954282106885    , 1.0000043819070965, 5.882148899580132e-06 , -0.9999923538340515    , -0.8844888712627621    , 1.0000317278540383, 0.9999682731525865, -1.2227148135986086e-05, -1.9999918448577652   , 7.137189662054233e-06 , 0.20530655694792643    , 2.734594694175918e-05
1.1, 14.043601984806799    , 1.430699924942426e-05  , 0.999999631195356    , -0.999999631195356    , -1.0898049540838843    , 1.0000034691277195, 4.530502135434797e-06 , -0.9999941108443094    , -0.8844871186871354    , 1.0000262905656607, 0.999973710125515 , -9.776497113989463e-06 , -1.9999937420396654   , 5.520351046506278e-06 , 0.20531783539674897    , 2.2821437941189515e-05
1.1, 14.34923681755053     , 1.119831649649559e-05  , 0.9999997358372353   , -0.9999997358372353   , -1.0898127115091405    , 1.0000027224090176, 3.4573957424179495e-06, -0.9999955057731704    , -0.8844854327659071    , 1.00002164082058  , 0.999978359647735 , -7.740920754077641e-06 , -1.9999952416104056   , 4.2300640649139964e-06, 0.20532727874323342    , 1.8918411562429682e-05
1.1, 14.665987140248156    , 8.676253240722434e-06  , 0.9999998131147113   , -0.9999998131147113   , -1.089818973470651     , 1.0000021161149235, 2.612650897242637e-06 , -0.9999966038516901    , -0.8844838466252104    , 1.000017687761603 , 0.9999823125512485, -6.063602343479796e-06 , -1.9999964169664013   , 3.2092630212199325e-06, 0.20533512684544053    , 1.5571646679424234e-05
1.1, 14.994580053350758    , 6.6468483591277735e-06 , 0.999999869536786    , -0.999999869536786    , -1.089823979766471     , 1.0000016277322998, 1.953727572903279e-06 , -0.9999974603797678    , -0.8844823828624865    , 1.000014348164335 , 0.9999856520415318, -4.693120786224495e-06 , -1.9999973299165537   , 2.4091570182127597e-06, 0.20534159690398457    , 1.2720432035262519e-05
1.1, 15.335789481896931    , 5.02850099138483e-06   , 0.9999999102262542   , -0.9999999102262542   , -1.08982793874226      , 1.0000012377091658, 1.4447726053529258e-06, -0.9999981219640957    , -0.8844810552775234    , 1.0000115459584198, 0.9999884541748878, -3.5837283860319043e-06, -1.9999980321903499   , 1.7882621585751934e-06, 0.20534688346473662    , 1.030824925396523e-05
1.1, 15.690439889837357    , 3.750474349818701e-06  , 0.9999999391859432   , -0.9999999391859432   , -1.0898310311128014    , 1.000000929096083 , 1.0557778897345735e-06, -0.9999986276127809    , -0.8844798704372747    , 1.0000092118430042, 0.9999907882418531, -2.6946964600841274e-06, -1.9999985667987241   , 1.31157316229924e-06  , 0.20535116067552672    , 8.282746921217665e-06
1.1, 16.059410391781316    , 2.7519582144331704e-06 , 0.9999999595067778   , -0.9999999595067778   , -1.0898334123658964    , 1.000000687321374 , 7.618051427607584e-07 , -0.9999990097433152    , -0.8844788290528858    , 1.0000072828605153, 0.9999927171925244, -1.990153071672412e-06 , -1.999998969250093    , 9.497634625432738e-07 , 0.2053545833130106     , 6.5955391412853e-06
1.1, 16.44363930697201     , 1.9809018577359304e-06 , 0.9999999735520422   , -0.9999999735520422   , -1.0898352157464908    , 1.0000004999113976, 5.423180261969101e-07 , -0.9999992950509021    , -0.8844779272577585    , 1.000005702133365 , 0.9999942978991491, -1.4385838315390204e-06, -1.9999992686029442   , 6.785011400500807e-07 , 0.20535728848873225    , 5.202221967426368e-06
1.1, 16.84412920603207     , 1.3931549091756955e-06 , 0.9999999831043781   , -0.9999999831043781   , -1.0898365544609998    , 1.000000356284598 , 3.805551544121094e-07 , -0.9999995053235827    , -0.8844771577074065    , 1.0000044185039305, 0.9999955815155925, -1.012599754763586e-06 , -1.9999994884279608   , 4.777807953715296e-07 , 0.20535939675359327    , 4.062219332467976e-06
1.1, 17.26195250762973     , 9.516304612691988e-07  , 0.9999999894893767   , -0.9999999894893767   , -1.0898375238280924    , 1.0000002475509044, 2.629806269709985e-07 , -0.999999658156547     , -0.88447651057449      , 1.0000033862544042, 0.9999966137570625, -6.886498342982003e-07 , -1.9999996476459239   , 3.313328297283036e-07 , 0.20536101325360245    , 3.1387034997720775e-06
1.1, 17.698257689844255    , 6.254457425997688e-07  , 0.9999999936788249   , -0.9999999936788249   , -1.089838203485825     , 1.0000001663057814, 1.7878447192714359e-07, -0.9999997676015413    , -0.8844759743992008    , 1.000002564790826 , 0.9999974352157522, -4.4666127067262516e-07, -1.9999997612803662   , 2.260772835604996e-07 , 0.20536222908662416    , 2.3984850445746275e-06
1.1, 18.154276189826074    , 3.891525844195794e-07  , 0.9999999963737534   , -0.9999999963737534   , -1.0898386593726042    , 1.0000001064457993, 1.1944373828855794e-07, -0.999999844737423     , -0.8844755368393521    , 1.0000019183688642, 0.999998081634816 , -2.6970884613102143e-07, -1.9999998411111763   , 1.5163633038106639e-07, 0.20536312253325206    , 1.8119230649205065e-06
1.1, 18.631330075553144    , 2.2202866282128847e-07 , 0.999999998071008    , -0.999999998071008    , -1.0898389455561084    , 1.0000000629987738, 7.832789753256709e-08 , -0.9999998981831065    , -0.8844751852809555    , 1.0000014157752042, 0.9999985842268002, -1.4370076528872136e-07, -1.9999998962541146   , 9.988790150572413e-08 , 0.2053637602751529     , 1.3527764304299694e-06
1.1, 19.130840585320016    , 1.0743196879479371e-07 , 0.9999999991159135   , -0.9999999991159135   , -1.0898391059085117    , 1.0000000319690592, 5.0355138650731124e-08, -0.9999999345443488    , -0.8844749073436617    , 1.000001030020222 , 0.9999989699808389, -5.7076830144062584e-08, -1.9999999336602623   , 6.457156476180614e-08 , 0.20536419856485       , 9.980511628260302e-07
1.1, 19.654337644344206    , 3.217202524775636e-08  , 0.9999999997437736   , -0.9999999997437736   , -1.089839175737423     , 1.0000000101868587, 3.16925519839024e-08  , -0.9999999588034784    , -0.8844746912698497    , 1.0000007380113438, 0.9999992619892009, -4.794732638539617e-10 , -1.999999958547252    , 4.094029526502396e-08 , 0.20536448446757338    , 7.278244851249838e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
1.1, 20.0                  , -3.107985748825951e-25 , 1.0                  , -1.0                  , -1.0898391861964227    , 1.0               , 2.334425985429802e-08 , -0.9999999696552587    , -0.8844745811747737    , 1.0000005921930422, 0.9999994078073086, 2.334425985429802e-08  , -1.9999999696552586   , 3.0344741275278864e-08, 0.205364605021649      , 5.921930421592947e-07
