zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
60.0,-0.75,1.0322415262181859,0.49043264856673036,0.598226368752414,-0.010108983769707479,1519.0
60.0,-0.7475,1.0326473786109427,0.4901883465664256,0.5979775339242378,-0.010228653028463233,1518.0
60.0,-0.745,1.0330469307931318,0.48994808070080054,0.5977315472191067,-0.010346219670983588,1518.0
60.0,-0.7425,1.0334402226466204,0.48971182510395017,0.5974884028577166,-0.010461702697667278,1518.0
60.0,-0.74,1.03382729396701,0.4894795539253296,0.5972480949491029,-0.010575120980181917,1518.0
60.0,-0.7375,1.0342081844637772,0.4892512413304382,0.5970106174909843,-0.010686493262133669,1518.0
60.0,-0.735,1.0345829337604207,0.489026861501502,0.596775964370088,-0.010795838159741947,1518.0
60.0,-0.7325,1.0349515813946002,0.4888063886381576,0.5965441293624889,-0.010903174162513346,1518.0
60.0,-0.73,1.035314166818243,0.4885897969581514,0.5963151061339801,-0.01100851963390779,1518.0
60.0,-0.7275,1.0356707293977074,0.4883770606980077,0.5960888882403913,-0.011111892812024357,1519.0
60.0,-0.725,1.0360213084138696,0.4881681541136942,0.5958654691280041,-0.011213311810262597,1518.0
60.0,-0.7225,1.0363659430623202,0.48796305148131264,0.5956448421341031,-0.011312794618025592,1518.0
60.0,-0.72,1.0367046724534223,0.48776172709776255,0.5954270004869767,-0.011410359101375112,1518.0
60.0,-0.7175,1.0370375356124788,0.4875641552813961,0.5952119373066337,-0.011506023003726665,1518.0
60.0,-0.715,1.037364571479846,0.4873703103726834,0.5949996456051382,-0.011599803946527844,1518.0
60.0,-0.7125,1.0376858189110572,0.48718016673486714,0.5947901182870369,-0.011691719429942323,1518.0
60.0,-0.71,1.0380013166769584,0.48699369875460613,0.5945833481497884,-0.011781786833538229,1518.0
60.0,-0.7075,1.0383111034638144,0.48681088084263063,0.5943793278842208,-0.011870023416970002,1518.0
60.0,-0.705,1.0386152178734436,0.48663168743437585,0.5941780500749798,-0.011956446320669603,1518.0
60.0,-0.7025,1.0389136984233363,0.48645609299061887,0.593979507200996,-0.012041072566535057,1518.0
60.0,-0.7,1.0392065835467827,0.4862840719981057,0.5937836916359558,-0.012123919058622513,1518.0
60.0,-0.6975,1.039493911592982,0.486115598970183,0.5935905956487919,-0.012205002583834744,1518.0
60.0,-0.695,1.0397757208271727,0.48595064844741204,0.5934002114041701,-0.012284339812616948,1518.0
