branch, pressure_gradient, z                   , H                      , F                      , G                      , T
     1,    0.001542390341, 0.909               , -0.04859995144106273   , -0.014816974730300999  , 0.018818446037289105   , 1.0001021911012924
     1,    0.001542390341, 0.91                , -0.047665903915153546  , -0.014719974188510418  , 0.01861784734421237    , 1.0001010387487483
     1,    0.001542390341, 0.911               , -0.04673803442258203   , -0.014621607407340457  , 0.0184170030966906     , 1.000099887646161
     1,    0.001542390341, 0.912               , -0.04581642950756607   , -0.014521870142327085  , 0.0182159173011637     , 1.0000987377678845
     1,    0.001542390341, 0.913               , -0.04490117598140203   , -0.014420758185811981  , 0.018014593961744815   , 1.0000975890885135
     1,    0.001542390341, 0.914               , -0.04399236091927698   , -0.014318267367253381  , 0.017813037079522812   , 1.0000964415828864
     1,    0.001542390341, 0.915               , -0.043090071657953935  , -0.014214393553653736  , 0.017611250651858045   , 1.0000952952260824
     1,    0.001542390341, 0.916               , -0.04219439579424828   , -0.01410913265011927   , 0.017409238671646374   , 1.0000941499934235
     1,    0.001542390341, 0.917               , -0.04130542118508      , -0.014002480600686776  , 0.017207005126518      , 1.000093005860476
     1,    0.001542390341, 0.918               , -0.04042323594246227   , -0.013894433388399532  , 0.017004553998129165   , 1.0000918628030493
     1,    0.001542390341, 0.919               , -0.039547928430214464  , -0.013784987035623376  , 0.016801889261433913   , 1.0000907207971945
     1,    0.001542390341, 0.92                , -0.03867958726151036   , -0.013674137604486668  , 0.016599014883937616   , 1.0000895798192049
     1,    0.001542390341, 0.921               , -0.03781830129717442   , -0.013561881197459736  , 0.016395934824905797   , 1.0000884398456162
     1,    0.001542390341, 0.922               , -0.03696415964546703   , -0.013448213958216703  , 0.01619265303448143    , 1.00008730085321
     1,    0.001542390341, 0.923               , -0.03611725165705053   , -0.013333132071702577  , 0.015989173452969577   , 1.0000861628190114
     1,    0.001542390341, 0.924               , -0.035277666921601405  , -0.013216631764454853  , 0.015785500010078467   , 1.0000850257202882
     1,    0.001542390341, 0.925               , -0.03444549526521731   , -0.013098709305056338  , 0.015581636624130127   , 1.0000838895345514
     1,    0.001542390341, 0.926               , -0.03362082674852687   , -0.012979361004735238  , 0.015377587201212743   , 1.0000827542395565
     1,    0.001542390341, 0.927               , -0.032803751666196736  , -0.012858583218263234  , 0.015173355634213632   , 1.0000816198133062
     1,    0.001542390341, 0.928               , -0.03199436054187775   , -0.012736372344013647  , 0.014968945802098501   , 1.0000804862340489
     1,    0.001542390341, 0.929               , -0.031192744124714556  , -0.012612724824288945  , 0.014764361569122008   , 1.000079353480277
     1,    0.001542390341, 0.93                , -0.03039899338660727   , -0.012487637145786965  , 0.014559606783995163   , 1.0000782215307293
     1,    0.001542390341, 0.931               , -0.029613199520128218  , -0.012361105840222434  , 0.01435468527898001    , 1.0000770903643907
     1,    0.001542390341, 0.932               , -0.02883545393773907   , -0.012233127485262531  , 0.014149600868835847   , 1.0000759599604971
     1,    0.001542390341, 0.933               , -0.028065848266720005  , -0.012103698704576085  , 0.013944357350094904   , 1.0000748302985312
     1,    0.001542390341, 0.934               , -0.02730447434557481   , -0.011972816168167274  , 0.013738958500242943   , 1.0000737013582244
     1,    0.001542390341, 0.935               , -0.026551424221142924  , -0.011840476592855864  , 0.013533408076843152   , 1.000072573119557
     1,    0.001542390341, 0.936               , -0.02580679014631613   , -0.011706676742920924  , 0.013327709816572369   , 1.000071445562759
     1,    0.001542390341, 0.937               , -0.025070664578953725  , -0.011571413431075215  , 0.013121867434078246   , 1.0000703186683149
     1,    0.001542390341, 0.9380000000000001  , -0.024343140176797597  , -0.011434683518505247  , 0.012915884621253532   , 1.0000691924169591
     1,    0.001542390341, 0.9390000000000001  , -0.02362430979377073   , -0.011296483915211585  , 0.012709765046387413   , 1.0000680667896809
     1,    0.001542390341, 0.9400000000000001  , -0.022914266476935157  , -0.01115681158050361   , 0.012503512353246067   , 1.0000669417677202
     1,    0.001542390341, 0.9410000000000001  , -0.022213103464001387  , -0.01101566352366629   , 0.012297130160049817   , 1.0000658173325725
     1,    0.001542390341, 0.9420000000000001  , -0.02152091418192921   , -0.010873036804974666  , 0.012090622058239318   , 1.0000646934659916
     1,    0.001542390341, 0.9430000000000001  , -0.020837792241831517  , -0.010728928535724689  , 0.01188399161175087    , 1.0000635701499874
     1,    0.001542390341, 0.9440000000000001  , -0.020163831435164162  , -0.01058333587858039   , 0.011677242356139652   , 1.0000624473668278
     1,    0.001542390341, 0.9450000000000001  , -0.019499125730525015  , -0.010436256048083773  , 0.011470377797617289   , 1.0000613250990378
     1,    0.001542390341, 0.9460000000000001  , -0.018843769270948846  , -0.01028768631134543   , 0.011263401411969727   , 1.0000602033294024
     1,    0.001542390341, 0.9470000000000001  , -0.018197856372180767  , -0.01013762398910047   , 0.011056316643230887   , 1.0000590820409714
     1,    0.001542390341, 0.9480000000000001  , -0.017561481517571826  , -0.009986066455729923  , 0.010849126902961845   , 1.0000579612170557
     1,    0.001542390341, 0.9490000000000001  , -0.016934739354157895  , -0.009833011139615112  , 0.010641835569347327   , 1.0000568408412307
     1,    0.001542390341, 0.9500000000000001  , -0.016317724689295068  , -0.009678455523663173  , 0.010434445986191141   , 1.0000557208973342
     1,    0.001542390341, 0.9510000000000001  , -0.015710532487732274  , -0.009522397146022335  , 0.010226961461774934   , 1.000054601369471
     1,    0.001542390341, 0.9520000000000001  , -0.015113257869544048  , -0.009364833601180627  , 0.010019385267438174   , 1.0000534822420175
     1,    0.001542390341, 0.9530000000000001  , -0.014525996105020908  , -0.009205762539977578  , 0.009811720636864387   , 1.000052363499617
     1,    0.001542390341, 0.9540000000000001  , -0.013948842610634988  , -0.00904518166996606   , 0.009603970765152788   , 1.000051245127184
     1,    0.001542390341, 0.9550000000000001  , -0.01338189294550674   , -0.008883088755953937  , 0.009396138807772746   , 1.0000501271099032
     1,    0.001542390341, 0.9560000000000001  , -0.012825242808247319  , -0.008719481620744778  , 0.009188227879364061   , 1.0000490094332337
     1,    0.001542390341, 0.9570000000000001  , -0.01227898803453701   , -0.00855435814628062   , 0.0089802410522227     , 1.0000478920829117
     1,    0.001542390341, 0.9580000000000001  , -0.011743224592013454  , -0.008387716273643682  , 0.008772181355597663   , 1.0000467750449507
     1,    0.001542390341, 0.9590000000000001  , -0.011218048576121669  , -0.008219554003425856  , 0.00856405177474005    , 1.0000456583056405
     1,    0.001542390341, 0.96                , -0.010703556206406896  , -0.008049869396286949  , 0.008355855249818259   , 1.000044541851551
     1,    0.001542390341, 0.961               , -0.01019984382311843   , -0.007878660573721444  , 0.00814759467466085    , 1.000043425669533
     1,    0.001542390341, 0.962               , -0.009707007884419859  , -0.007705925719246735  , 0.007939272895148161   , 1.0000423097467233
     1,    0.001542390341, 0.963               , -0.00922514496127816   , -0.007531663078394355  , 0.007730892708523765   , 1.0000411940705443
     1,    0.001542390341, 0.964               , -0.008754351733195718  , -0.007355870959087215  , 0.007522456862423762   , 1.000040078628704
     1,    0.001542390341, 0.965               , -0.008294724984323903  , -0.007178547732214807  , 0.007313968053754902   , 1.000038963409198
