branch,pressure_gradient,z,H,F,G,T
2,0.003786919205,0.772,-0.3318186109657444,-0.023654996645111854,0.07023482637688412,1.0000915937270451
2,0.003786919205,0.773,-0.3303186337054972,-0.0237783140491041,0.07006575655426919,1.0000909348150175
2,0.003786919205,0.774,-0.32881088290807226,-0.023900813522636018,0.06989512881286775,1.000090280839934
2,0.003786919205,0.775,-0.3272954109496403,-0.024022480428692147,0.06972294226693619,1.0000896317426526
2,0.003786919205,0.776,-0.3257722706402942,-0.024143300106059012,0.06954919607409363,1.0000889874643433
2,0.003786919205,0.777,-0.32424151634002624,-0.02426325780854603,0.06937388954707345,1.0000883479472675
2,0.003786919205,0.778,-0.3227032028467406,-0.024382338766357835,0.06919702204250047,1.000087713133988
2,0.003786919205,0.779,-0.321157386079312,-0.024500528149678714,0.06901859302941166,1.0000870829678363
2,0.003786919205,0.78,-0.3196041230827099,-0.024617811069479256,0.06883860208993153,1.0000864573929003
2,0.003786919205,0.781,-0.31804347134329924,-0.024734172613673822,0.06865704885053556,1.0000858363535603
2,0.003786919205,0.782,-0.316475489923571,-0.02484959778932988,0.06847393309627024,1.0000852197952277
2,0.003786919205,0.783,-0.31490023833120667,-0.02496407158109162,0.06828925465703004,1.0000846076635985
2,0.003786919205,0.784,-0.3133177772133641,-0.0250775789166215,0.06810301347754917,1.0000839999050923
2,0.003786919205,0.785,-0.31172816836153655,-0.02519010466745927,0.06791520961803273,1.0000833964668427
2,0.003786919205,0.786,-0.31013147401571367,-0.025301633683305513,0.06772584318396306,1.00008279729626
2,0.003786919205,0.787,-0.30852775801688853,-0.025412150737412136,0.0675349144426235,1.0000822023417244
2,0.003786919205,0.788,-0.3069170846581393,-0.025521640581864673,0.06734242370703608,1.0000816115518865
2,0.003786919205,0.789,-0.3052995193895335,-0.025630087914998465,0.06714837140731998,1.0000810248760788
2,0.003786919205,0.79,-0.30367512882270753,-0.025737477382310192,0.0669527580912729,1.0000804422643055
2,0.003786919205,0.791,-0.30204398002449795,-0.025843793608750023,0.06675558435282682,1.0000798636668329
