pressure_gradient,Tw,thermal_rossby,rotor_heat_flux_Tz,G_mid,H_min,F_min,F_max,nodes,max_rms_residual
0.0979164800975601,1.0,0.0,2.8644219130441987e-18,0.31466628922685164,-1.0376850315489263,-0.15134756289505152,0.16968654266666006,1226,1.9980935976857572e-07
0.0969164800975601,1.0023383892143816,0.0023383892143815643,-0.02295568139843478,0.31294450029983845,-1.034990332987935,-0.15058212605501411,0.1693338493108076,1228,1.9878529983187735e-07
0.0959164800975601,1.0046737081724721,0.004673708172472146,-0.04581892344090384,0.3112115778517901,-1.032341776406338,-0.14981113759335768,0.16898101956459607,1229,1.9947792896145933e-07
0.0949164800975601,1.0070058890947169,0.007005889094716888,-0.06858879342282835,0.3094673718587696,-1.0296614337991015,-0.14903451775254792,0.16862806997538662,1233,1.9876249650143119e-07
0.0939164800975601,1.0093348606371264,0.009334860637126408,-0.09126432736162834,0.30771173038557736,-1.026942667425879,-0.1482521848264478,0.16827501816133064,1235,1.9872041494062862e-07
0.0929164800975601,1.0116605477010212,0.011660547701021207,-0.11384452872101032,0.3059444995881635,-1.024184691257987,-0.14746405509208466,0.1679218828658906,1236,1.9966539712731497e-07
0.0919164800975601,1.013982871241277,0.013982871241277062,-0.1363283671558825,0.30416552371917044,-1.021386696602466,-0.14667004273784004,0.1675686840129492,1239,1.9869999642838414e-07
0.09091648009756009,1.0163017480634355,0.01630174806343554,-0.15871477718490962,0.3023746451358934,-1.0186120780384174,-0.14587005978853837,0.16721544276482186,1242,1.9860938093061832e-07
0.08991648009756009,1.0186170906136804,0.018617090613680443,-0.1810026568303512,0.30057170431107894,-1.0158235900619108,-0.14506401602676272,0.16686218158094462,1245,1.9743712069766362e-07
0.08891648009756009,1.0209288067585958,0.020928806758595764,-0.2031908661966286,0.2987565398468864,-1.0129928686762757,-0.14425181891080407,0.16650892428125294,1247,1.9736899899760975e-07
0.08791648009756009,1.023236799557952,0.023236799557952104,-0.22527822601897324,0.29692898849218363,-1.0101190009150773,-0.14343337348825708,0.1661556961090287,1249,1.997366685962654e-07
0.08691648009756009,1.0255409670282543,0.025540967028254258,-0.24726351616109088,0.2950888851636952,-1.007201045980071,-0.14260858230563103,0.16580252379725574,1253,1.9993870056123617e-07
0.08591648009756009,1.0278412018976961,0.027841201897696122,-0.2691454740680043,0.2932360629709544,-1.0043148891803193,-0.1417773453132785,0.16544943563566977,1255,1.9708908416201222e-07
0.08491648009756009,1.0301373913501706,0.030137391350170573,-0.2909227931525525,0.2913703532454752,-1.001400512267195,-0.14093955976593814,0.16509646154252236,1257,1.9939785628814325e-07
0.08391648009756009,1.0324294167622503,0.03242941676225031,-0.31259412115166624,0.2894915855747441,-0.9984394327529627,-0.14011364480674715,0.16474363313593066,1260,1.965030130472974e-07
0.08291648009756009,1.0347171534308222,0.034717153430822156,-0.3341580584301916,0.2875995878412336,-0.9954305813865125,-0.1392857672422077,0.16439098380730702,1261,1.9958469417925795e-07
0.08191648009756008,1.037000470289142,0.037000470289141996,-0.3556131562113615,0.2856941862665464,-0.9923971285195433,-0.13845087856838306,0.1640385487992927,1263,1.9970021337759805e-07
0.08091648009756008,1.0392792296163846,0.03927922961638464,-0.37695791477936186,0.2837752054617099,-0.9893864634437263,-0.1376088608462967,0.16368636528303981,1267,1.9703597222862586e-07
0.07991648009756008,1.041553286735178,0.041553286735178,-0.3981907816013709,0.2818424684836099,-0.9863250261529529,-0.1367595927566265,0.16333447243805918,1269,1.9784055370535303e-07
0.07891648009756008,1.0438224897043382,0.04382248970433822,-0.4193101494348768,0.27989579689835486,-0.9832115941683697,-0.1359029494599219,0.16298291153478978,1271,1.9959453048079443e-07
0.07791648009756008,1.04608667899671,0.04608667899671004,-0.44031435432332366,0.27793501085172756,-0.9800449034665127,-0.13503880244954466,0.1626317260183734,1275,1.9937335921897438e-07
0.07691648009756008,1.04834568717192,0.04834568717191989,-0.46120167356810005,0.2759599291478111,-0.97692156252577,-0.1341670193962029,0.16228096159313593,1278,1.9797391063053806e-07
0.07591648009756008,1.050599338542209,0.050599338542208994,-0.48197032365700604,0.2739703693360709,-0.9737444400223761,-0.1332874639838234,0.16193066631019482,1279,1.984532248251445e-07
0.07491648009756008,1.0528474488250823,0.0528474488250823,-0.5026184580859133,0.27196614780747463,-0.9705104486657501,-0.1323999957364136,0.16158089065548062,1280,1.985686191245259e-07
0.07391648009756008,1.055089824794528,0.05508982479452795,-0.5231441651667517,0.269947079900145,-0.9672181312196899,-0.13150446983584055,0.16123168763765697,1280,1.9907156490770918e-07
0.07291648009756008,1.0573262639117054,0.057326263911705366,-0.5435454657167191,0.26791298001884223,-0.9639671184158325,-0.13060375228624294,0.16088311288179444,1281,1.9933333318013563e-07
0.07191648009756008,1.0595565539826353,0.05955655398263526,-0.563820310815646,0.26586366175723847,-0.96065632519684,-0.12971594251107238,0.16053522471405243,1281,1.9947393092872995e-07
0.07091648009756008,1.0617804727554252,0.0617804727554252,-0.5839665792856088,0.26379893804696775,-0.9572829936847591,-0.12881944948799676,0.16018808426046266,1283,1.9978009177285424e-07
0.06991648009756007,1.063997787577436,0.06399778757743602,-0.6039820753644505,0.26171862130277423,-0.9538713699666049,-0.12791410441062387,0.15984175553021188,1284,1.9658661297094982e-07
0.06891648009756007,1.0662082549937735,0.06620825499377347,-0.623864526102972,0.259622523597364,-0.9504729306733606,-0.12699973286545851,0.159496305512046,1285,1.9685221444590568e-07
