TITLE = "midplane_spatial_eigenvalues"
VARIABLES = "branch" "rank" "real" "imag" "spatial_wavelength"
DATASETAUXDATA Source_File = "three_solution_dynamics/midplane_spatial_eigenvalues.csv"
DATASETAUXDATA Converter = "convert_all_to_tecplot.py"
ZONE T="label=upper / low-Pi, branch=1", I=7, DATAPACKING=POINT
AUXDATA label = "upper / low-Pi"
1 1 2.984526556593482 7.034942698681299 0.8931395146057651
1 2 2.984526556593482 -7.034942698681299 0.8931395146057651
1 3 1.013263069536517 0 NaN
1 4 -0.541872863132412 0 NaN
1 5 -8.544691929026611 0 NaN
1 6 -14.49058095946869 7.136331157151846 0.8804503559063037
1 7 -14.49058095946869 -7.136331157151846 0.8804503559063037
ZONE T="label=middle, branch=2", I=7, DATAPACKING=POINT
AUXDATA label = "middle"
2 1 3.23733401055329 7.271720935074496 0.8640575406123197
2 2 3.23733401055329 -7.271720935074496 0.8640575406123197
2 3 0.5573281906450093 0.5572907446708081 11.27451939093492
2 4 0.5573281906450093 -0.5572907446708081 11.27451939093492
2 5 -10.24127321416796 0 NaN
2 6 -17.56863691945437 7.364260950476777 0.8531997099821402
2 7 -17.56863691945437 -7.364260950476777 0.8531997099821402
ZONE T="label=principal / isothermal-connected, branch=3", I=7, DATAPACKING=POINT
AUXDATA label = "principal / isothermal-connected"
3 1 5.393736545965653 10.21359029643997 0.6151789062235677
3 2 5.393736545965653 -10.21359029643997 0.6151789062235677
3 3 0.2184421211438839 0.3603785376711772 17.4349597725284
3 4 0.2184421211438839 -0.3603785376711772 17.4349597725284
3 5 -11.11493196179947 0 NaN
3 6 -20.93740911178642 9.747098236759195 0.6446211123105166
3 7 -20.93740911178642 -9.747098236759195 0.6446211123105166
