Tw	common_beta_min	common_beta_max	common_beta_fraction_percent	beta_min_error_percent	beta_max_error_percent	full_mean_signed_percent	full_mean_abs_percent	full_rms_percent	full_p95_abs_percent	full_max_abs_percent	full_beta_at_max_abs	full_normalized_L1_percent	full_positive_fraction	lower_beta_mean_signed_percent	lower_beta_mean_abs_percent	lower_beta_rms_percent	lower_beta_p95_abs_percent	lower_beta_max_abs_percent	lower_beta_beta_at_max_abs	lower_beta_normalized_L1_percent	lower_beta_positive_fraction	upper_beta_mean_signed_percent	upper_beta_mean_abs_percent	upper_beta_rms_percent	upper_beta_p95_abs_percent	upper_beta_max_abs_percent	upper_beta_beta_at_max_abs	upper_beta_normalized_L1_percent	upper_beta_positive_fraction	core_R_le_450_mean_signed_percent	core_R_le_450_mean_abs_percent	core_R_le_450_rms_percent	core_R_le_450_p95_abs_percent	core_R_le_450_max_abs_percent	core_R_le_450_beta_at_max_abs	core_R_le_450_normalized_L1_percent	core_R_le_450_positive_fraction
1.0	0.04007873136034829	0.125678731360348	98.16513761467894	-0.01716429163260136	1.2676136625685845	-0.5605577834763268	0.7992059127109069	0.9918310600046725	2.0134437176884945	2.4163806435415607	0.125678731360348	0.8612457667481687	0.2523422860712055	0.0104920364409143	0.6125734771220862	0.7030409353073381	1.13581289973673	1.283306848640226	0.04807093587546174	0.5979590000613552	0.3885071830106184	-0.6806658642460441	0.8387330436046665	1.0425466451782106	2.0752329179759004	2.4163806435415607	0.125678731360348	0.9343985376323644	0.22361024359775142	-0.4692781112167721	0.747091336279616	0.898526573792136	1.7171220806733825	1.9625622356396994	0.12075673136034801	0.8052465229501653	0.2934947049924357
1.04	0.0388	0.12119999999999971	97.16981132075472	-0.8543031584884688	1.706708229790818	-0.3447335016909279	1.928364191628947	2.3822971111547857	4.501235779398785	5.615778471806938	0.12119999999999971	2.0752065428565403	0.45596502186133664	1.6692085973451218	2.005228181105916	2.5162415783186223	4.027240419104088	4.06425056923647	0.04999825	1.8870302414377116	0.763897564022486	-0.8362306644569266	1.9100468747343486	2.3486009911107306	4.694842940582688	5.615778471806938	0.12119999999999971	2.1337618000349092	0.38038725796377265	-0.10110426312235062	1.8159513182674871	2.18455060074404	3.9596353649812093	4.307362491310303	0.11620449999999972	1.911916442869799	0.4531590413943355
1.08	0.03686050537798213	0.11635236670174594	94.96312136531972	1.3978145643307591	3.18699033062322	-0.3315242810984672	2.9442084626549465	3.6414484763993946	6.690257941451027	8.37591167372302	0.11635236670174594	3.147909751970756	0.4772017489069332	2.8999526104816487	3.2427346665797274	4.042544703277733	6.469321930518542	6.5656209247605695	0.048345072910547196	3.0091540152034235	0.8119925046845722	-1.2847786220516084	2.8565577633465673	3.514311076531907	7.036401908130587	8.37591167372302	0.11635236670174594	3.1987916454791536	0.3791380387257964	0.02956715716030282	2.7620869908411603	3.3584313301537247	6.2158479187499465	6.56484725375224	0.04833714285660053	2.9179057613111707	0.4779874213836478
1.12	0.035257998227890906	0.11154954097417193	93.82977530642049	1.4632056696710691	4.041663653965746	-0.5416270626392387	3.758435968426329	4.663976267460914	8.619939751472447	10.705210012345695	0.11154954097417193	4.003754892345643	0.462211118051218	3.6209823831410968	4.099225413743177	5.087665929374002	8.312514864696254	8.382249870482694	0.04675771426014445	3.7584988434960485	0.79262960649594	-1.9920077450650233	3.6399439319623754	4.50647176087581	9.112050326754115	10.705210012345695	0.11154954097417193	4.107209619738408	0.3472829481574016	-0.13775027732220788	3.5592493519649824	4.3405967604015965	8.027518371683174	8.64458009395516	0.1077826460510743	3.7506950274930597	0.4606896551724138
1.16	0.033670074333625295	0.10768575675457052	93.00284864216172	1.1546006956918702	4.814302035198828	-1.1142674569150142	4.493014264109225	5.611057193795765	10.761155871245407	13.299532134122162	0.10768575675457052	4.80476017169286	0.4241099312929419	3.76673991922431	4.561109227296524	5.626611209777451	9.385579973051206	9.539978658145635	0.04568148872450255	4.143708126488598	0.7464084946908183	-3.086880224390432	4.465531257056086	5.603704251805443	11.417146643322814	13.299532134122162	0.10768575675457052	5.118196111021145	0.2941911305434104	-0.6052887124982126	4.235091234756405	5.157809916415364	9.416092642694656	10.731160340171844	0.10393871283201017	4.469458842290637	0.42159559834938104
1.2	0.03210426617520712	0.10394212203430485	92.38152658050478	0.5076185631247663	5.543608335223653	-1.96381490515264	5.163849480837428	6.464358723448514	12.819173654868676	15.76413698006976	0.10394212203430485	5.55215827422959	0.3660212367270456	3.3275310275327548	4.750953076204725	5.738124370574345	9.883277572060283	10.045322832982214	0.04473984927976469	4.32110906254476	0.6583385384134915	-4.435093545381203	5.356462921503591	6.775377157683586	13.65331113775219	15.76413698006976	0.10394212203430485	6.207316414088956	0.2292317301686446	-1.3679969296809595	4.865128590054223	5.876973022218647	10.717820750476042	12.75735098963284	0.10026043192152609	5.162423583515362	0.3715659340659341
1.4	0.032419939047314	0.08699493904731394	77.0833333333334	-24.524017922562898	9.511275515754432	-9.896716834603291	10.359418189594908	12.318709795096607	22.449461686025867	26.035323072360768	0.08699493904731394	11.594964404848486	0.11118051217988757	-4.54393193957407	5.662251871309404	7.774332785632035	16.409829664173703	16.66521054768125	0.03486140813782317	6.4650112077797255	0.2679575265459088	-13.66706607008805	13.66706607008805	14.696661372370048	23.79276512892646	26.035323072360768	0.08699493904731394	14.818252946249386	0.0	-9.242166284957731	9.725707322386963	11.474656670292891	20.117301749369865	22.867895817320154	0.08464139217231395	10.683721022443004	0.11618798955613577
1.6	0.037463363867512686	0.07432928569573578	59.64483360480978	67.77681282777017	13.196787887791556	-20.516102731236632	20.516102731236632	21.387279270716217	32.68574815508975	36.023732738577266	0.07432928569573578	21.93581562194995	0.0	-15.480838546949787	15.480838546949787	15.57969742121659	18.25632878823187	18.620944916784968	0.055	15.506169701609345	0.0	-25.079616532146414	25.079616532146414	25.53292267735845	34.18306040849364	36.023732738577266	0.07432928569573578	26.011866172120452	0.0	-19.80685369627989	19.80685369627989	20.50157262477567	30.185844011770346	32.75611504025823	0.07253207200660991	20.869305195827796	0.0
1.8	0.019597187033971213	0.06439718703397126	72.49190938511336	-32.46187195286545	16.519954874824915	-38.51483804572971	38.51483804572971	39.92636264346276	54.051233090002704	54.53806235230392	0.02701718703397122	39.80574789251955	0.0	-39.12192616429668	39.12192616429668	40.806322087328276	54.22831107230121	54.53922890628704	0.02703177775683726	40.904320103035765	0.0	-36.20591702571155	36.20591702571155	36.39773076815646	43.01768194257639	44.095856319900385	0.06439718703397126	36.741522119455475	0.0	-37.892791147576574	37.892791147576574	39.33753459860974	54.108505590088626	54.53806235230392	0.02701718703397122	38.93525394512799	0.0
