degree,mapping_scale,Hinf,Tw,Fp0,Gp0,Tp0,thermal_tail_length,residual_inf,newton_iterations,nearest_fold_distance_Hinf
140,12.0,-0.75,1.0322414071285615,0.49043272028569596,0.5982264416255904,-0.010108948617209845,1.8518518518518516,1.03344826939203e-10,2,0.21723939730418884
140,12.0,-0.74,1.0338272153775563,0.48947960086160885,0.5972481467679114,-0.010575099018262535,1.876876876876877,8.44407543887371e-10,3,0.20723939730418883
140,12.0,-0.73,1.03531426555128,0.4885897377742439,0.5963150465936197,-0.011008549310156088,1.9025875190258754,8.279884555761896e-10,3,0.19723939730418882
140,12.0,-0.72,1.0367047239453124,0.48776169622561916,0.5954269703195502,-0.011410374929220868,1.9290123456790125,8.21220147440016e-10,3,0.18723939730418881
140,12.0,-0.71,1.03800131912106,0.4869936969726952,0.5945833496408305,-0.011781788535665513,1.9561815336463224,8.147515717649156e-10,3,0.1772393973041888
140,12.0,-0.7,1.0392065956065553,0.4862840645282132,0.5937836867366352,-0.012123923461978978,1.9841269841269842,8.04163124978885e-10,3,0.1672393973041888
140,12.0,-0.69,1.0403228819213126,0.48563124398461155,0.5930275862670613,-0.012437827488121972,2.0128824476650564,8.01137434169874e-10,3,0.1572393973041888
140,12.0,-0.68,1.0413528666074288,0.4850334645576361,0.5923143669191953,-0.012724625704515324,2.042483660130719,7.835807280809348e-10,3,0.1472393973041889
140,12.0,-0.67,1.0422986013423328,0.4844893204664224,0.5916437467124969,-0.012985242618207993,2.0729684908789388,7.814462410493661e-10,3,0.13723939730418888
140,12.0,-0.66,1.0431627565305917,0.4839970433553855,0.591014972638821,-0.013220752122117624,2.1043771043771042,7.799525331142476e-10,3,0.12723939730418887
140,12.0,-0.65,1.0439477283339802,0.4835550218799639,0.5904274376349468,-0.01343212929483488,2.1367521367521367,7.49213996398268e-10,3,0.11723939730418886
140,12.0,-0.64,1.044655635910166,0.48316179610118154,0.5898807084676851,-0.01362025443537454,2.170138888888889,7.516664929374528e-10,3,0.10723939730418885
140,12.0,-0.63,1.0452890646692545,0.4828156438435269,0.5893739563696866,-0.013786111701585946,2.204585537918871,7.360458909033696e-10,3,0.09723939730418885
140,12.0,-0.62,1.0458501252178383,0.4825151038256056,0.5889066851801337,-0.01393053981060996,2.2401433691756276,7.261418411008691e-10,3,0.08723939730418884
140,12.0,-0.61,1.0463412866997597,0.48225852003794434,0.5884780677834189,-0.014054451325557202,2.276867030965392,7.165668614028675e-10,3,0.07723939730418883
140,12.0,-0.6,1.0467646740850596,0.48204441918253066,0.5880875304519134,-0.014158652154002846,2.314814814814815,7.043516742077927e-10,3,0.06723939730418882
140,12.0,-0.598,1.0468414569661788,0.482006543029516,0.5880138860349408,-0.014177208165585806,2.322556670382758,3.094473909055462e-10,3,0.06523939730418882
140,12.0,-0.596,1.046915635020647,0.48197029190549706,0.5879417373836419,-0.014195015673032732,2.330350484712901,7.459741599370892e-11,3,0.06323939730418882
140,12.0,-0.594,1.0469871738895147,0.4819356802102779,0.5878711247935898,-0.014212067578193252,2.3381967826412273,2.8433343265782e-10,3,0.061239397304188814
140,12.0,-0.592,1.0470561856106657,0.48190264998451043,0.5878019499165864,-0.014228392767529019,2.346096096096096,1.942408879795162e-10,3,0.05923939730418881
140,12.0,-0.59,1.0471226518318093,0.48187120665754457,0.5877342420736464,-0.014243988923874074,2.354048964218456,3.765217604053361e-10,3,0.05723939730418881
140,12.0,-0.588,1.0471866012101327,0.4818413330053491,0.5876679839397441,-0.014258864865916501,2.362055933484505,3.3324841785179526e-10,3,0.05523939730418881
140,12.0,-0.586,1.0472480426830153,0.4818130211552696,0.5876031781124829,-0.014273024763235428,2.3701175578308686,4.053371633234247e-11,3,0.05323939730418881
140,12.0,-0.584,1.0473069599518297,0.48178627436123167,0.587539855262792,-0.014286467105841485,2.378234398782344,3.536088704285682e-10,3,0.051239397304188805
140,12.0,-0.582,1.0473634340353046,0.48176105177836,0.5874779411736073,-0.0142992125431302,2.3864070255822836,2.5597519019011884e-11,3,0.0492393973041888
140,12.0,-0.58,1.047417425371565,0.48173736694387137,0.5874174922097085,-0.014311254302094192,2.3946360153256707,2.558511804416979e-10,3,0.0472393973041888
140,12.0,-0.578,1.047468983941398,0.4817151933653994,0.5873584666522882,-0.014322605809604011,2.4029219530949635,4.771093592109597e-11,3,0.0452393973041888
140,12.0,-0.576,1.0475181121734463,0.48169452548747016,0.5873008757317734,-0.014333269829614304,2.4112654320987654,1.5560108608710675e-10,3,0.0432393973041888
140,12.0,-0.574,1.0475648444715127,0.48167534418213304,0.5872446935199248,-0.014343256092581386,2.4196670538133955,1.8633211651218514e-10,3,0.041239397304188796
140,12.0,-0.572,1.0476091999476245,0.4816576370913957,0.5871899109750132,-0.014352570866287329,2.4281274281274285,5.374288641309931e-11,3,0.039239397304188794
140,12.0,-0.57,1.0476511522781766,0.48164140929487237,0.5871365771565639,-0.014361211089601741,2.436647173489279,1.726991870030183e-10,3,0.03723939730418879
140,12.0,-0.568,1.0476907937843043,0.4816266199982261,0.5870845902273871,-0.014369198099950062,2.4452269170579033,1.8286083000695215e-10,3,0.03523939730418879
140,12.0,-0.566,1.0477280878905357,0.4816132780195865,0.5870340128491612,-0.014376526751413751,2.4538672948566944,9.584195896820096e-11,3,0.03323939730418879
140,12.0,-0.564,1.0477630489398297,0.4816013718393434,0.5869848448173144,-0.0143832025657612,2.4625689519306544,5.423732741470563e-10,3,0.031239397304188787
140,12.0,-0.562,1.0477957300088971,0.4815908774972595,0.5869370291950414,-0.014389238197929505,2.4713325425069197,3.139860072931415e-10,3,0.029239397304188897
140,12.0,-0.56,1.047826139724631,0.4815817868891763,0.5868905694371902,-0.01439463755942802,2.4801587301587302,1.4774405742570561e-10,3,0.027239397304188895
140,12.0,-0.558,1.0478542522044718,0.4815741003776458,0.5868455270556017,-0.014399399004525207,2.489048187972919,2.763615281251431e-11,3,0.025239397304188893
140,12.0,-0.556,1.0478801154891633,0.48156779626920765,0.5868018504692681,-0.014403533983761097,2.4980015987210233,1.213886087061021e-10,3,0.02323939730418889
140,12.0,-0.554,1.047903772839877,0.48156285744899446,0.5867594861809601,-0.014407052061153308,2.5070196550340955,2.5470718798860357e-10,3,0.02123939730418889
140,12.0,-0.552,1.0479252039638394,0.4815592804936049,0.5867184932123486,-0.014409953197138406,2.5161030595813205,9.657421690118661e-11,3,0.019239397304188888
140,12.0,-0.55,1.0479444422963358,0.4815570503830994,0.5866788354427382,-0.014412245442110658,2.525252525252525,3.3145731627163193e-10,3,0.017239397304188886
140,12.0,-0.548,1.0479614955902121,0.48155615605831814,0.5866405267815642,-0.014413933452681188,2.5344687753446875,9.98832679480401e-11,3,0.015239397304188884
140,12.0,-0.546,1.0479763941306552,0.4815565850329758,0.5866035312196903,-0.01441502417011388,2.5437525437525434,1.3231520709330075e-10,3,0.013239397304188882
140,12.0,-0.544,1.0479891498847145,0.481558326662501,0.5865678512766458,-0.014415522424735455,2.5531045751633985,5.548064428296239e-11,3,0.01123939730418888
140,12.0,-0.542,1.0479997732465995,0.4815613677896224,0.5865335005125638,-0.014415433694432087,2.5625256252562525,5.976543128132928e-10,3,0.009239397304188879
140,12.0,-0.54,1.0480082865822236,0.48156569692746665,0.5865004589006804,-0.014414763887509133,2.5720164609053495,1.0072856079741588e-10,3,0.007239397304188877
140,12.0,-0.538,1.0480147105882227,0.4815713060468443,0.5864687002830002,-0.014413517669447165,2.581577860388269,2.1668160505921924e-10,3,0.005239397304188875
140,12.0,-0.536,1.0480190569092385,0.48157818194316493,0.5864382352450704,-0.01441170057202,2.5912106135986734,9.856486973315867e-11,3,0.0032393973041888735
140,12.0,-0.534,1.0480213407308105,0.4815863034214909,0.5864090891680966,-0.014409320931428701,2.600915522263837,1.3569019342773326e-10,3,0.0012393973041888717
140,12.0,-0.532,1.0480215843394258,0.48159566999628756,0.58638120998502,-0.014406381091668516,2.6106934001670843,1.37993266955346e-10,3,0.00076060269581113
140,12.0,-0.53,1.0480198020597755,0.4816062705950061,0.5863545955543534,-0.014402886077698518,2.620545073375262,1.404689407902419e-10,3,0.002760602695811132
140,12.0,-0.528,1.048016011627594,0.48161808750353,0.586329254874093,-0.014398843276432788,2.6304713804713806,1.437966646777939e-10,3,0.004760602695811134
