100.0 + 0.0im	0.132 + 0.0im	0.05115124136143655 - 0.00540495136107599im
100.0 + 0.0im	0.133 + 0.0im	0.05175788084083716 - 0.005305908408969213im
100.0 + 0.0im	0.134 + 0.0im	0.05236558006733146 - 0.005219570116222722im
100.0 + 0.0im	0.135 + 0.0im	0.05297338348734902 - 0.005145642950464998im
100.0 + 0.0im	0.136 + 0.0im	0.05358042166710314 - 0.0050837562238941975im
100.0 + 0.0im	0.137 + 0.0im	0.05418591336193605 - 0.005033478943144124im
100.0 + 0.0im	0.138 + 0.0im	0.05478916503265015 - 0.004994335151042181im
100.0 + 0.0im	0.139 + 0.0im	0.05538956836269402 - 0.004965817565227596im
100.0 + 0.0im	0.14 + 0.0im	0.055986596281062756 - 0.004947399435323631im
100.0 + 0.0im	0.141 + 0.0im	0.05657979793482315 - 0.0049385446302964145im
100.0 + 0.0im	0.142 + 0.0im	0.057168792990302114 - 0.004938716034274417im
100.0 + 0.0im	0.143 + 0.0im	0.05775326557591086 - 0.004947382374920548im
100.0 + 0.0im	0.144 + 0.0im	0.05833295811666124 - 0.004964023636574578im
100.0 + 0.0im	0.145 + 0.0im	0.058907665252671354 - 0.004988135224162858im
100.0 + 0.0im	0.146 + 0.0im	0.05947722798344268 - 0.00501923104717277im
100.0 + 0.0im	0.147 + 0.0im	0.060041528136264816 - 0.005056845687309992im
100.0 + 0.0im	0.148 + 0.0im	0.06060048322158249 - 0.00510053580295993im
100.0 + 0.0im	0.149 + 0.0im	0.061154041709816795 - 0.00514988090934877im
100.0 + 0.0im	0.15 + 0.0im	0.06170217874217919 - 0.005204483657420923im
100.0 + 0.0im	0.151 + 0.0im	0.062244892271755344 - 0.0052639697185432035im
100.0 + 0.0im	0.152 + 0.0im	0.06278219961955368 - 0.005327987365781188im
100.0 + 0.0im	0.153 + 0.0im	0.06331413442247427 - 0.005396206828710073im
100.0 + 0.0im	0.154 + 0.0im	0.06384074394535665 - 0.005468319484453643im
100.0 + 0.0im	0.155 + 0.0im	0.06436208672677993 - 0.0055440369369625115im
100.0 + 0.0im	0.156 + 0.0im	0.06487823052766442 - 0.0056230900254574im
100.0 + 0.0im	0.157 + 0.0im	0.06538925055184679 - 0.005705227795020924im
100.0 + 0.0im	0.158 + 0.0im	0.06589522790947451 - 0.005790216454562355im
100.0 + 0.0im	0.159 + 0.0im	0.06639624829544986 - 0.005877838341972566im
100.0 + 0.0im	0.16 + 0.0im	0.0668924008576157 - 0.005967890910433313im
100.0 + 0.0im	0.161 + 0.0im	0.0673837772313397 - 0.006060185747053544im
100.0 + 0.0im	0.162 + 0.0im	0.06787047071943551 - 0.006154547630631162im
100.0 + 0.0im	0.163 + 0.0im	0.06835257559884483 - 0.006250813633847938im
100.0 + 0.0im	0.164 + 0.0im	0.06883018653703894 - 0.0063488322723629im
100.0 + 0.0im	0.165 + 0.0im	0.06930339810363059 - 0.0064484627024527195im
100.0 + 0.0im	0.166 + 0.0im	0.0697723043639736 - 0.006549573967183909im
100.0 + 0.0im	0.167 + 0.0im	0.07023699854342391 - 0.0066520442905683135im
100.0 + 0.0im	0.168 + 0.0im	0.0706975727522626 - 0.0067557604183283064im
100.0 + 0.0im	0.169 + 0.0im	0.0711541177626028 - 0.006860617003638062im
100.0 + 0.0im	0.17 + 0.0im	0.07160672282975174 - 0.006966516035611611im
100.0 + 0.0im	0.171 + 0.0im	0.0720554755513833 - 0.007073366308579227im
100.0 + 0.0im	0.172 + 0.0im	0.07250046175901961 - 0.007181082929673801im
100.0 + 0.0im	0.173 + 0.0im	0.07294176543681316 - 0.007289586862404318im
100.0 + 0.0im	0.174 + 0.0im	0.07337946866342764 - 0.007398804503970833im
100.0 + 0.0im	0.175 + 0.0im	0.07381365157347569 - 0.0075086672939708565im
100.0 + 0.0im	0.176 + 0.0im	0.07424439233525723 - 0.007619111352471813im
100.0 + 0.0im	0.177 + 0.0im	0.07467176714224298 - 0.007730077145060232im
100.0 + 0.0im	0.178 + 0.0im	0.07509585021595722 - 0.007841509173268623im
100.0 + 0.0im	0.179 + 0.0im	0.0755167138182347 - 0.007953355688154485im
100.0 + 0.0im	0.18 + 0.0im	0.07593442827130537 - 0.008065568425561373im
100.0 + 0.0im	0.181 + 0.0im	0.076349061984127 - 0.008178102361251176im
100.0 + 0.0im	0.182 + 0.0im	0.07676068148382836 - 0.00829091548433869im
100.0 + 0.0im	0.183 + 0.0im	0.07716935145120848 - 0.008403968587900244im
100.0 + 0.0im	0.184 + 0.0im	0.07757513475938294 - 0.008517225075009334im
100.0 + 0.0im	0.185 + 0.0im	0.07797809251480893 - 0.008630650779339812im
100.0 + 0.0im	0.186 + 0.0im	0.07837828410016688 - 0.008744213799061797im
100.0 + 0.0im	0.187 + 0.0im	0.07877576721837316 - 0.008857884342982202im
100.0 + 0.0im	0.188 + 0.0im	0.07917059793744431 - 0.008971634587933451im
100.0 + 0.0im	0.189 + 0.0im	0.07956283073574882 - 0.009085438546759974im
100.0 + 0.0im	0.19 + 0.0im	0.0799525185474175 - 0.009199271945690465im
100.0 + 0.0im	0.191 + 0.0im	0.08033971280739918 - 0.009313112110789303im
100.0 + 0.0im	0.192 + 0.0im	0.08072446349643984 - 0.00942693786242338im
100.0 + 0.0im	0.193 + 0.0im	0.0811068191852217 - 0.009540729417340991im
100.0 + 0.0im	0.194 + 0.0im	0.08148682707790239 - 0.009654468297788064im
100.0 + 0.0im	0.195 + 0.0im	0.08186453305492461 - 0.00976813724692637im
100.0 + 0.0im	0.196 + 0.0im	0.0822399817147936 - 0.009881720150181657im
100.0 + 0.0im	0.197 + 0.0im	0.08261321641497828 - 0.00999520196226948im
100.0 + 0.0im	0.198 + 0.0im	0.08298427931169197 - 0.010108568639051239im
100.0 + 0.0im	0.199 + 0.0im	0.08335321139876656 - 0.010221807074251153im
100.0 + 0.0im	0.2 + 0.0im	0.08372005254523371 - 0.010334905040423444im
100.0 + 0.0im	0.201 + 0.0im	0.08408484153198113 - 0.01044785113396853im
100.0 + 0.0im	0.202 + 0.0im	0.08444761608722015 - 0.01056063472385446im
100.0 + 0.0im	0.203 + 0.0im	0.08480841292087224 - 0.010673245903818756im
100.0 + 0.0im	0.204 + 0.0im	0.08516726775782951 - 0.010785675447627882im
100.0 + 0.0im	0.205 + 0.0im	0.08552421537015517 - 0.01089791476757734im
100.0 + 0.0im	0.206 + 0.0im	0.08587928960826374 - 0.011009955875346441im
100.0 + 0.0im	0.207 + 0.0im	0.08623252343092157 - 0.011121791345760763im
100.0 + 0.0im	0.208 + 0.0im	0.08658394893437349 - 0.011233414282723068im
100.0 + 0.0im	0.209 + 0.0im	0.0869335973802968 - 0.011344818287346969im
100.0 + 0.0im	0.21 + 0.0im	0.08728149922298467 - 0.011455997428236069im
100.0 + 0.0im	0.211 + 0.0im	0.0876276841354227 - 0.011566946213591866im
100.0 + 0.0im	0.212 + 0.0im	0.08797218103446508 - 0.011677659565045065im
100.0 + 0.0im	0.213 + 0.0im	0.08831501810516088 - 0.011788132793243259im
100.0 + 0.0im	0.214 + 0.0im	0.08865622282417131 - 0.01189836157486408im
100.0 + 0.0im	0.215 + 0.0im	0.08899582198243897 - 0.012008341931122234im
100.0 + 0.0im	0.216 + 0.0im	0.08933384170686946 - 0.012118070207611163im
100.0 + 0.0im	0.217 + 0.0im	0.0896703074814274 - 0.012227543055302445im
100.0 + 0.0im	0.218 + 0.0im	0.09000524416731362 - 0.01233675741277272im
100.0 + 0.0im	0.219 + 0.0im	0.09033867602255999 - 0.012445710489565207im
100.0 + 0.0im	0.22 + 0.0im	0.0906706267207549 - 0.012554399750366334im
100.0 + 0.0im	0.221 + 0.0im	0.09100111936925334 - 0.012662822900385569im
100.0 + 0.0im	0.222 + 0.0im	0.09133017652664649 - 0.01277097787131288im
100.0 + 0.0im	0.223 + 0.0im	0.09165782021959729 - 0.01287886280849781im
100.0 + 0.0im	0.224 + 0.0im	0.09198407195912506 - 0.012986476058400887im
100.0 + 0.0im	0.225 + 0.0im	0.09230895275624834 - 0.013093816157227376im
100.0 + 0.0im	0.226 + 0.0im	0.09263248313713249 - 0.013200881819979731im
100.0 + 0.0im	0.227 + 0.0im	0.09295468315762159 - 0.013307671930138949im
100.0 + 0.0im	0.228 + 0.0im	0.09327557241731593 - 0.013414185530119135im
100.0 + 0.0im	0.229 + 0.0im	0.09359517007315721 - 0.013520421812065204im
100.0 + 0.0im	0.23 + 0.0im	0.09391349485244185 - 0.013626380109314218im
100.0 + 0.0im	0.231 + 0.0im	0.0942305650655119 - 0.01373205988827074im
100.0 + 0.0im	0.232 + 0.0im	0.09454639861790018 - 0.013837460740791271im
100.0 + 0.0im	0.233 + 0.0im	0.0948610130220536 - 0.013942582376921758im
100.0 + 0.0im	0.234 + 0.0im	0.09517442540875143 - 0.014047424618191232im
100.0 + 0.0im	0.235 + 0.0im	0.09548665253797381 - 0.014151987391091424im
100.0 + 0.0im	0.236 + 0.0im	0.09579771080953493 - 0.014256270721035559im
100.0 + 0.0im	0.237 + 0.0im	0.09610761627324882 - 0.01436027472666695im
100.0 + 0.0im	0.238 + 0.0im	0.09641638463883007 - 0.014463999614380994im
100.0 + 0.0im	0.239 + 0.0im	0.096724031285388 - 0.014567445673270571im
100.0 + 0.0im	0.24 + 0.0im	0.09703057127063602 - 0.014670613270205808im
100.0 + 0.0im	0.241 + 0.0im	0.09733601933978782 - 0.014773502845344741im
100.0 + 0.0im	0.242 + 0.0im	0.09764038993416105 - 0.014876114907774851im
100.0 + 0.0im	0.243 + 0.0im	0.09794369719943063 - 0.014978450031371547im
100.0 + 0.0im	0.244 + 0.0im	0.09824595499373995 - 0.015080508850985226im
100.0 + 0.0im	0.245 + 0.0im	0.09854717689540297 - 0.015182292058776196im
100.0 + 0.0im	0.246 + 0.0im	0.09884737621041062 - 0.015283800400690804im
100.0 + 0.0im	0.247 + 0.0im	0.09914656597974407 - 0.015385034673261258im
100.0 + 0.0im	0.248 + 0.0im	0.09944475898635122 - 0.015485995720414253im
100.0 + 0.0im	0.249 + 0.0im	0.0997419677619637 - 0.015586684430555057im
100.0 + 0.0im	0.25 + 0.0im	0.1000382045936414 - 0.01568710173380655im
102.0 + 0.0im	0.051 + 0.0im	0.0072553249382295015 - 0.0041607484816157695im
102.0 + 0.0im	0.052 + 0.0im	0.007479017520485069 - 0.004191186042123125im
102.0 + 0.0im	0.053 + 0.0im	0.007704464299528431 - 0.0042205471845796925im
102.0 + 0.0im	0.054 + 0.0im	0.00793173082712964 - 0.004248834256746598im
102.0 + 0.0im	0.055 + 0.0im	0.00816087923177053 - 0.004276048275468149im
