T,mu_chapman,mu_sutherland,rho_mu_chapman,rho_mu_sutherland,nu_chapman,nu_sutherland,dmu_dT_chapman,dmu_dT_sutherland,rel_mu_sutherland_minus_chapman,rel_rho_mu_sutherland_minus_chapman
1.013,1.013,1.010298255129186,1.0,0.9973329270771827,1.0261689999999997,1.0234321324458653,1.0,0.7897847449496277,-0.002667072922817357,-0.002667072922817315
1.014,1.014,1.0110878570692687,1.0,0.9971280641708765,1.0281959999999999,1.0252430870682385,1.0,0.7894192022536477,-0.0028719358291235467,-0.0028719358291234842
1.015,1.015,1.0118770936676715,1.0,0.99692324499278,1.0302249999999997,1.0270552500726864,1.0,0.7890540614924829,-0.003076755007220067,-0.0030767550072200445
1.016,1.016,1.012665965326037,1.0,0.9967184698090916,1.032256,1.0288686207712536,1.0,0.7886893220814137,-0.003281530190908447,-0.003281530190908377
1.017,1.017,1.0134544724454229,1.0,0.9965137388843883,1.0342889999999998,1.030683198476995,1.0,0.7883249834364396,-0.003486261115611646,-0.0034862611156116774
1.018,1.018,1.0142426154263042,1.0,0.9963090524816348,1.036324,1.0324989825039776,1.0,0.7879610449742803,-0.003690947518365214,-0.003690947518365184
1.019,1.019,1.0150303946685717,1.0,0.9961044108621903,1.0383609999999999,1.0343159721672743,1.0,0.7875975061123766,-0.003895589137809819,-0.0038955891378097407
1.02,1.02,1.0158178105715352,1.0,0.9958998142858188,1.0404,1.036134166782966,1.0,0.7872343662688924,-0.004100185714181198,-0.004100185714181248
1.021,1.021,1.016604863533922,1.0,0.9956952630106974,1.0424409999999997,1.0379535656681342,1.0,0.7868716248627176,-0.004304736989302567,-0.00430473698930256
1.022,1.022,1.0173915539538796,1.0,0.9954907572934242,1.044484,1.039774168140865,1.0,0.7865092813134663,-0.004509242706575762,-0.004509242706575822
1.023,1.023,1.0181778822289744,1.0,0.995286297389027,1.0465289999999998,1.0415959735202407,1.0,0.786147335041481,-0.0047137026109730995,-0.004713702610973036
1.024,1.024,1.0189638487561954,1.0,0.995081883550972,1.048576,1.0434189811263441,1.0,0.7857857854678337,-0.004918116449027961,-0.004918116449027954
1.025,1.025,1.0197494539319503,1.0,0.9948775160311711,1.050625,1.045243190280249,1.0,0.7854246320143249,-0.005122483968828921,-0.0051224839688288615
1.026,1.026,1.0205346981520713,1.0,0.9946731950799915,1.0526760000000002,1.0470686003040253,1.0,0.7850638741034878,-0.005326804920008484,-0.005326804920008477
1.027,1.027,1.0213195818118126,1.0,0.9944689209462636,1.0547289999999998,1.0488952105207314,1.0,0.784703511158588,-0.005531079053736436,-0.0055310790537363985
1.028,1.028,1.022104105305852,1.0,0.9942646938772879,1.056784,1.0507230202544158,1.0,0.784343542603625,-0.005735306122712145,-0.005735306122712114
1.029,1.029,1.0228882690282912,1.0,0.9940605141188448,1.058841,1.0525520288301116,1.0,0.783983967863334,-0.005939485881155195,-0.0059394858811552265
1.03,1.03,1.0236720733726588,1.0,0.9938563819152026,1.0609,1.0543822355738386,1.0,0.7836247863631863,-0.006143618084797353,-0.006143618084797353
1.031,1.031,1.0244555187319064,1.0,0.9936522975091238,1.0629609999999998,1.0562136398125954,1.0,0.7832659975293906,-0.006347702490876317,-0.006347702490876239
1.032,1.032,1.0252386054984153,1.0,0.9934482611418752,1.0650240000000002,1.0580462408743647,1.0,0.7829076007888955,-0.0065517388581247575,-0.006551738858124767
1.033,1.033,1.0260213340639912,1.0,0.9932442730532346,1.0670889999999997,1.0598800380881028,1.0,0.7825495955693884,-0.006755726946765451,-0.006755726946765406
1.034,1.034,1.0268037048198704,1.0,0.9930403334814993,1.069156,1.061715030783746,1.0,0.7821919812992988,-0.006959666518500631,-0.006959666518500662
1.035,1.035,1.0275857181567163,1.0,0.992836442663494,1.0712249999999999,1.0635512182922013,1.0,0.781834757407798,-0.007163557336505926,-0.007163557336505977
1.036,1.036,1.0283673744646222,1.0,0.9926326008345774,1.073296,1.0653885999453487,1.0,0.7814779233247999,-0.007367399165422588,-0.007367399165422617
1.037,1.037,1.0291486741331122,1.0,0.9924288082286521,1.0753689999999998,1.0672271750760371,1.0,0.7811214784809642,-0.007571191771347878,-0.007571191771347907
1.038,1.038,1.029929617551141,1.0,0.9922250650781705,1.077444,1.0690669430180844,1.0,0.7807654223076949,-0.007774934921829526,-0.007774934921829457
1.039,1.039,1.030710205107095,1.0,0.9920213716141435,1.079521,1.0709079031062718,1.0,0.7804097542371426,-0.007978628385856423,-0.007978628385856501
1.04,1.04,1.0314904371887939,1.0,0.9918177280661479,1.0816000000000001,1.0727500546763458,1.0,0.7800544737022056,-0.0081822719338521,-0.008182271933852125
1.041,1.041,1.0322703141834892,1.0,0.9916141346623337,1.0836809999999997,1.0745933970650121,1.0,0.7796995801365303,-0.00838586533766636,-0.008385865337666276
1.042,1.042,1.033049836477868,1.0,0.9914105916294318,1.085764,1.0764379296099384,1.0,0.7793450729745118,-0.008589408370568206,-0.008589408370568208
1.043,1.043,1.0338290044580511,1.0,0.9912070991927624,1.0878489999999998,1.0782836516497474,1.0,0.7789909516512967,-0.008792900807237564,-0.008792900807237602
1.044,1.044,1.0346078185095955,1.0,0.9910036575762409,1.089936,1.0801305625240176,1.0,0.7786372156027813,-0.008996342423759147,-0.00899634242375913
1.045,1.045,1.0353862790174937,1.0,0.9908002670023864,1.0920249999999998,1.0819786615732807,1.0,0.7782838642656148,-0.009199732997613622,-0.009199732997613563
1.046,1.046,1.0361643863661762,1.0,0.9905969276923291,1.094116,1.0838279481390205,1.0,0.7779308970771985,-0.009403072307670929,-0.009403072307670901
1.047,1.047,1.0369421409395103,1.0,0.990393639865817,1.096209,1.0856784215636672,1.0,0.7775783134756881,-0.009606360134183015,-0.009606360134183034
1.048,1.048,1.037719543120803,1.0,0.9901904037412242,1.0983040000000002,1.0875300811906017,1.0,0.7772261128999934,-0.00980959625877575,-0.009809596258775755
1.049,1.049,1.038496593292799,1.0,0.9899872195355567,1.100401,1.0893829263641461,1.0,0.7768742947897789,-0.01001278046444324,-0.010012780464443316
1.05,1.05,1.0392732918376846,1.0,0.9897840874644614,1.1025,1.091236956429569,1.0,0.7765228585854659,-0.010215912535538541,-0.010215912535538552
1.051,1.051,1.0400496391370857,1.0,0.989581007742232,1.104601,1.093092170733077,1.0,0.7761718037282318,-0.010418992257768062,-0.01041899225776799
1.052,1.052,1.0408256355720706,1.0,0.9893779805818161,1.1067040000000001,1.0949485686218183,1.0,0.7758211296600119,-0.010622019418183845,-0.010622019418183859
1.053,1.053,1.0416012815231497,1.0,0.9891750061948241,1.108809,1.0968061494438766,1.0,0.7754708358235004,-0.010824993805175933,-0.010824993805175875
1.054,1.054,1.042376577370276,1.0,0.9889720847915332,1.110916,1.098664912548271,1.0,0.7751209216621485,-0.011027915208466835,-0.011027915208466799
1.055,1.055,1.043151523492847,1.0,0.9887692165808977,1.113025,1.1005248572849535,1.0,0.7747713866201688,-0.0112307834191023,-0.01123078341910233
1.056,1.056,1.0439261202697043,1.0,0.9885664017705533,1.1151360000000001,1.102385983004808,1.0,0.774422230142533,-0.011433598229446706,-0.011433598229446673
1.057,1.057,1.0447003680791354,1.0,0.9883636405668264,1.117249,1.104248289059646,1.0,0.7740734516749742,-0.011636359433173685,-0.011636359433173649
1.058,1.058,1.0454742672988733,1.0,0.9881609331747384,1.1193640000000002,1.106111774802208,1.0,0.773725050663987,-0.011839066825261606,-0.01183906682526159
1.059,1.059,1.046247818306098,1.0,0.9879582797980151,1.1214809999999997,1.1079764395861575,1.0,0.7733770265568273,-0.012041720201984912,-0.012041720201984907
1.06,1.06,1.0470210214774376,1.0,0.9877556806390919,1.1236000000000002,1.1098422827660839,1.0,0.7730293788015146,-0.012244319360907988,-0.012244319360908085
1.061,1.061,1.0477938771889677,1.0,0.9875531358991213,1.125721,1.1117093036974948,1.0,0.7726821068468308,-0.012446864100878684,-0.012446864100878696
1.062,1.062,1.0485663858162146,1.0,0.9873506457779798,1.127844,1.11357750173682,1.0,0.7723352101423226,-0.012649354222020162,-0.012649354222020182
1.063,1.063,1.0493385477341526,1.0,0.9871482104742735,1.1299689999999998,1.115446876241404,1.0,0.7719886881382997,-0.012851789525726588,-0.01285178952572652
1.064,1.064,1.0501103633172084,1.0,0.9869458301853462,1.132096,1.1173174265695098,1.0,0.7716425402858372,-0.013054169814653797,-0.013054169814653793
1.065,1.065,1.0508818329392586,1.0,0.9867435051072851,1.134225,1.1191891520803103,1.0,0.7712967660367753,-0.01325649489271485,-0.013256494892714854
1.066,1.066,1.0516529569736337,1.0,0.9865412354349283,1.1363560000000001,1.1210620521338936,1.0,0.77095136484372,-0.013458764565071628,-0.013458764565071668
1.067,1.067,1.0524237357931159,1.0,0.9863390213618706,1.1384889999999999,1.1229361260912547,1.0,0.7706063361600436,-0.013660978638129402,-0.013660978638129428
1.068,1.068,1.0531941697699418,1.0,0.9861368630804699,1.140624,1.124811373314298,1.0,0.7702616794398848,-0.013863136919530162,-0.013863136919530117
1.069,1.069,1.0539642592758018,1.0,0.9859347607818539,1.142761,1.1266877931658321,1.0,0.7699173941381491,-0.014065239218146034,-0.014065239218146064
1.07,1.07,1.0547340046818428,1.0,0.9857327146559278,1.1449,1.1285653850095718,1.0,0.7695734797105099,-0.014267285344072253,-0.014267285344072178
1.071,1.071,1.0555034063586666,1.0,0.9855307248913787,1.147041,1.130444148210132,1.0,0.7692299356134086,-0.014469275108621268,-0.014469275108621282
1.072,1.072,1.0562724646763322,1.0,0.9853287916756829,1.1491840000000002,1.1323240821330283,1.0,0.7688867613040534,-0.014671208324317056,-0.01467120832431712
1.073,1.073,1.0570411800043564,1.0,0.9851269151951132,1.1513289999999998,1.1342051861446745,1.0,0.7685439562404228,-0.01487308480488679,-0.014873084804886805
1.074,1.074,1.0578095527117144,1.0,0.9849250956347433,1.1534760000000002,1.1360874596123813,1.0,0.7682015198812632,-0.015074904365256676,-0.015074904365256714
1.075,1.075,1.0585775831668403,1.0,0.9847233331784561,1.155625,1.1379709019043533,1.0,0.7678594516860905,-0.01527666682154391,-0.015276666821543938
1.076,1.076,1.0593452717376282,1.0,0.984521628008948,1.1577760000000001,1.1398555123896879,1.0,0.7675177511151897,-0.015478371991051959,-0.015478371991051953
1.077,1.077,1.0601126187914325,1.0,0.9843199803077367,1.159929,1.1417412904383728,1.0,0.767176417629616,-0.01568001969226321,-0.01568001969226329
1.078,1.078,1.0608796246950698,1.0,0.9841183902551668,1.1620840000000001,1.1436282354212852,1.0,0.7668354506911943,-0.015881609744833273,-0.015881609744833214
1.079,1.079,1.061646289814818,1.0,0.9839168580304153,1.1642409999999999,1.1455163467101885,1.0,0.7664948497625204,-0.01608314196958475,-0.016083141969584713
1.08,1.08,1.062412614516419,1.0,0.9837153838114989,1.1664,1.1474056236777326,1.0,0.7661546143069601,-0.016284616188500994,-0.016284616188501078
1.081,1.081,1.0631785991650777,1.0,0.98351396777528,1.168561,1.1492960656974491,1.0,0.7658147437886502,-0.016486032224719917,-0.016486032224720004
1.082,1.082,1.0639442441254638,1.0,0.9833126100974712,1.170724,1.151187672143752,1.0,0.7654752376724984,-0.01668738990252886,-0.016687389902528826
1.083,1.083,1.064709549761712,1.0,0.9831113109526428,1.1728889999999998,1.153080442391934,1.0,0.7651360954241836,-0.016888689047357252,-0.016888689047357186
1.084,1.084,1.0654745164374237,1.0,0.9829100705142285,1.175056,1.1549743758181674,1.0,0.7647973165101564,-0.01708992948577152,-0.017089929485771482
1.085,1.085,1.066239144515666,1.0,0.9827088889545309,1.177225,1.1568694717994976,1.0,0.7644589003976383,-0.017291111045469057,-0.0172911110454691
1.086,1.086,1.0670034343589754,1.0,0.9825077664447287,1.179396,1.1587657297138474,1.0,0.7641208465546234,-0.01749223355527136,-0.017492233555271297
1.087,1.087,1.0677673863293549,1.0,0.9823067031548802,1.181569,1.1606631489400088,1.0,0.7637831544498771,-0.01769329684511969,-0.017693296845119777
1.088,1.088,1.0685310007882778,1.0,0.9821056992539318,1.1837440000000001,1.1625617288576462,1.0,0.7634458235529367,-0.017894300746068282,-0.017894300746068237
1.089,1.089,1.0692942780966868,1.0,0.9819047549097215,1.185921,1.1644614688472918,1.0,0.7631088533341118,-0.01809524509027843,-0.01809524509027849
1.09,1.09,1.0700572186149957,1.0,0.9817038702889869,1.1881000000000002,1.1663623682903455,1.0,0.762772243264484,-0.018296129711013194,-0.01829612971101313
1.091,1.091,1.0708198227030894,1.0,0.9815030455573689,1.190281,1.1682644265690705,1.0,0.7624359928159075,-0.01849695444263114,-0.01849695444263111
1.092,1.092,1.0715820907203253,1.0,0.9813022808794187,1.1924640000000002,1.1701676430665953,1.0,0.7621001014610087,-0.018697719120581314,-0.01869771912058127
1.093,1.093,1.0723440230255337,1.0,0.9811015764186036,1.1946489999999998,1.1720720171669081,1.0,0.7617645686731862,-0.01889842358139644,-0.018898423581396373
1.094,1.094,1.073105619977019,1.0,0.9809009323373116,1.1968360000000002,1.173977548254859,1.0,0.7614293939266117,-0.019099067662688346,-0.01909906766268843
1.095,1.095,1.073866881932559,1.0,0.9807003487968575,1.1990249999999998,1.175884235716152,1.0,0.7610945766962279,-0.01929965120314247,-0.019299651203142476
1.096,1.096,1.0746278092494084,1.0,0.9804998259574893,1.2012160000000003,1.1777920789373517,1.0,0.7607601164577523,-0.019500174042510685,-0.0195001740425107
1.097,1.097,1.0753884022842972,1.0,0.9802993639783931,1.203409,1.179701077305874,1.0,0.7604260126876731,-0.01970063602160689,-0.019700636021606877
1.098,1.098,1.0761486613934326,1.0,0.9800989630176982,1.2056040000000001,1.181611230209989,1.0,0.760092264863252,-0.019901036982301924,-0.019901036982301834
1.099,1.099,1.0769085869324984,1.0,0.9798986232324827,1.207801,1.1835225370388156,1.0,0.7597588724625219,-0.020101376767517398,-0.02010137676751733
1.1,1.1,1.0776681792566585,1.0,0.9796983447787804,1.2100000000000002,1.1854349971823244,1.0,0.75942583496429,-0.020301655221219645,-0.020301655221219628
1.101,1.101,1.0784274387205541,1.0,0.9794981278115841,1.212201,1.1873486100313302,1.0,0.7590931518481343,-0.020501872188415846,-0.020501872188415926
1.102,1.102,1.0791863656783087,1.0,0.9792979724848536,1.2144040000000003,1.1892633749774963,1.0,0.7587608225944065,-0.02070202751514643,-0.02070202751514638
1.103,1.103,1.0799449604835243,1.0,0.9790978789515179,1.216609,1.1911792914133272,1.0,0.7584288466842295,-0.020902121048482044,-0.020902121048482103
1.104,1.104,1.0807032234892857,1.0,0.9788978473634834,1.2188160000000001,1.1930963587321715,1.0,0.758097223599499,-0.021102152636516644,-0.021102152636516602
1.105,1.105,1.0814611550481592,1.0,0.9786978778716373,1.221025,1.1950145763282158,1.0,0.7577659528228833,-0.021302122128362695,-0.021302122128362688
1.106,1.106,1.0822187555121954,1.0,0.9784979706258546,1.2232360000000002,1.1969339435964883,1.0,0.7574350338378216,-0.021502029374145314,-0.02150202937414536
1.107,1.107,1.0829760252329268,1.0,0.9782981257750017,1.2254489999999998,1.19885445993285,1.0,0.7571044661285258,-0.021701874224998363,-0.021701874224998252
1.108,1.108,1.0837329645613725,1.0,0.9780983434669426,1.227664,1.2007761247340007,1.0,0.7567742491799794,-0.021901656533057423,-0.021901656533057423
1.109,1.109,1.0844895738480356,1.0,0.9778986238485443,1.229881,1.2026989373974715,1.0,0.7564443824779378,-0.02210137615145574,-0.022101376151455687
1.11,1.11,1.0852458534429061,1.0,0.977698967065681,1.2321000000000002,1.204622897321626,1.0,0.7561148655089279,-0.02230103293431888,-0.022301032934318954
1.111,1.111,1.0860018036954602,1.0,0.9774993732632404,1.234321,1.2065480039056562,1.0,0.7557856977602472,-0.022500626736759507,-0.022500626736759566
1.112,1.112,1.0867574249546628,1.0,0.9772998425851284,1.236544,1.208474256549585,1.0,0.7554568787199656,-0.0227001574148717,-0.022700157414871636
1.113,1.113,1.0875127175689658,1.0,0.977100375174273,1.238769,1.2104016546542589,1.0,0.7551284078769233,-0.022899624825727,-0.02289962482572705
1.114,1.114,1.0882676818863122,1.0,0.976900971172632,1.2409960000000002,1.2123301976213519,1.0,0.7548002847207315,-0.023099028827367973,-0.02309902882736803
1.115,1.115,1.0890223182541332,1.0,0.9767016307211958,1.243225,1.2142598848533586,1.0,0.7544725087417721,-0.023298369278804295,-0.023298369278804243
1.116,1.116,1.0897766270193519,1.0,0.9765023539599926,1.2454560000000003,1.2161907157535967,1.0,0.7541450794311967,-0.02349764604000739,-0.02349764604000737
1.117,1.117,1.0905306085283821,1.0,0.976303141028095,1.247689,1.218122689726203,1.0,0.7538179962809285,-0.02369685897190498,-0.023696858971904988
1.118,1.118,1.0912842631271313,0.9999999999999999,0.9761039920636236,1.2499240000000003,1.220055806176133,1.0,0.7534912587836595,-0.023896007936376355,-0.023896007936376255
1.119,1.119,1.0920375911609985,1.0,0.975904907203752,1.252161,1.2219900645091575,1.0,0.7531648664328523,-0.024095092796247965,-0.024095092796247997
1.12,1.12,1.0927905929748774,1.0,0.9757058865847118,1.2544000000000002,1.2239254641318627,1.0,0.752838818722738,-0.02429411341528817,-0.0242941134152882
1.121,1.121,1.0935432689131557,1.0,0.9755069303417981,1.256641,1.2258620044516475,1.0,0.7525131151483175,-0.02449306965820189,-0.02449306965820186
1.1219999999999999,1.1219999999999999,1.0942956193197175,1.0,0.975308038609374,1.2588839999999997,1.227799684876723,1.0,0.7521877552053611,-0.024691961390625992,-0.024691961390626016
1.123,1.123,1.0950476445379425,1.0,0.9751092115208749,1.261129,1.2297385048161094,1.0,0.7518627383904064,-0.02489078847912515,-0.02489078847912507
1.124,1.124,1.0957993449107069,1.0,0.9749104492088139,1.2633760000000003,1.2316784636796345,1.0,0.7515380642007609,-0.02508955079118617,-0.025089550791186133
1.125,1.125,1.0965507207803853,1.0,0.9747117518047869,1.265625,1.2336195608779335,1.0,0.7512137321344996,-0.025288248195213074,-0.025288248195213137
1.126,1.126,1.0973017724888499,1.0,0.974513119439476,1.2678759999999998,1.2355617958224447,1.0,0.7508897416904645,-0.02548688056052401,-0.02548688056052395
1.127,1.127,1.0980525003774735,1.0,0.9743145522426561,1.270129,1.2375051679254128,1.0,0.7505660923682665,-0.025685447757343847,-0.025685447757343938
1.1280000000000001,1.1280000000000001,1.0988029047871273,1.0,0.9741160503431979,1.2723840000000002,1.2394496765998797,1.0,0.7502427836682823,-0.025883949656802158,-0.025883949656802074
1.129,1.129,1.0995529860581843,1.0,0.9739176138690737,1.2746410000000001,1.2413953212596902,1.0,0.7499198150916562,-0.02608238613092622,-0.026082386130926283
1.13,1.13,1.100302744530519,1.0,0.9737192429473619,1.2769,1.2433421013194863,1.0,0.7495971861402985,-0.026280757052638045,-0.026280757052638104
1.131,1.131,1.1010521805435076,1.0,0.9735209377042507,1.279161,1.2452900161947071,1.0,0.749274896316886,-0.026479062295749235,-0.026479062295749256
1.1320000000000001,1.1320000000000001,1.10180129443603,1.0,0.9733226982650441,1.2814240000000001,1.2472390653015861,1.0,0.7489529451248609,-0.026677301734955902,-0.02667730173495586
1.133,1.133,1.1025500865464692,1.0,0.9731245247541652,1.283689,1.2491892480571498,1.0,0.7486313320684307,-0.026875475245834744,-0.02687547524583478
1.134,1.134,1.1032985572127136,1.0,0.972926417295162,1.2859559999999999,1.2511405638792172,1.0,0.7483100566525681,-0.027073582704837975,-0.02707358270483795
1.135,1.135,1.1040467067721564,1.0,0.9727283760107105,1.288225,1.2530930121863977,1.0,0.7479891183830105,-0.02727162398928949,-0.027271623989289506
1.1360000000000001,1.1360000000000001,1.1047945355616973,1.0,0.9725304010226208,1.2904960000000003,1.2550465923980882,1.0,0.7476685167662588,-0.02746959897737927,-0.027469598977379217
1.137,1.137,1.1055420439177424,1.0,0.9723324924518402,1.292769,1.2570013039344732,1.0,0.7473482513095787,-0.027667507548159765,-0.02766750754815983
1.138,1.138,1.1062892321762055,1.0,0.9721346504184584,1.2950439999999996,1.2589571462165217,1.0,0.7470283215209982,-0.027865349581541698,-0.027865349581541632
1.139,1.139,1.1070361006725098,1.0,0.9719368750417118,1.2973210000000002,1.2609141186659887,1.0,0.7467087269093096,-0.028063124958288166,-0.02806312495828822
1.1400000000000001,1.1400000000000001,1.1077826497415866,1.0,0.9717391664399881,1.2996000000000003,1.2628722207054088,1.0,0.7463894669840659,-0.02826083356001188,-0.028260833560011855
1.141,1.141,1.108528879717877,1.0,0.9715415247308299,1.301881,1.2648314517580976,1.0,0.7460705412555839,-0.028458475269170086,-0.028458475269170114
1.142,1.142,1.1092747909353335,1.0,0.9713439500309401,1.3041639999999999,1.2667918112481509,1.0,0.7457519492349409,-0.028656049969059863,-0.028656049969059905
1.143,1.143,1.11002038372742,1.0,0.9711464424561855,1.306449,1.268753298600441,1.0,0.7454336904339758,-0.028853557543814478,-0.028853557543814468
1.1440000000000001,1.1440000000000001,1.1107656584271122,1.0,0.9709490021216015,1.3087360000000003,1.2707159132406165,1.0,0.745115764365288,-0.029050997878398564,-0.029050997878398488
1.145,1.145,1.111510615366899,1.0,0.9707516291413966,1.3110249999999999,1.2726796545950994,1.0,0.7447981705422378,-0.029248370858603517,-0.029248370858603434
1.146,1.146,1.1122552548787832,1.0,0.9705543236289558,1.3133159999999997,1.2746445220910854,1.0,0.7444809084789448,-0.029445676371044265,-0.029445676371044227
1.147,1.147,1.1129995772942818,0.9999999999999999,0.9703570856968454,1.315609,1.2766105151565412,1.0,0.7441639776902871,-0.02964291430315452,-0.02964291430315447
1.148,1.148,1.113743582944427,1.0,0.9701599154568181,1.3179039999999997,1.2785776332202021,1.0,0.7438473776919033,-0.02984008454318189,-0.029840084543181877
1.149,1.149,1.114487272159768,1.0,0.9699628130198156,1.320201,1.2805458757115735,1.0,0.7435311080001891,-0.030037186980184472,-0.030037186980184427
1.15,1.15,1.1152306452703689,1.0,0.969765778495973,1.3224999999999998,1.282515242060924,1.0,0.7432151681322975,-0.030234221504027003,-0.030234221504026992
1.151,1.151,1.1159737026058132,1.0,0.9695688119946249,1.3248010000000001,1.284485731699291,1.0,0.7428995576061406,-0.03043118800537518,-0.030431188005375143
1.152,1.152,1.1167164444952011,1.0,0.9693719136243065,1.3271039999999998,1.2864573440584717,1.0,0.7425842759403855,-0.03062808637569339,-0.030628086375693475
1.153,1.153,1.1174588712671538,0.9999999999999999,0.9691750834927613,1.329409,1.2884300785710285,1.0,0.7422693226544567,-0.030824916507238686,-0.030824916507238623
1.154,1.154,1.1182009832498103,0.9999999999999999,0.9689783217069414,1.331716,1.2904039346702811,1.0,0.7419546972685335,-0.031021678293058574,-0.031021678293058467
1.155,1.155,1.1189427807708312,1.0,0.9687816283730141,1.334025,1.29237891179031,1.0,0.7416403993035507,-0.031218371626985993,-0.03121837162698593
1.156,1.156,1.119684264157398,1.0,0.9685850035963651,1.3363359999999997,1.2943550093659522,1.0,0.741326428281198,-0.03141499640363481,-0.031414996403634876
1.157,1.157,1.1204254337362154,1.0,0.9683884474816036,1.338649,1.2963322268328012,1.0,0.7410127837239192,-0.0316115525183964,-0.031611552518396424
1.158,1.158,1.1211662898335086,1.0,0.9681919601325637,1.3409639999999998,1.2983105636272028,1.0,0.7406994651549107,-0.03180803986743635,-0.0318080398674363
1.159,1.159,1.1219068327750292,1.0,0.9679955416523116,1.3432810000000002,1.300290019186259,1.0,0.740386472098123,-0.03200445834768835,-0.03200445834768839
1.16,1.16,1.1226470628860505,1.0,0.9677991921431471,1.3456,1.3022705929478184,1.0,0.7400738040782577,-0.03220080785685291,-0.032200807856852864
1.161,1.161,1.123386980491373,0.9999999999999999,0.9676029117066088,1.3479210000000001,1.3042522843504842,1.0,0.7397614606207696,-0.03239708829339109,-0.03239708829339106
1.162,1.162,1.1241265859153216,1.0,0.9674067004434781,1.350244,1.3062350928336037,1.0,0.7394494412518637,-0.032593299556521835,-0.032593299556521904
1.163,1.163,1.1248658794817488,1.0,0.9672105584537822,1.3525690000000001,1.308219017837274,1.0,0.739137745498496,-0.03278944154621777,-0.03278944154621777
1.164,1.164,1.125604861514033,1.0,0.9670144858367982,1.3548959999999999,1.3102040588023345,1.0,0.7388263728883717,-0.032985514163201786,-0.032985514163201834
1.165,1.165,1.1263435323350828,1.0,0.9668184826910582,1.357225,1.3121902151703715,1.0,0.7385153229499468,-0.03318151730894185,-0.03318151730894181
1.166,1.166,1.1270818922673334,1.0,0.9666225491143512,1.3595559999999998,1.3141774863837106,1.0,0.7382045952124248,-0.03337745088564886,-0.03337745088564881
1.167,1.167,1.1278199416327512,1.0,0.9664266852037285,1.3618890000000001,1.3161658718854208,1.0,0.7378941892057582,-0.033573314796271465,-0.03357331479627146
1.168,1.168,1.128557680752832,1.0,0.9662308910555069,1.3642239999999997,1.3181553711193075,1.0,0.7375841044606465,-0.03376910894449316,-0.03376910894449314
1.169,1.169,1.1292951099486033,1.0,0.9660351667652722,1.3665610000000001,1.3201459835299172,1.0,0.7372743405085365,-0.03396483323472777,-0.033964833234727765
1.17,1.17,1.1300322295406242,1.0,0.965839512427884,1.3688999999999998,1.3221377085625303,1.0,0.7369648968816211,-0.034160487572116,-0.03416048757211598
1.171,1.171,1.130769039848986,1.0,0.9656439281374773,1.3712410000000002,1.3241305456631627,1.0,0.7366557731128386,-0.034356071862522645,-0.03435607186252265
1.172,1.172,1.1315055411933137,1.0,0.9654484139874691,1.373584,1.3261244942785635,1.0,0.7363469687358731,-0.034551586012530916,-0.034551586012530944
1.173,1.173,1.1322417338927666,1.0,0.9652529700705598,1.3759290000000002,1.3281195538562152,1.0,0.7360384832851523,-0.034747029929440267,-0.03474702992944023
1.174,1.174,1.1329776182660378,0.9999999999999999,0.9650575964787375,1.3782759999999998,1.3301157238443284,1.0,0.7357303162958475,-0.03494240352126245,-0.03494240352126244
1.175,1.175,1.1337131946313572,1.0,0.9648622933032828,1.380625,1.3321130036918447,1.0,0.7354224673038735,-0.03513770669671729,-0.03513770669671723
1.176,1.176,1.1344484633064902,1.0,0.9646670606347706,1.3829759999999998,1.3341113928484323,1.0,0.7351149358458875,-0.03533293936522938,-0.03533293936522941
1.177,1.177,1.1351834246087396,1.0,0.9644718985630751,1.385329,1.3361108907644865,1.0,0.7348077214592884,-0.0355281014369248,-0.035528101436924864
1.178,1.178,1.1359180788549454,1.0,0.9642768071773731,1.387684,1.3381114968911256,1.0,0.7345008236822153,-0.035723192822626905,-0.035723192822626926
1.179,1.179,1.1366524263614868,1.0,0.9640817865661464,1.390041,1.340113210680193,1.0,0.7341942420535486,-0.03591821343385349,-0.035918213433853596
1.18,1.18,1.1373864674442817,1.0,0.963886836817188,1.3923999999999999,1.3421160315842524,1.0,0.7338879761129079,-0.03611316318281204,-0.03611316318281199
1.181,1.181,1.1381202024187886,1.0,0.9636919580176025,1.3947610000000001,1.3441199590565893,1.0,0.7335820254006518,-0.03630804198239747,-0.036308041982397454
1.182,1.182,1.1388536316000062,1.0,0.9634971502538123,1.3971239999999998,1.3461249925512073,1.0,0.7332763894578777,-0.03650284974618761,-0.03650284974618767
1.183,1.183,1.139586755302475,1.0,0.9633024136115595,1.399489,1.348131131522828,1.0,0.7329710678264199,-0.03669758638844045,-0.03669758638844045
1.184,1.184,1.140319573840277,1.0,0.9631077481759096,1.4018559999999998,1.3501383754268879,1.0,0.7326660600488489,-0.03689225182409038,-0.036892251824090394
1.185,1.185,1.1410520875270382,0.9999999999999999,0.9629131540312558,1.4042250000000003,1.3521467237195404,1.0,0.7323613656684734,-0.03708684596874415,-0.03708684596874413
1.186,1.186,1.1417842966759277,1.0,0.962718631261322,1.4065959999999997,1.3541561758576501,1.0,0.7320569842293358,-0.037281368738678086,-0.037281368738678045
1.187,1.187,1.142516201599659,1.0,0.9625241799491651,1.4089690000000001,1.3561667312987953,1.0,0.7317529152762137,-0.03747582005083488,-0.03747582005083494
