 6.94404259012789e-005    3.33314044326150e-003
 5.86771598865806e-002    1.65036745558707e-002
 9.23557664487009e-002    3.30767895376425e-002
 1.26034373010821e-001    4.96499045194143e-002
 1.76517562641051e-001    7.28430067704413e-002
 2.01863318095018e-001    8.94392685608474e-002
 2.35472484231237e-001    1.02679243099358e-001
 2.52346507725247e-001    1.12632370811874e-001
 3.02621376077773e-001    1.25826051733117e-001
 3.61367976390255e-001    1.45662866732249e-001
 4.03934957467739e-001    1.88877958451479e-001
 4.46085295989815e-001    2.12094207511139e-001
 4.96707366471848e-001    2.41953590648689e-001
 5.30455413459869e-001    2.61859846073722e-001
 5.97951507435912e-001    3.01672356923789e-001
 6.31699554423934e-001    3.21578612348822e-001
 6.82391065331867e-001    3.54771135929634e-001
 6.99751171807187e-001    3.88056246744980e-001
 7.42387593310572e-001    4.34604478907471e-001
 7.85024014813958e-001    4.81152711069961e-001
 8.18980383079683e-001    5.11058387824779e-001
 8.69949655691222e-001    5.57583473178635e-001
 9.46681326312135e-001    6.40703662982466e-001
 9.88970545686014e-001    6.70586192928650e-001
 1.00653897343904e+000    7.13870725073780e-001
 1.06542445460332e+000    7.40373820959435e-001
 1.09146461431630e+000    7.90301487182455e-001
 1.14243388692784e+000    8.36826572536312e-001
 1.24395578959551e+000    9.09877900584457e-001
 1.32013193680921e+000    9.66332966842197e-001
 1.36193507320178e+000    9.72883513685550e-001
 1.41227938198021e+000    9.89410335050055e-001
 1.45408251837278e+000    9.95960881893409e-001
 1.52081476766391e+000    9.99108847867600e-001
 1.55400729124472e+000    9.92349979746543e-001
 1.58706093397373e+000    9.78924830738962e-001
 1.62018401712864e+000    9.68832822174643e-001
 1.62837798738499e+000    9.62143394479486e-001
 1.64483536832359e+000    9.52097679532434e-001
 1.66108442798449e+000    9.32052543255599e-001
 1.70219316011805e+000    9.05271685666339e-001
 1.71865054105665e+000    8.95225970719287e-001
 1.77628609455471e+000    8.61732538626237e-001
 1.80885365430241e+000    8.24975406515826e-001
 1.84128233319831e+000    7.81551993518893e-001
 1.89037671431051e+000    7.38082286904693e-001
 1.94731786354956e+000    6.71257450379029e-001
 1.97148313176321e+000    6.31190324633991e-001
 2.00412013193681e+000    5.97766332966842e-001
 2.01946646606099e+000    5.34390370927608e-001
 2.06897748972860e+000    5.10919506972976e-001
 2.10953069845495e+000    4.57473525837625e-001
 2.15043110931080e+000    4.20693246918581e-001
 2.15029222845900e+000    4.14026966032058e-001
 2.17452693709855e+000    3.77292980730282e-001
 2.23167640761530e+000    3.20467565534402e-001
 2.27264625889705e+000    2.87020427058619e-001
 2.27993750361669e+000    2.37000173601065e-001
 2.32965684856200e+000    2.23528730976217e-001
 2.37847346797060e+000    1.66726462588971e-001
 2.42819281291592e+000    1.53255019964123e-001
 2.43610902146867e+000    1.33233030495920e-001
 2.46062149181182e+000    1.09831606967189e-001
 2.55964353914704e+000    6.28898790579249e-002
 2.63338927145420e+000    2.68502980151597e-003
 2.67491464614316e+000   -4.09698512817558e-003
 2.74116081245298e+000   -2.42810022568138e-002
 2.84921011515537e+000   -3.79144725420983e-002
 2.94080203691916e+000   -4.15022278803310e-002
 3.02406110757479e+000   -4.50668364099300e-002
 3.11600023146809e+000   -3.19888895318559e-002
 3.20766159365777e+000   -3.22435044268272e-002
 3.28272669405706e+000   -2.91186852612695e-002
 3.38292922863260e+000   -1.93970256350906e-002
 3.49139517389040e+000   -1.30316532608066e-002
 3.57472368497193e+000   -1.32631213471441e-002
 3.69152248133789e+000   -6.92089578149413e-003
 3.79991898616978e+000   -3.88866385047160e-003
 3.95831259765060e+000   -9.95312771251644e-004
 4.06677854290840e+000    5.37005960303216e-003
 4.14177420288178e+000    5.16173832532840e-003
 4.29190440368034e+000    1.14113766564434e-002
 4.36690006365372e+000    1.12030553787397e-002
 4.40856431919449e+000    1.10873213355709e-002
 4.56688849024941e+000    1.06475319715293e-002
 4.69188125687171e+000    1.03003298420230e-002
 4.82520687460216e+000    9.92998090388286e-003
 4.93353393900816e+000    9.62907239164390e-003
 5.04179156298825e+000    5.99502343614367e-003
 5.12505063364389e+000    2.43041490654483e-003
 5.26657022163069e+000   -4.62936172675188e-003
 5.36656443492853e+000   -4.90712343035704e-003
 5.46669752907818e+000    1.48139575256057e-003
 5.59162085527458e+000   -2.19894682020727e-003
 5.69154562814652e+000   -5.80984896707371e-003
 5.72501591343094e+000    7.63844684914083e-004
 5.75827787743765e+000   -2.66188299288239e-003
