 6.94404259012789e-005    3.33314044326150e-003
 5.83993981829755e-002    3.17111278282511e-003
 1.75198194548927e-001    9.51333834847512e-003
 2.58526705630461e-001    9.28187026213778e-003
 3.58590359354204e-001    1.23372490017939e-002
 4.66986864186100e-001    1.53694809328164e-002
 5.75452809443898e-001    2.17348533071002e-002
 6.83918754701696e-001    2.81002256813843e-002
 7.75580116891384e-001    2.78456107864129e-002
 8.58978068398820e-001    3.09472831433366e-002
 9.58972281696661e-001    3.06695214397315e-002
 1.04230079277820e+000    3.04380533533939e-002
 1.15055841675829e+000    2.68040043978934e-002
 1.19222267229906e+000    2.66882703547249e-002
 1.22555407673167e+000    2.65956831201899e-002
 1.28381459406284e+000    2.31005150164920e-002
 1.33381170071176e+000    2.29616341646897e-002
 1.37554539667843e+000    2.61790405647822e-002
 1.50053816330073e+000    2.58318384352758e-002
 1.63372490017939e+000    1.87952086106127e-002
 1.70872056015277e+000    1.85868873329089e-002
 1.80857589259881e+000    1.16428447427812e-002
 1.90850066547075e+000    8.03194259591455e-003
 1.96690006365372e+000    1.12030553787397e-002
 2.04189572362710e+000    1.09947341010357e-002
 2.12522423470864e+000    1.07632660146983e-002
 2.20021989468202e+000    1.05549447369944e-002
 2.29188125687171e+000    1.03003298420230e-002
 2.40840229153405e+000    3.30999363462769e-003
 2.49173080261559e+000    3.07852554829013e-003
 2.56679590301487e+000    6.20334471384765e-003
 2.59179445633933e+000    6.13390428794625e-003
 2.65852670563046e+000    9.28187026213778e-003
 2.80851802557722e+000    8.86522770672982e-003
 2.90017938776691e+000    8.61061281175868e-003
 3.00850645217291e+000    8.30970429951972e-003
 3.10850066547075e+000    8.03194259591455e-003
 3.20849487876859e+000    7.75418089230961e-003
 3.27515768763382e+000    7.56900642323943e-003
 3.29182338985012e+000    7.52271280597183e-003
 3.37529078178346e+000    1.39575256061573e-002
 3.54194780394653e+000    1.34945894334819e-002
 3.63347028528442e+000    6.57369365198757e-003
 3.68346739193334e+000    6.43481280018499e-003
 3.75853249233262e+000    9.55963196574272e-003
 3.87519240784677e+000    9.23557664487018e-003
 4.05858457265205e+000    1.20594872981887e-002
 4.15857878594989e+000    1.17817255945836e-002
 4.24190729703142e+000    1.15502575082460e-002
 4.35856721254557e+000    1.12262021873735e-002
 4.45022857473526e+000    1.09715872924019e-002
 4.55022278803310e+000    1.06938255887969e-002
 4.64181470979689e+000    7.10607025056431e-003
 4.72514322087842e+000    6.87460216422653e-003
 4.84180313639257e+000    6.55054684335399e-003
 4.92520108790001e+000    9.65221920027770e-003
 5.09171922921127e+000    2.52300214107981e-003
 5.17504774029281e+000    2.29153405474225e-003
 5.20837914472542e+000    2.19894682020705e-003
 5.23337769804988e+000    2.12950639430587e-003
 5.28337480469880e+000    1.99062554250329e-003
 5.32503906023957e+000    1.87489149933473e-003
 5.43336612464556e+000    1.57398298709577e-003
 5.57502459348417e+000    1.18048724032160e-003
 5.67501880678202e+000    9.02725536716664e-004
 5.73348764539089e+000    7.40697876280305e-003
