 0.00000000000000e+000    0.00000000000000e+000
 3.31230831549100e-002   -1.00920085643192e-002
 8.27035472484231e-002   -3.02297320756901e-002
 1.15757189977432e-001   -4.36548810832706e-002
 1.65337654070945e-001   -6.37926045946415e-002
 2.23598171402118e-001   -6.72877726983392e-002
 2.73317516347434e-001   -8.07592153231873e-002
 3.06579480354146e-001   -8.41849430009838e-002
 3.48104855043111e-001   -9.09669579306753e-002
 4.14420461778832e-001   -1.07817834616052e-001
 4.56084717319600e-001   -1.07933568659221e-001
 4.89416121752213e-001   -1.08026155893756e-001
 5.39482668827035e-001   -1.04831896302297e-001
 5.72814073259649e-001   -1.04924483536832e-001
 6.39476882124877e-001   -1.05109658005902e-001
 7.22944274058214e-001   -9.86748452057173e-002
 7.73010821133036e-001   -9.54805856142584e-002
 8.31479659741913e-001   -8.89763323881720e-002
 8.89879057924889e-001   -8.58052196053469e-002
 1.02320467565534e+000   -8.61755685434871e-002
 1.05653608008796e+000   -8.62681557780220e-002
 1.12319888895319e+000   -8.64533302470922e-002
 1.15653029338580e+000   -8.65459174816272e-002
 1.22333198310283e+000   -8.00648110641744e-002
 1.27325964932585e+000   -8.35368323592385e-002
 1.37325386262369e+000   -8.38145940628436e-002
 1.45651293327932e+000   -8.73792025924425e-002
 1.52317574214455e+000   -8.75643770615127e-002
 1.58983855100978e+000   -8.77495515305826e-002
 1.68990220473352e+000   -8.46941727909265e-002
 1.77323071581506e+000   -8.49256408772641e-002
 1.80670100109947e+000   -7.83519472252763e-002
 1.85676754817430e+000   -7.51576876338174e-002
 1.94037382095944e+000   -6.20565939471096e-002
 2.00717551067647e+000   -5.55754875296568e-002
 2.10744748567791e+000   -4.25206874602164e-002
 2.19098431803715e+000   -3.27527342167699e-002
 2.32451825704531e+000   -2.31236618251258e-002
 2.43312308315491e+000   -1.00920085643192e-002
 2.54151958798681e+000   -7.05977663329671e-003
 2.64151380128465e+000   -7.33753833690187e-003
 2.80004629361727e+000    2.22209362884085e-003
 2.91670620913142e+000    1.89803830796809e-003
 3.01676986285516e+000    4.95341704762442e-003
 3.12502748683525e+000    1.31936809212418e-003
 3.22502170013309e+000    1.04160638851925e-003
 3.32501591343094e+000    7.63844684914083e-004
 3.40848330536427e+000    7.19865748509907e-003
 3.52514322087842e+000    6.87460216422653e-003
 3.65013598750072e+000    6.52740003472019e-003
 3.77512875412303e+000    6.18019790521385e-003
 3.82512586077195e+000    6.04131705341127e-003
 3.85845726520456e+000    5.94872981887629e-003
 3.97511718071871e+000    5.62467449800375e-003
 4.10010994734101e+000    5.27747236849718e-003
 4.22510271396331e+000    4.93027023899062e-003
 4.30009837393669e+000    4.72194896128708e-003
 4.40835599791679e+000    1.08790000578685e-003
 4.51675250274868e+000    4.12013193680938e-003
 4.62507956715468e+000    3.81922342457042e-003
 4.74173948266883e+000    3.49516810369765e-003
 4.84173369596667e+000    3.21740640009271e-003
 4.96672646258897e+000    2.87020427058615e-003
 5.04172212256235e+000    2.66188299288217e-003
 5.10838493142758e+000    2.47670852381243e-003
 5.18338059140096e+000    2.26838724610845e-003
 5.27504195359065e+000    2.01377235113709e-003
 5.37503616688849e+000    1.73601064753215e-003
 5.48336323129449e+000    1.43510213529296e-003
 5.60842543834269e+000    4.42104044904812e-003
 5.66682483652566e+000    7.59215323187323e-003
 5.75834731786355e+000    6.71257450379104e-004
